split,fname,original_shape,mask_area,mask_bbox
train,non_COVID (10318)_X-Ray_chest_right+lung.png,"(256, 256)",143536,"(104, 184, 891, 275)"
train,non_COVID (10319)_X-Ray_chest_lung.png,"(256, 256)",256880,"(92, 120, 891, 735)"
train,non_COVID (10319)_X-Ray_chest_left+lung.png,"(256, 256)",121968,"(92, 576, 887, 279)"
train,non_COVID (10319)_X-Ray_chest_right+lung.png,"(256, 256)",134912,"(108, 120, 875, 267)"
train,non_COVID (10320)_X-Ray_chest_lung.png,"(256, 256)",246704,"(64, 128, 959, 723)"
train,non_COVID (10320)_X-Ray_chest_left+lung.png,"(256, 256)",98544,"(104, 620, 919, 231)"
train,non_COVID (10320)_X-Ray_chest_right+lung.png,"(256, 256)",148160,"(64, 128, 799, 339)"
train,non_COVID (10321)_X-Ray_chest_lung.png,"(256, 256)",230448,"(80, 132, 787, 703)"
train,non_COVID (10321)_X-Ray_chest_left+lung.png,"(256, 256)",94320,"(120, 596, 747, 239)"
train,non_COVID (10321)_X-Ray_chest_right+lung.png,"(256, 256)",136128,"(80, 132, 787, 315)"
train,non_COVID (10322)_X-Ray_chest_lung.png,"(256, 256)",353568,"(0, 64, 1023, 899)"
train,non_COVID (10322)_X-Ray_chest_left+lung.png,"(256, 256)",151008,"(0, 512, 951, 451)"
train,non_COVID (10322)_X-Ray_chest_right+lung.png,"(256, 256)",202560,"(0, 64, 1023, 251)"
train,non_COVID (10323)_X-Ray_chest_lung.png,"(256, 256)",383200,"(0, 68, 1023, 903)"
train,non_COVID (10323)_X-Ray_chest_left+lung.png,"(256, 256)",135344,"(0, 572, 1023, 399)"
train,non_COVID (10323)_X-Ray_chest_right+lung.png,"(256, 256)",247856,"(0, 68, 1023, 335)"
train,non_COVID (10324)_X-Ray_chest_lung.png,"(256, 256)",263328,"(80, 128, 935, 751)"
train,non_COVID (10324)_X-Ray_chest_left+lung.png,"(256, 256)",130512,"(80, 588, 935, 291)"
train,non_COVID (10324)_X-Ray_chest_right+lung.png,"(256, 256)",132816,"(84, 128, 787, 319)"
train,non_COVID (10325)_X-Ray_chest_lung.png,"(256, 256)",259040,"(20, 108, 955, 779)"
train,non_COVID (10325)_X-Ray_chest_left+lung.png,"(256, 256)",91616,"(32, 588, 943, 299)"
train,non_COVID (10325)_X-Ray_chest_right+lung.png,"(256, 256)",167424,"(20, 108, 915, 287)"
train,non_COVID (10326)_X-Ray_chest_lung.png,"(256, 256)",362384,"(0, 44, 883, 935)"
train,non_COVID (10326)_X-Ray_chest_left+lung.png,"(256, 256)",153888,"(0, 592, 879, 387)"
train,non_COVID (10326)_X-Ray_chest_right+lung.png,"(256, 256)",208496,"(0, 44, 883, 391)"
train,non_COVID (10327)_X-Ray_chest_lung.png,"(256, 256)",209776,"(92, 140, 915, 787)"
train,non_COVID (10327)_X-Ray_chest_left+lung.png,"(256, 256)",58688,"(92, 568, 875, 359)"
train,non_COVID (10327)_X-Ray_chest_right+lung.png,"(256, 256)",151088,"(104, 140, 903, 283)"
train,non_COVID (10328)_X-Ray_chest_lung.png,"(256, 256)",237696,"(96, 96, 895, 807)"
train,non_COVID (10328)_X-Ray_chest_left+lung.png,"(256, 256)",100528,"(148, 616, 843, 287)"
train,non_COVID (10328)_X-Ray_chest_right+lung.png,"(256, 256)",137168,"(96, 96, 827, 343)"
train,non_COVID (10329)_X-Ray_chest_lung.png,"(256, 256)",284544,"(104, 88, 863, 763)"
train,non_COVID (10329)_X-Ray_chest_left+lung.png,"(256, 256)",117504,"(104, 524, 863, 327)"
train,non_COVID (10329)_X-Ray_chest_right+lung.png,"(256, 256)",167040,"(116, 88, 831, 319)"
train,non_COVID (10330)_X-Ray_chest_lung.png,"(256, 256)",229520,"(68, 84, 891, 811)"
train,non_COVID (10330)_X-Ray_chest_left+lung.png,"(256, 256)",83328,"(68, 516, 891, 379)"
train,non_COVID (10330)_X-Ray_chest_right+lung.png,"(256, 256)",146192,"(128, 84, 823, 283)"
train,non_COVID (10331)_X-Ray_chest_lung.png,"(256, 256)",446480,"(0, 60, 1023, 883)"
train,non_COVID (10331)_X-Ray_chest_left+lung.png,"(256, 256)",173008,"(0, 644, 1023, 299)"
train,non_COVID (10331)_X-Ray_chest_right+lung.png,"(256, 256)",273472,"(0, 60, 1023, 415)"
train,non_COVID (10332)_X-Ray_chest_lung.png,"(256, 256)",240912,"(152, 96, 815, 819)"
train,non_COVID (10332)_X-Ray_chest_left+lung.png,"(256, 256)",84160,"(152, 604, 803, 311)"
train,non_COVID (10332)_X-Ray_chest_right+lung.png,"(256, 256)",156752,"(164, 96, 803, 319)"
train,non_COVID (10333)_X-Ray_chest_lung.png,"(256, 256)",174272,"(164, 120, 719, 775)"
train,non_COVID (10333)_X-Ray_chest_left+lung.png,"(256, 256)",59792,"(164, 612, 719, 283)"
train,non_COVID (10333)_X-Ray_chest_right+lung.png,"(256, 256)",114480,"(184, 120, 619, 303)"
train,non_COVID (10334)_X-Ray_chest_lung.png,"(256, 256)",221680,"(56, 104, 947, 799)"
train,non_COVID (10334)_X-Ray_chest_left+lung.png,"(256, 256)",63088,"(140, 668, 863, 235)"
train,non_COVID (10334)_X-Ray_chest_right+lung.png,"(256, 256)",158592,"(56, 104, 791, 387)"
train,non_COVID (10335)_X-Ray_chest_lung.png,"(256, 256)",312448,"(0, 40, 919, 935)"
train,non_COVID (10335)_X-Ray_chest_left+lung.png,"(256, 256)",112528,"(0, 652, 919, 323)"
train,non_COVID (10335)_X-Ray_chest_right+lung.png,"(256, 256)",199920,"(0, 40, 755, 443)"
train,non_COVID (10336)_X-Ray_chest_lung.png,"(256, 256)",271056,"(80, 144, 939, 771)"
train,non_COVID (10336)_X-Ray_chest_left+lung.png,"(256, 256)",121712,"(80, 584, 939, 331)"
train,non_COVID (10336)_X-Ray_chest_right+lung.png,"(256, 256)",149344,"(136, 144, 839, 291)"
train,non_COVID (10337)_X-Ray_chest_lung.png,"(256, 256)",197040,"(188, 152, 835, 687)"
train,non_COVID (10337)_X-Ray_chest_left+lung.png,"(256, 256)",67776,"(200, 580, 823, 259)"
train,non_COVID (10337)_X-Ray_chest_right+lung.png,"(256, 256)",129264,"(188, 152, 783, 275)"
train,non_COVID (10338)_X-Ray_chest_lung.png,"(256, 256)",228032,"(124, 180, 807, 715)"
train,non_COVID (10338)_X-Ray_chest_left+lung.png,"(256, 256)",102960,"(124, 612, 807, 283)"
train,non_COVID (10338)_X-Ray_chest_right+lung.png,"(256, 256)",125072,"(124, 180, 807, 291)"
train,non_COVID (10339)_X-Ray_chest_lung.png,"(256, 256)",281248,"(44, 160, 959, 739)"
train,non_COVID (10339)_X-Ray_chest_left+lung.png,"(256, 256)",122832,"(64, 604, 939, 295)"
train,non_COVID (10339)_X-Ray_chest_right+lung.png,"(256, 256)",158416,"(44, 160, 851, 307)"
train,non_COVID (10340)_X-Ray_chest_lung.png,"(256, 256)",153280,"(140, 168, 807, 627)"
train,non_COVID (10340)_X-Ray_chest_left+lung.png,"(256, 256)",66928,"(140, 524, 807, 271)"
train,non_COVID (10340)_X-Ray_chest_right+lung.png,"(256, 256)",86352,"(196, 168, 751, 167)"
train,non_COVID (10341)_X-Ray_chest_lung.png,"(256, 256)",176784,"(148, 208, 843, 623)"
train,non_COVID (10341)_X-Ray_chest_left+lung.png,"(256, 256)",76384,"(148, 580, 735, 251)"
train,non_COVID (10341)_X-Ray_chest_right+lung.png,"(256, 256)",100400,"(168, 208, 823, 223)"
train,non_COVID (10342)_X-Ray_chest_lung.png,"(256, 256)",325968,"(48, 100, 975, 771)"
train,non_COVID (10342)_X-Ray_chest_left+lung.png,"(256, 256)",136352,"(60, 608, 947, 263)"
train,non_COVID (10342)_X-Ray_chest_right+lung.png,"(256, 256)",189616,"(48, 100, 975, 343)"
train,non_COVID (10343)_X-Ray_chest_lung.png,"(256, 256)",286000,"(0, 60, 819, 903)"
train,non_COVID (10343)_X-Ray_chest_left+lung.png,"(256, 256)",113152,"(0, 632, 787, 331)"
train,non_COVID (10343)_X-Ray_chest_right+lung.png,"(256, 256)",172848,"(0, 60, 819, 347)"
train,non_COVID (10344)_X-Ray_chest_lung.png,"(256, 256)",223456,"(120, 104, 859, 795)"
train,non_COVID (10344)_X-Ray_chest_left+lung.png,"(256, 256)",75616,"(140, 652, 839, 247)"
train,non_COVID (10344)_X-Ray_chest_right+lung.png,"(256, 256)",147840,"(120, 104, 711, 347)"
train,non_COVID (10345)_X-Ray_chest_lung.png,"(256, 256)",285280,"(72, 200, 951, 671)"
train,non_COVID (10345)_X-Ray_chest_left+lung.png,"(256, 256)",119472,"(72, 536, 863, 335)"
train,non_COVID (10345)_X-Ray_chest_right+lung.png,"(256, 256)",165808,"(168, 200, 855, 235)"
train,non_COVID (10346)_X-Ray_chest_lung.png,"(256, 256)",235024,"(84, 88, 895, 847)"
train,non_COVID (10346)_X-Ray_chest_left+lung.png,"(256, 256)",70464,"(96, 612, 879, 323)"
train,non_COVID (10346)_X-Ray_chest_right+lung.png,"(256, 256)",164560,"(84, 88, 895, 319)"
train,non_COVID (10347)_X-Ray_chest_lung.png,"(256, 256)",341664,"(0, 96, 947, 863)"
train,non_COVID (10347)_X-Ray_chest_left+lung.png,"(256, 256)",139168,"(0, 700, 947, 259)"
train,non_COVID (10347)_X-Ray_chest_right+lung.png,"(256, 256)",202496,"(0, 96, 831, 439)"
train,non_COVID (10348)_X-Ray_chest_lung.png,"(256, 256)",267104,"(44, 112, 975, 803)"
train,non_COVID (10348)_X-Ray_chest_left+lung.png,"(256, 256)",92528,"(44, 544, 871, 371)"
train,non_COVID (10348)_X-Ray_chest_right+lung.png,"(256, 256)",174576,"(92, 112, 927, 271)"
train,non_COVID (10349)_X-Ray_chest_lung.png,"(256, 256)",316544,"(0, 60, 907, 919)"
train,non_COVID (10349)_X-Ray_chest_left+lung.png,"(256, 256)",122976,"(0, 672, 907, 307)"
train,non_COVID (10349)_X-Ray_chest_right+lung.png,"(256, 256)",193568,"(0, 60, 815, 403)"
train,non_COVID (10350)_X-Ray_chest_lung.png,"(256, 256)",273696,"(76, 96, 915, 807)"
train,non_COVID (10350)_X-Ray_chest_left+lung.png,"(256, 256)",96384,"(76, 592, 915, 311)"
train,non_COVID (10350)_X-Ray_chest_right+lung.png,"(256, 256)",177312,"(80, 96, 807, 347)"
train,non_COVID (10351)_X-Ray_chest_lung.png,"(256, 256)",315376,"(0, 68, 1023, 911)"
train,non_COVID (10351)_X-Ray_chest_left+lung.png,"(256, 256)",107216,"(0, 684, 1023, 295)"
train,non_COVID (10351)_X-Ray_chest_right+lung.png,"(256, 256)",208160,"(0, 68, 799, 447)"
train,non_COVID (10352)_X-Ray_chest_lung.png,"(256, 256)",187136,"(116, 96, 843, 783)"
train,non_COVID (10352)_X-Ray_chest_left+lung.png,"(256, 256)",79856,"(176, 632, 783, 247)"
train,non_COVID (10352)_X-Ray_chest_right+lung.png,"(256, 256)",107280,"(116, 96, 651, 407)"
train,non_COVID (10353)_X-Ray_chest_lung.png,"(256, 256)",208176,"(96, 204, 843, 607)"
train,non_COVID (10353)_X-Ray_chest_left+lung.png,"(256, 256)",82512,"(100, 560, 779, 251)"
train,non_COVID (10353)_X-Ray_chest_right+lung.png,"(256, 256)",125664,"(96, 204, 843, 215)"
train,non_COVID (10354)_X-Ray_chest_lung.png,"(256, 256)",257136,"(144, 92, 855, 731)"
train,non_COVID (10354)_X-Ray_chest_left+lung.png,"(256, 256)",136864,"(192, 564, 807, 259)"
train,non_COVID (10354)_X-Ray_chest_right+lung.png,"(256, 256)",120272,"(144, 92, 679, 363)"
train,non_COVID (10355)_X-Ray_chest_lung.png,"(256, 256)",171840,"(112, 220, 795, 643)"
train,non_COVID (10355)_X-Ray_chest_left+lung.png,"(256, 256)",73440,"(204, 644, 703, 219)"
train,non_COVID (10355)_X-Ray_chest_right+lung.png,"(256, 256)",98400,"(112, 220, 739, 283)"
train,non_COVID (10356)_X-Ray_chest_lung.png,"(256, 256)",268624,"(132, 60, 883, 847)"
train,non_COVID (10356)_X-Ray_chest_left+lung.png,"(256, 256)",100880,"(140, 620, 875, 287)"
train,non_COVID (10356)_X-Ray_chest_right+lung.png,"(256, 256)",167744,"(132, 60, 791, 383)"
train,non_COVID (10357)_X-Ray_chest_lung.png,"(256, 256)",183664,"(100, 124, 855, 739)"
train,non_COVID (10357)_X-Ray_chest_left+lung.png,"(256, 256)",68304,"(152, 640, 803, 223)"
train,non_COVID (10357)_X-Ray_chest_right+lung.png,"(256, 256)",115360,"(100, 124, 783, 323)"
train,non_COVID (10358)_X-Ray_chest_lung.png,"(256, 256)",206816,"(168, 132, 751, 767)"
train,non_COVID (10358)_X-Ray_chest_left+lung.png,"(256, 256)",77328,"(188, 628, 731, 271)"
train,non_COVID (10358)_X-Ray_chest_right+lung.png,"(256, 256)",129488,"(168, 132, 731, 299)"
train,non_COVID (10359)_X-Ray_chest_lung.png,"(256, 256)",252368,"(132, 96, 883, 863)"
train,non_COVID (10359)_X-Ray_chest_left+lung.png,"(256, 256)",82784,"(168, 636, 847, 323)"
train,non_COVID (10359)_X-Ray_chest_right+lung.png,"(256, 256)",169584,"(132, 96, 879, 355)"
train,non_COVID (10360)_X-Ray_chest_lung.png,"(256, 256)",273984,"(92, 68, 931, 903)"
train,non_COVID (10360)_X-Ray_chest_left+lung.png,"(256, 256)",106976,"(124, 648, 899, 323)"
train,non_COVID (10360)_X-Ray_chest_right+lung.png,"(256, 256)",167008,"(92, 68, 851, 383)"
train,non_COVID (10361)_X-Ray_chest_lung.png,"(256, 256)",210976,"(124, 92, 663, 751)"
train,non_COVID (10361)_X-Ray_chest_left+lung.png,"(256, 256)",80144,"(132, 540, 615, 303)"
train,non_COVID (10361)_X-Ray_chest_right+lung.png,"(256, 256)",130832,"(124, 92, 663, 327)"
train,non_COVID (10362)_X-Ray_chest_lung.png,"(256, 256)",221712,"(196, 92, 647, 827)"
train,non_COVID (10362)_X-Ray_chest_left+lung.png,"(256, 256)",74064,"(196, 604, 579, 315)"
train,non_COVID (10362)_X-Ray_chest_right+lung.png,"(256, 256)",147648,"(204, 92, 639, 351)"
train,non_COVID (10363)_X-Ray_chest_lung.png,"(256, 256)",235744,"(148, 104, 819, 775)"
train,non_COVID (10363)_X-Ray_chest_left+lung.png,"(256, 256)",127968,"(184, 592, 783, 287)"
train,non_COVID (10363)_X-Ray_chest_right+lung.png,"(256, 256)",107776,"(148, 104, 751, 303)"
train,non_COVID (10364)_X-Ray_chest_lung.png,"(256, 256)",207744,"(88, 80, 755, 835)"
train,non_COVID (10364)_X-Ray_chest_left+lung.png,"(256, 256)",75552,"(88, 576, 743, 339)"
train,non_COVID (10364)_X-Ray_chest_right+lung.png,"(256, 256)",132192,"(108, 80, 735, 307)"
train,non_COVID (10365)_X-Ray_chest_lung.png,"(256, 256)",221280,"(60, 156, 819, 731)"
train,non_COVID (10365)_X-Ray_chest_left+lung.png,"(256, 256)",81040,"(128, 648, 751, 239)"
train,non_COVID (10365)_X-Ray_chest_right+lung.png,"(256, 256)",140240,"(60, 156, 735, 323)"
train,non_COVID (10366)_X-Ray_chest_lung.png,"(256, 256)",199696,"(140, 120, 815, 787)"
train,non_COVID (10366)_X-Ray_chest_left+lung.png,"(256, 256)",77088,"(140, 572, 699, 335)"
train,non_COVID (10366)_X-Ray_chest_right+lung.png,"(256, 256)",122608,"(184, 120, 771, 287)"
train,non_COVID (10367)_X-Ray_chest_lung.png,"(256, 256)",199488,"(152, 108, 783, 747)"
train,non_COVID (10367)_X-Ray_chest_left+lung.png,"(256, 256)",52624,"(204, 636, 731, 219)"
train,non_COVID (10367)_X-Ray_chest_right+lung.png,"(256, 256)",146864,"(152, 108, 687, 351)"
train,non_COVID (10368)_X-Ray_chest_lung.png,"(256, 256)",200208,"(192, 116, 707, 823)"
train,non_COVID (10368)_X-Ray_chest_left+lung.png,"(256, 256)",63680,"(212, 628, 687, 311)"
train,non_COVID (10368)_X-Ray_chest_right+lung.png,"(256, 256)",136528,"(192, 116, 667, 343)"
train,non_COVID (10369)_X-Ray_chest_lung.png,"(256, 256)",218704,"(160, 140, 855, 651)"
train,non_COVID (10369)_X-Ray_chest_left+lung.png,"(256, 256)",105824,"(276, 576, 739, 215)"
train,non_COVID (10369)_X-Ray_chest_right+lung.png,"(256, 256)",112880,"(160, 140, 719, 331)"
train,non_COVID (10370)_X-Ray_chest_lung.png,"(256, 256)",268160,"(0, 108, 771, 823)"
train,non_COVID (10370)_X-Ray_chest_left+lung.png,"(256, 256)",121136,"(0, 572, 771, 359)"
train,non_COVID (10370)_X-Ray_chest_right+lung.png,"(256, 256)",147024,"(0, 108, 763, 319)"
train,non_COVID (10371)_X-Ray_chest_lung.png,"(256, 256)",288880,"(68, 160, 943, 735)"
train,non_COVID (10371)_X-Ray_chest_left+lung.png,"(256, 256)",118384,"(116, 616, 883, 279)"
train,non_COVID (10371)_X-Ray_chest_right+lung.png,"(256, 256)",170496,"(68, 160, 943, 295)"
train,non_COVID (10372)_X-Ray_chest_lung.png,"(256, 256)",181696,"(196, 116, 727, 715)"
train,non_COVID (10372)_X-Ray_chest_left+lung.png,"(256, 256)",61872,"(240, 560, 683, 271)"
train,non_COVID (10372)_X-Ray_chest_right+lung.png,"(256, 256)",119824,"(196, 116, 627, 331)"
train,non_COVID (10373)_X-Ray_chest_lung.png,"(256, 256)",274864,"(104, 96, 875, 811)"
train,non_COVID (10373)_X-Ray_chest_left+lung.png,"(256, 256)",119344,"(140, 600, 839, 307)"
train,non_COVID (10373)_X-Ray_chest_right+lung.png,"(256, 256)",155520,"(104, 96, 819, 339)"
train,non_COVID (10374)_X-Ray_chest_lung.png,"(256, 256)",204048,"(172, 136, 851, 687)"
train,non_COVID (10374)_X-Ray_chest_left+lung.png,"(256, 256)",72288,"(188, 556, 835, 267)"
train,non_COVID (10374)_X-Ray_chest_right+lung.png,"(256, 256)",131760,"(172, 136, 843, 279)"
train,non_COVID (10375)_X-Ray_chest_lung.png,"(256, 256)",172336,"(172, 144, 671, 695)"
train,non_COVID (10375)_X-Ray_chest_left+lung.png,"(256, 256)",82656,"(188, 568, 655, 271)"
train,non_COVID (10375)_X-Ray_chest_right+lung.png,"(256, 256)",89680,"(172, 144, 615, 291)"
train,non_COVID (10376)_X-Ray_chest_lung.png,"(256, 256)",220848,"(120, 124, 759, 787)"
train,non_COVID (10376)_X-Ray_chest_left+lung.png,"(256, 256)",75600,"(128, 600, 747, 311)"
train,non_COVID (10376)_X-Ray_chest_right+lung.png,"(256, 256)",145248,"(120, 124, 759, 299)"
train,non_COVID (10377)_X-Ray_chest_lung.png,"(256, 256)",439392,"(0, 64, 1023, 903)"
train,non_COVID (10377)_X-Ray_chest_left+lung.png,"(256, 256)",140272,"(0, 644, 1023, 323)"
train,non_COVID (10377)_X-Ray_chest_right+lung.png,"(256, 256)",299120,"(0, 64, 1023, 371)"
train,non_COVID (10378)_X-Ray_chest_lung.png,"(256, 256)",217312,"(60, 64, 911, 779)"
train,non_COVID (10378)_X-Ray_chest_left+lung.png,"(256, 256)",77776,"(68, 592, 903, 251)"
train,non_COVID (10378)_X-Ray_chest_right+lung.png,"(256, 256)",139536,"(60, 64, 779, 359)"
train,non_COVID (10379)_X-Ray_chest_lung.png,"(256, 256)",215072,"(100, 92, 863, 779)"
train,non_COVID (10379)_X-Ray_chest_left+lung.png,"(256, 256)",78288,"(112, 564, 851, 307)"
train,non_COVID (10379)_X-Ray_chest_right+lung.png,"(256, 256)",136784,"(100, 92, 775, 311)"
train,non_COVID (10380)_X-Ray_chest_lung.png,"(256, 256)",244592,"(168, 132, 855, 803)"
train,non_COVID (10380)_X-Ray_chest_left+lung.png,"(256, 256)",96112,"(168, 604, 855, 331)"
train,non_COVID (10380)_X-Ray_chest_right+lung.png,"(256, 256)",148480,"(184, 132, 783, 299)"
train,non_COVID (10381)_X-Ray_chest_lung.png,"(256, 256)",320528,"(0, 48, 859, 947)"
train,non_COVID (10381)_X-Ray_chest_left+lung.png,"(256, 256)",114272,"(0, 624, 859, 371)"
train,non_COVID (10381)_X-Ray_chest_right+lung.png,"(256, 256)",206256,"(0, 48, 811, 411)"
train,non_COVID (10382)_X-Ray_chest_lung.png,"(256, 256)",217456,"(80, 144, 787, 739)"
train,non_COVID (10382)_X-Ray_chest_left+lung.png,"(256, 256)",75280,"(80, 560, 723, 323)"
train,non_COVID (10382)_X-Ray_chest_right+lung.png,"(256, 256)",142176,"(88, 144, 779, 295)"
train,non_COVID (10383)_X-Ray_chest_lung.png,"(256, 256)",253168,"(36, 92, 859, 815)"
train,non_COVID (10383)_X-Ray_chest_left+lung.png,"(256, 256)",90384,"(60, 604, 835, 303)"
train,non_COVID (10383)_X-Ray_chest_right+lung.png,"(256, 256)",162784,"(36, 92, 755, 379)"
train,non_COVID (10384)_X-Ray_chest_lung.png,"(256, 256)",294208,"(0, 104, 983, 871)"
train,non_COVID (10384)_X-Ray_chest_left+lung.png,"(256, 256)",106288,"(0, 676, 983, 299)"
train,non_COVID (10384)_X-Ray_chest_right+lung.png,"(256, 256)",187920,"(0, 104, 787, 427)"
train,non_COVID (10385)_X-Ray_chest_lung.png,"(256, 256)",283904,"(52, 188, 907, 691)"
train,non_COVID (10385)_X-Ray_chest_left+lung.png,"(256, 256)",123504,"(52, 564, 835, 315)"
train,non_COVID (10385)_X-Ray_chest_right+lung.png,"(256, 256)",160400,"(64, 188, 895, 259)"
train,non_COVID (10386)_X-Ray_chest_lung.png,"(256, 256)",371312,"(4, 88, 1015, 863)"
train,non_COVID (10386)_X-Ray_chest_left+lung.png,"(256, 256)",117504,"(4, 684, 1015, 267)"
train,non_COVID (10386)_X-Ray_chest_right+lung.png,"(256, 256)",253808,"(4, 88, 959, 427)"
train,non_COVID (10387)_X-Ray_chest_lung.png,"(256, 256)",300880,"(124, 92, 843, 807)"
train,non_COVID (10387)_X-Ray_chest_left+lung.png,"(256, 256)",141264,"(124, 584, 803, 315)"
train,non_COVID (10387)_X-Ray_chest_right+lung.png,"(256, 256)",159616,"(136, 92, 831, 311)"
train,non_COVID (10388)_X-Ray_chest_lung.png,"(256, 256)",159152,"(204, 192, 659, 707)"
train,non_COVID (10388)_X-Ray_chest_left+lung.png,"(256, 256)",48112,"(204, 636, 555, 263)"
train,non_COVID (10388)_X-Ray_chest_right+lung.png,"(256, 256)",111040,"(232, 192, 631, 279)"
train,non_COVID (10389)_X-Ray_chest_lung.png,"(256, 256)",238624,"(84, 80, 887, 847)"
train,non_COVID (10389)_X-Ray_chest_left+lung.png,"(256, 256)",84480,"(168, 696, 803, 231)"
train,non_COVID (10389)_X-Ray_chest_right+lung.png,"(256, 256)",154144,"(84, 80, 723, 403)"
train,non_COVID (10390)_X-Ray_chest_lung.png,"(256, 256)",202896,"(112, 144, 911, 719)"
train,non_COVID (10390)_X-Ray_chest_left+lung.png,"(256, 256)",72224,"(180, 664, 843, 199)"
train,non_COVID (10390)_X-Ray_chest_right+lung.png,"(256, 256)",130672,"(112, 144, 787, 379)"
train,non_COVID (10391)_X-Ray_chest_lung.png,"(256, 256)",205456,"(72, 128, 843, 731)"
train,non_COVID (10391)_X-Ray_chest_left+lung.png,"(256, 256)",66928,"(72, 544, 779, 315)"
train,non_COVID (10391)_X-Ray_chest_right+lung.png,"(256, 256)",138528,"(80, 128, 835, 271)"
train,non_COVID (10392)_X-Ray_chest_lung.png,"(256, 256)",196640,"(160, 148, 771, 707)"
train,non_COVID (10392)_X-Ray_chest_left+lung.png,"(256, 256)",78352,"(160, 580, 723, 275)"
train,non_COVID (10392)_X-Ray_chest_right+lung.png,"(256, 256)",118288,"(184, 148, 747, 279)"
train,non_COVID (10393)_X-Ray_chest_lung.png,"(256, 256)",198640,"(88, 108, 875, 767)"
train,non_COVID (10393)_X-Ray_chest_left+lung.png,"(256, 256)",80816,"(96, 596, 867, 279)"
train,non_COVID (10393)_X-Ray_chest_right+lung.png,"(256, 256)",117824,"(88, 108, 815, 319)"
train,non_COVID (10394)_X-Ray_chest_lung.png,"(256, 256)",307232,"(48, 84, 887, 839)"
train,non_COVID (10394)_X-Ray_chest_left+lung.png,"(256, 256)",118688,"(72, 612, 863, 311)"
train,non_COVID (10394)_X-Ray_chest_right+lung.png,"(256, 256)",188544,"(48, 84, 883, 379)"
train,non_COVID (10395)_X-Ray_chest_lung.png,"(256, 256)",151376,"(264, 108, 743, 751)"
train,non_COVID (10395)_X-Ray_chest_left+lung.png,"(256, 256)",59856,"(264, 536, 663, 323)"
train,non_COVID (10395)_X-Ray_chest_right+lung.png,"(256, 256)",91520,"(336, 108, 671, 215)"
train,non_COVID (10396)_X-Ray_chest_lung.png,"(256, 256)",263808,"(84, 112, 891, 783)"
train,non_COVID (10396)_X-Ray_chest_left+lung.png,"(256, 256)",102112,"(132, 632, 843, 263)"
train,non_COVID (10396)_X-Ray_chest_right+lung.png,"(256, 256)",161696,"(84, 112, 827, 379)"
train,non_COVID (10397)_X-Ray_chest_lung.png,"(256, 256)",148528,"(172, 152, 779, 727)"
train,non_COVID (10397)_X-Ray_chest_left+lung.png,"(256, 256)",64288,"(172, 624, 739, 255)"
train,non_COVID (10397)_X-Ray_chest_right+lung.png,"(256, 256)",84240,"(220, 152, 731, 239)"
train,non_COVID (10398)_X-Ray_chest_lung.png,"(256, 256)",230624,"(56, 128, 967, 767)"
train,non_COVID (10398)_X-Ray_chest_left+lung.png,"(256, 256)",88480,"(76, 632, 947, 263)"
train,non_COVID (10398)_X-Ray_chest_right+lung.png,"(256, 256)",142144,"(56, 128, 903, 315)"
train,non_COVID (10399)_X-Ray_chest_lung.png,"(256, 256)",270608,"(48, 124, 867, 787)"
train,non_COVID (10399)_X-Ray_chest_left+lung.png,"(256, 256)",106848,"(72, 616, 843, 295)"
train,non_COVID (10399)_X-Ray_chest_right+lung.png,"(256, 256)",163760,"(48, 124, 835, 343)"
train,non_COVID (104)_X-Ray_chest_lung.png,"(256, 256)",216656,"(100, 148, 591, 763)"
train,non_COVID (104)_X-Ray_chest_left+lung.png,"(256, 256)",102032,"(112, 584, 579, 327)"
train,non_COVID (104)_X-Ray_chest_right+lung.png,"(256, 256)",114624,"(100, 148, 487, 359)"
train,non_COVID (10400)_X-Ray_chest_lung.png,"(256, 256)",225616,"(184, 184, 839, 715)"
train,non_COVID (10400)_X-Ray_chest_left+lung.png,"(256, 256)",78384,"(184, 584, 839, 315)"
train,non_COVID (10400)_X-Ray_chest_right+lung.png,"(256, 256)",147232,"(196, 184, 827, 271)"
train,non_COVID (10401)_X-Ray_chest_lung.png,"(256, 256)",258848,"(0, 156, 975, 719)"
train,non_COVID (10401)_X-Ray_chest_left+lung.png,"(256, 256)",113904,"(0, 532, 895, 343)"
train,non_COVID (10401)_X-Ray_chest_right+lung.png,"(256, 256)",144944,"(0, 156, 975, 275)"
train,non_COVID (10402)_X-Ray_chest_lung.png,"(256, 256)",237040,"(116, 148, 907, 711)"
train,non_COVID (10402)_X-Ray_chest_left+lung.png,"(256, 256)",100928,"(124, 584, 899, 275)"
train,non_COVID (10402)_X-Ray_chest_right+lung.png,"(256, 256)",136112,"(116, 148, 903, 299)"
train,non_COVID (10403)_X-Ray_chest_lung.png,"(256, 256)",212688,"(112, 108, 823, 787)"
train,non_COVID (10403)_X-Ray_chest_left+lung.png,"(256, 256)",82224,"(140, 672, 795, 223)"
train,non_COVID (10403)_X-Ray_chest_right+lung.png,"(256, 256)",130464,"(112, 108, 623, 411)"
train,non_COVID (10404)_X-Ray_chest_lung.png,"(256, 256)",293488,"(0, 60, 915, 871)"
train,non_COVID (10404)_X-Ray_chest_left+lung.png,"(256, 256)",130736,"(0, 548, 787, 383)"
