split,fname,original_shape,mask_area,mask_bbox,slice_ratio
train,liver_22_133_CT_liver_liver.png,"(512, 512)",63492,"(478, 368, 289, 329)",9
train,liver_22_133_CT_liver_tumor.png,"(512, 512)",4344,"(500, 574, 79, 73)",8
train,liver_22_134_CT_liver_liver.png,"(512, 512)",63736,"(468, 370, 297, 327)",9
train,liver_22_134_CT_liver_tumor.png,"(512, 512)",3840,"(492, 576, 83, 69)",7
train,liver_22_135_CT_liver_liver.png,"(512, 512)",63436,"(464, 370, 299, 325)",9
train,liver_22_135_CT_liver_tumor.png,"(512, 512)",3696,"(486, 578, 89, 67)",7
train,liver_22_136_CT_liver_liver.png,"(512, 512)",63204,"(458, 372, 303, 325)",9
train,liver_22_136_CT_liver_tumor.png,"(512, 512)",3404,"(482, 578, 93, 65)",6
train,liver_22_137_CT_liver_liver.png,"(512, 512)",65012,"(442, 376, 319, 321)",10
train,liver_22_137_CT_liver_tumor.png,"(512, 512)",612,"(512, 590, 57, 33)",1
train,liver_22_138_CT_liver_liver.png,"(512, 512)",59124,"(482, 378, 277, 313)",9
train,liver_22_139_CT_liver_liver.png,"(512, 512)",54556,"(484, 386, 275, 275)",8
train,liver_22_140_CT_liver_liver.png,"(512, 512)",47200,"(514, 390, 243, 267)",7
train,liver_22_141_CT_liver_liver.png,"(512, 512)",43812,"(522, 394, 235, 251)",6
train,liver_22_142_CT_liver_liver.png,"(512, 512)",39236,"(528, 404, 225, 235)",6
train,liver_22_143_CT_liver_liver.png,"(512, 512)",31984,"(552, 408, 195, 227)",4
train,liver_22_144_CT_liver_liver.png,"(512, 512)",28680,"(554, 422, 187, 211)",4
train,liver_22_145_CT_liver_liver.png,"(512, 512)",22884,"(556, 454, 179, 171)",3
train,liver_22_146_CT_liver_liver.png,"(512, 512)",11644,"(592, 480, 117, 131)",1
train,liver_22_147_CT_liver_liver.png,"(512, 512)",8004,"(596, 492, 109, 115)",1
train,liver_23_274_CT_liver_liver.png,"(512, 512)",15288,"(770, 300, 101, 263)",1
train,liver_23_275_CT_liver_liver.png,"(512, 512)",16388,"(768, 296, 105, 269)",1
train,liver_23_276_CT_liver_liver.png,"(512, 512)",17516,"(764, 294, 109, 273)",1
train,liver_23_277_CT_liver_liver.png,"(512, 512)",19296,"(758, 290, 117, 277)",1
train,liver_23_278_CT_liver_liver.png,"(512, 512)",20708,"(754, 288, 123, 287)",1
train,liver_23_279_CT_liver_liver.png,"(512, 512)",21740,"(752, 284, 127, 293)",1
train,liver_23_280_CT_liver_liver.png,"(512, 512)",22704,"(744, 282, 135, 297)",1
train,liver_23_281_CT_liver_liver.png,"(512, 512)",24956,"(738, 280, 143, 301)",1
train,liver_23_282_CT_liver_liver.png,"(512, 512)",27588,"(734, 276, 147, 309)",1
train,liver_23_283_CT_liver_liver.png,"(512, 512)",29252,"(732, 272, 151, 315)",2
train,liver_23_284_CT_liver_liver.png,"(512, 512)",31836,"(728, 270, 155, 321)",2
train,liver_23_285_CT_liver_liver.png,"(512, 512)",34972,"(722, 264, 161, 337)",2
train,liver_23_286_CT_liver_liver.png,"(512, 512)",38716,"(716, 258, 169, 347)",2
train,liver_23_287_CT_liver_liver.png,"(512, 512)",41484,"(692, 254, 195, 355)",2
train,liver_23_288_CT_liver_liver.png,"(512, 512)",44996,"(686, 250, 203, 363)",3
train,liver_23_289_CT_liver_liver.png,"(512, 512)",49528,"(672, 246, 217, 369)",3
train,liver_23_290_CT_liver_liver.png,"(512, 512)",53400,"(670, 244, 219, 373)",3
train,liver_23_291_CT_liver_liver.png,"(512, 512)",56584,"(664, 244, 227, 375)",3
train,liver_23_292_CT_liver_liver.png,"(512, 512)",60024,"(656, 242, 235, 379)",4
train,liver_23_293_CT_liver_liver.png,"(512, 512)",63700,"(652, 238, 239, 387)",4
train,liver_23_294_CT_liver_liver.png,"(512, 512)",66188,"(646, 234, 247, 395)",4
train,liver_23_295_CT_liver_liver.png,"(512, 512)",68860,"(640, 232, 255, 399)",4
train,liver_23_296_CT_liver_liver.png,"(512, 512)",72032,"(632, 230, 263, 403)",4
train,liver_23_297_CT_liver_liver.png,"(512, 512)",74300,"(630, 226, 267, 425)",5
train,liver_23_298_CT_liver_liver.png,"(512, 512)",77104,"(624, 224, 273, 435)",5
train,liver_23_299_CT_liver_liver.png,"(512, 512)",80888,"(592, 222, 305, 449)",5
train,liver_23_300_CT_liver_liver.png,"(512, 512)",83708,"(580, 220, 317, 451)",5
train,liver_23_301_CT_liver_liver.png,"(512, 512)",88256,"(526, 218, 375, 445)",6
train,liver_23_302_CT_liver_liver.png,"(512, 512)",91728,"(518, 218, 383, 441)",6
train,liver_23_303_CT_liver_liver.png,"(512, 512)",96024,"(516, 216, 387, 443)",6
train,liver_23_304_CT_liver_liver.png,"(512, 512)",100064,"(514, 218, 393, 441)",6
train,liver_23_305_CT_liver_liver.png,"(512, 512)",102032,"(514, 218, 393, 445)",6
train,liver_23_306_CT_liver_liver.png,"(512, 512)",103184,"(512, 216, 395, 447)",7
train,liver_23_307_CT_liver_liver.png,"(512, 512)",104436,"(512, 214, 395, 451)",7
train,liver_23_308_CT_liver_liver.png,"(512, 512)",105636,"(512, 214, 395, 453)",7
train,liver_23_309_CT_liver_liver.png,"(512, 512)",106856,"(510, 210, 397, 459)",7
train,liver_23_310_CT_liver_liver.png,"(512, 512)",107908,"(510, 208, 397, 463)",7
train,liver_23_311_CT_liver_liver.png,"(512, 512)",109208,"(504, 206, 403, 467)",7
train,liver_23_312_CT_liver_liver.png,"(512, 512)",110860,"(502, 208, 405, 465)",7
train,liver_23_313_CT_liver_liver.png,"(512, 512)",112548,"(500, 210, 407, 465)",7
train,liver_23_314_CT_liver_liver.png,"(512, 512)",113992,"(500, 212, 407, 467)",7
train,liver_23_315_CT_liver_liver.png,"(512, 512)",115512,"(496, 212, 411, 473)",7
train,liver_23_316_CT_liver_liver.png,"(512, 512)",116904,"(494, 214, 413, 473)",8
train,liver_23_317_CT_liver_liver.png,"(512, 512)",118468,"(490, 216, 419, 473)",8
train,liver_23_318_CT_liver_liver.png,"(512, 512)",120068,"(488, 214, 421, 475)",8
train,liver_23_319_CT_liver_liver.png,"(512, 512)",122116,"(486, 212, 423, 475)",8
train,liver_23_320_CT_liver_liver.png,"(512, 512)",124092,"(472, 210, 437, 477)",8
train,liver_23_321_CT_liver_liver.png,"(512, 512)",125928,"(468, 208, 441, 483)",8
train,liver_23_322_CT_liver_liver.png,"(512, 512)",129780,"(466, 208, 447, 485)",8
train,liver_23_323_CT_liver_liver.png,"(512, 512)",132128,"(464, 208, 451, 485)",9
train,liver_23_324_CT_liver_liver.png,"(512, 512)",135492,"(462, 210, 453, 487)",9
train,liver_23_325_CT_liver_liver.png,"(512, 512)",137756,"(460, 210, 457, 487)",9
train,liver_23_325_CT_liver_tumor.png,"(512, 512)",1468,"(512, 584, 69, 33)",1
train,liver_23_326_CT_liver_liver.png,"(512, 512)",138680,"(460, 212, 457, 493)",9
train,liver_23_326_CT_liver_tumor.png,"(512, 512)",1980,"(508, 582, 79, 39)",1
train,liver_23_327_CT_liver_liver.png,"(512, 512)",139444,"(460, 214, 455, 489)",9
train,liver_23_327_CT_liver_tumor.png,"(512, 512)",3000,"(506, 544, 81, 77)",2
train,liver_23_328_CT_liver_liver.png,"(512, 512)",138824,"(470, 214, 443, 487)",9
train,liver_23_328_CT_liver_tumor.png,"(512, 512)",4624,"(494, 540, 93, 89)",4
train,liver_23_329_CT_liver_liver.png,"(512, 512)",137844,"(470, 216, 443, 483)",9
train,liver_23_329_CT_liver_tumor.png,"(512, 512)",6452,"(488, 538, 99, 99)",6
train,liver_23_330_CT_liver_liver.png,"(512, 512)",138464,"(466, 216, 447, 485)",9
train,liver_23_330_CT_liver_tumor.png,"(512, 512)",7104,"(486, 536, 103, 101)",6
train,liver_23_331_CT_liver_liver.png,"(512, 512)",139088,"(464, 218, 449, 485)",9
train,liver_23_331_CT_liver_tumor.png,"(512, 512)",7496,"(482, 536, 109, 101)",7
train,liver_23_332_CT_liver_liver.png,"(512, 512)",140648,"(460, 220, 453, 485)",9
train,liver_23_332_CT_liver_tumor.png,"(512, 512)",7980,"(478, 536, 117, 103)",7
train,liver_23_333_CT_liver_liver.png,"(512, 512)",142388,"(452, 222, 461, 485)",9
train,liver_23_333_CT_liver_tumor.png,"(512, 512)",8416,"(472, 536, 123, 103)",8
train,liver_23_334_CT_liver_liver.png,"(512, 512)",144152,"(444, 226, 469, 481)",9
train,liver_23_334_CT_liver_tumor.png,"(512, 512)",8988,"(464, 536, 131, 103)",8
train,liver_23_335_CT_liver_liver.png,"(512, 512)",144156,"(440, 230, 473, 475)",9
train,liver_23_335_CT_liver_tumor.png,"(512, 512)",9304,"(462, 536, 133, 103)",9
train,liver_23_336_CT_liver_liver.png,"(512, 512)",143456,"(438, 232, 475, 471)",9
train,liver_23_336_CT_liver_tumor.png,"(512, 512)",10056,"(454, 536, 139, 103)",9
train,liver_23_337_CT_liver_liver.png,"(512, 512)",142976,"(436, 234, 477, 467)",9
train,liver_23_337_CT_liver_tumor.png,"(512, 512)",10184,"(456, 536, 135, 103)",10
train,liver_23_338_CT_liver_liver.png,"(512, 512)",143076,"(432, 236, 481, 463)",9
train,liver_23_338_CT_liver_tumor.png,"(512, 512)",9784,"(458, 536, 131, 101)",9
train,liver_23_339_CT_liver_liver.png,"(512, 512)",143312,"(430, 238, 481, 459)",9
train,liver_23_339_CT_liver_tumor.png,"(512, 512)",9356,"(458, 536, 133, 97)",9
train,liver_23_340_CT_liver_liver.png,"(512, 512)",143576,"(428, 238, 481, 459)",9
train,liver_23_340_CT_liver_tumor.png,"(512, 512)",9004,"(458, 538, 135, 93)",8
train,liver_23_341_CT_liver_liver.png,"(512, 512)",143592,"(426, 240, 483, 457)",9
train,liver_23_341_CT_liver_tumor.png,"(512, 512)",8656,"(458, 538, 135, 91)",8
train,liver_23_342_CT_liver_liver.png,"(512, 512)",143356,"(424, 242, 485, 463)",9
train,liver_23_342_CT_liver_tumor.png,"(512, 512)",8236,"(460, 542, 133, 85)",8
train,liver_23_343_CT_liver_liver.png,"(512, 512)",142964,"(424, 244, 485, 465)",9
train,liver_23_343_CT_liver_tumor.png,"(512, 512)",7912,"(462, 540, 129, 85)",7
train,liver_23_344_CT_liver_liver.png,"(512, 512)",143064,"(420, 244, 489, 467)",9
train,liver_23_344_CT_liver_tumor.png,"(512, 512)",7344,"(468, 538, 125, 85)",7
train,liver_23_345_CT_liver_liver.png,"(512, 512)",145300,"(414, 246, 493, 469)",9
train,liver_23_345_CT_liver_tumor.png,"(512, 512)",6072,"(478, 540, 117, 77)",5
train,liver_23_346_CT_liver_liver.png,"(512, 512)",145992,"(414, 250, 493, 467)",10
train,liver_23_346_CT_liver_tumor.png,"(512, 512)",4900,"(480, 542, 115, 73)",4
train,liver_23_347_CT_liver_liver.png,"(512, 512)",139068,"(420, 256, 485, 457)",9
train,liver_23_347_CT_liver_tumor.png,"(512, 512)",4164,"(484, 544, 109, 69)",4
train,liver_23_348_CT_liver_liver.png,"(512, 512)",134688,"(448, 260, 455, 451)",9
train,liver_23_348_CT_liver_tumor.png,"(512, 512)",3544,"(486, 548, 83, 63)",3
train,liver_23_349_CT_liver_liver.png,"(512, 512)",131856,"(452, 264, 451, 445)",9
train,liver_23_349_CT_liver_tumor.png,"(512, 512)",2236,"(496, 550, 69, 59)",2
train,liver_23_350_CT_liver_liver.png,"(512, 512)",128760,"(456, 268, 445, 435)",8
train,liver_23_350_CT_liver_tumor.png,"(512, 512)",1164,"(502, 552, 61, 55)",1
train,liver_23_351_CT_liver_liver.png,"(512, 512)",125252,"(476, 272, 421, 427)",8
train,liver_23_352_CT_liver_liver.png,"(512, 512)",121732,"(478, 274, 413, 423)",8
train,liver_23_353_CT_liver_liver.png,"(512, 512)",118188,"(488, 276, 401, 411)",8
train,liver_23_354_CT_liver_liver.png,"(512, 512)",112260,"(486, 284, 401, 401)",7
train,liver_23_355_CT_liver_liver.png,"(512, 512)",108212,"(486, 286, 397, 395)",7
train,liver_23_356_CT_liver_liver.png,"(512, 512)",104548,"(486, 290, 393, 389)",7
train,liver_23_357_CT_liver_liver.png,"(512, 512)",100552,"(486, 294, 389, 379)",6
train,liver_23_358_CT_liver_liver.png,"(512, 512)",95024,"(486, 300, 387, 371)",6
train,liver_23_359_CT_liver_liver.png,"(512, 512)",91428,"(486, 302, 385, 347)",6
train,liver_23_360_CT_liver_liver.png,"(512, 512)",79964,"(540, 310, 327, 331)",5
train,liver_23_361_CT_liver_liver.png,"(512, 512)",75140,"(544, 320, 319, 317)",5
train,liver_23_362_CT_liver_liver.png,"(512, 512)",71336,"(548, 322, 311, 311)",4
train,liver_23_363_CT_liver_liver.png,"(512, 512)",66692,"(556, 330, 295, 301)",4
train,liver_23_364_CT_liver_liver.png,"(512, 512)",62708,"(560, 334, 287, 295)",4
train,liver_23_365_CT_liver_liver.png,"(512, 512)",60704,"(562, 340, 281, 285)",4
train,liver_23_366_CT_liver_liver.png,"(512, 512)",53492,"(564, 352, 271, 269)",3
train,liver_23_367_CT_liver_liver.png,"(512, 512)",49684,"(570, 360, 259, 259)",3
train,liver_23_368_CT_liver_liver.png,"(512, 512)",46220,"(574, 366, 249, 251)",3
train,liver_23_369_CT_liver_liver.png,"(512, 512)",42384,"(580, 374, 237, 241)",2
train,liver_23_370_CT_liver_liver.png,"(512, 512)",39352,"(582, 384, 229, 229)",2
train,liver_23_371_CT_liver_liver.png,"(512, 512)",36800,"(584, 394, 225, 217)",2
train,liver_23_372_CT_liver_liver.png,"(512, 512)",26792,"(598, 416, 193, 191)",1
train,liver_23_373_CT_liver_liver.png,"(512, 512)",21724,"(604, 434, 179, 169)",1
train,liver_23_374_CT_liver_liver.png,"(512, 512)",18164,"(608, 440, 167, 159)",1
train,liver_24_154_CT_liver_liver.png,"(512, 512)",14124,"(726, 440, 125, 223)",1
train,liver_24_155_CT_liver_liver.png,"(512, 512)",15372,"(726, 438, 131, 227)",1
train,liver_24_156_CT_liver_liver.png,"(512, 512)",16704,"(726, 438, 133, 229)",1
train,liver_24_157_CT_liver_liver.png,"(512, 512)",17624,"(726, 436, 137, 233)",1
train,liver_24_158_CT_liver_liver.png,"(512, 512)",18896,"(726, 436, 141, 235)",1
train,liver_24_159_CT_liver_liver.png,"(512, 512)",19872,"(726, 432, 145, 241)",1
train,liver_24_160_CT_liver_liver.png,"(512, 512)",20868,"(728, 430, 145, 247)",1
train,liver_24_161_CT_liver_liver.png,"(512, 512)",21828,"(730, 426, 145, 253)",1
train,liver_24_162_CT_liver_liver.png,"(512, 512)",22764,"(730, 424, 149, 257)",1
train,liver_24_163_CT_liver_liver.png,"(512, 512)",23584,"(730, 424, 151, 261)",1
train,liver_24_164_CT_liver_liver.png,"(512, 512)",24300,"(730, 422, 153, 265)",1
train,liver_24_165_CT_liver_liver.png,"(512, 512)",24952,"(730, 420, 155, 269)",1
train,liver_24_166_CT_liver_liver.png,"(512, 512)",25776,"(730, 418, 157, 275)",1
train,liver_24_167_CT_liver_liver.png,"(512, 512)",26852,"(730, 416, 159, 279)",2
train,liver_24_168_CT_liver_liver.png,"(512, 512)",27604,"(728, 414, 163, 281)",2
train,liver_24_169_CT_liver_liver.png,"(512, 512)",28120,"(726, 414, 167, 285)",2
train,liver_24_170_CT_liver_liver.png,"(512, 512)",29140,"(724, 412, 169, 289)",2
train,liver_24_171_CT_liver_liver.png,"(512, 512)",30308,"(720, 410, 175, 295)",2
train,liver_24_172_CT_liver_liver.png,"(512, 512)",31628,"(690, 408, 207, 299)",2
train,liver_24_173_CT_liver_liver.png,"(512, 512)",33220,"(684, 406, 215, 305)",2
train,liver_24_174_CT_liver_liver.png,"(512, 512)",34848,"(678, 400, 223, 317)",2
train,liver_24_175_CT_liver_liver.png,"(512, 512)",36396,"(674, 400, 229, 323)",2
train,liver_24_176_CT_liver_liver.png,"(512, 512)",37960,"(672, 398, 233, 327)",2
train,liver_24_177_CT_liver_liver.png,"(512, 512)",39240,"(670, 394, 235, 335)",2
train,liver_24_178_CT_liver_liver.png,"(512, 512)",40756,"(668, 390, 239, 341)",3
train,liver_24_179_CT_liver_liver.png,"(512, 512)",42196,"(666, 388, 243, 347)",3
train,liver_24_180_CT_liver_liver.png,"(512, 512)",43736,"(664, 384, 245, 353)",3
train,liver_24_181_CT_liver_liver.png,"(512, 512)",45128,"(654, 382, 257, 359)",3
train,liver_24_182_CT_liver_liver.png,"(512, 512)",46736,"(652, 380, 261, 367)",3
train,liver_24_183_CT_liver_liver.png,"(512, 512)",48744,"(650, 380, 263, 371)",3
train,liver_24_184_CT_liver_liver.png,"(512, 512)",51160,"(650, 376, 265, 381)",3
train,liver_24_185_CT_liver_liver.png,"(512, 512)",53092,"(650, 376, 267, 383)",3
train,liver_24_186_CT_liver_liver.png,"(512, 512)",54952,"(650, 372, 267, 391)",4
train,liver_24_187_CT_liver_liver.png,"(512, 512)",57232,"(648, 368, 269, 397)",4
train,liver_24_188_CT_liver_liver.png,"(512, 512)",58832,"(650, 366, 269, 401)",4
train,liver_24_189_CT_liver_liver.png,"(512, 512)",60548,"(648, 362, 271, 409)",4
train,liver_24_190_CT_liver_liver.png,"(512, 512)",62452,"(648, 360, 271, 413)",4
train,liver_24_191_CT_liver_liver.png,"(512, 512)",64276,"(648, 358, 273, 417)",4
train,liver_24_192_CT_liver_liver.png,"(512, 512)",65880,"(648, 356, 273, 423)",4
train,liver_24_193_CT_liver_liver.png,"(512, 512)",67540,"(648, 352, 273, 429)",5
train,liver_24_194_CT_liver_liver.png,"(512, 512)",68972,"(650, 350, 273, 433)",5
train,liver_24_195_CT_liver_liver.png,"(512, 512)",71140,"(648, 346, 275, 439)",5
train,liver_24_196_CT_liver_liver.png,"(512, 512)",72792,"(648, 342, 275, 445)",5
train,liver_24_196_CT_liver_tumor.png,"(512, 512)",316,"(760, 714, 15, 23)",2
train,liver_24_197_CT_liver_liver.png,"(512, 512)",74096,"(650, 340, 275, 449)",5
train,liver_24_197_CT_liver_tumor.png,"(512, 512)",944,"(752, 706, 35, 35)",7
train,liver_24_198_CT_liver_liver.png,"(512, 512)",75548,"(652, 336, 273, 455)",5
train,liver_24_198_CT_liver_tumor.png,"(512, 512)",1252,"(750, 704, 41, 37)",10
train,liver_24_199_CT_liver_liver.png,"(512, 512)",77332,"(648, 332, 279, 461)",5
train,liver_24_199_CT_liver_tumor.png,"(512, 512)",1248,"(746, 700, 45, 43)",9
train,liver_24_200_CT_liver_liver.png,"(512, 512)",79408,"(644, 330, 283, 465)",5
train,liver_24_200_CT_liver_tumor.png,"(512, 512)",1048,"(744, 698, 49, 47)",8
train,liver_24_201_CT_liver_liver.png,"(512, 512)",81548,"(642, 328, 285, 467)",6
train,liver_24_201_CT_liver_tumor.png,"(512, 512)",744,"(754, 704, 33, 33)",5
train,liver_24_202_CT_liver_liver.png,"(512, 512)",83936,"(638, 326, 291, 471)",6
train,liver_24_202_CT_liver_tumor.png,"(512, 512)",136,"(756, 712, 25, 17)",1
train,liver_24_203_CT_liver_liver.png,"(512, 512)",85780,"(634, 322, 295, 475)",6
train,liver_24_204_CT_liver_liver.png,"(512, 512)",87088,"(632, 320, 297, 479)",6
train,liver_24_205_CT_liver_liver.png,"(512, 512)",88260,"(628, 316, 301, 483)",6
train,liver_24_206_CT_liver_liver.png,"(512, 512)",89228,"(626, 316, 303, 485)",6
train,liver_24_207_CT_liver_liver.png,"(512, 512)",89524,"(626, 314, 303, 491)",6
train,liver_24_208_CT_liver_liver.png,"(512, 512)",89968,"(626, 312, 303, 495)",6
train,liver_24_209_CT_liver_liver.png,"(512, 512)",90724,"(626, 310, 303, 501)",6
train,liver_24_210_CT_liver_liver.png,"(512, 512)",91508,"(626, 308, 303, 509)",6
train,liver_24_211_CT_liver_liver.png,"(512, 512)",93032,"(616, 308, 315, 513)",6
train,liver_24_212_CT_liver_liver.png,"(512, 512)",95640,"(610, 306, 323, 515)",7
train,liver_24_213_CT_liver_liver.png,"(512, 512)",97564,"(606, 300, 327, 525)",7
train,liver_24_214_CT_liver_liver.png,"(512, 512)",101736,"(598, 298, 331, 531)",7
train,liver_24_215_CT_liver_liver.png,"(512, 512)",104864,"(592, 298, 337, 535)",7
train,liver_24_216_CT_liver_liver.png,"(512, 512)",107456,"(586, 296, 343, 539)",8
train,liver_24_217_CT_liver_liver.png,"(512, 512)",109872,"(576, 294, 353, 541)",8
train,liver_24_218_CT_liver_liver.png,"(512, 512)",111412,"(576, 294, 353, 541)",8
train,liver_24_219_CT_liver_liver.png,"(512, 512)",112888,"(570, 292, 361, 543)",8
train,liver_24_220_CT_liver_liver.png,"(512, 512)",113516,"(566, 292, 365, 545)",8
train,liver_24_221_CT_liver_liver.png,"(512, 512)",114564,"(562, 290, 369, 549)",8
train,liver_24_222_CT_liver_liver.png,"(512, 512)",115948,"(560, 288, 371, 555)",8
train,liver_24_223_CT_liver_liver.png,"(512, 512)",117976,"(550, 288, 381, 557)",8
train,liver_24_224_CT_liver_liver.png,"(512, 512)",121984,"(544, 288, 387, 561)",9
train,liver_24_225_CT_liver_liver.png,"(512, 512)",124464,"(538, 288, 393, 565)",9
train,liver_24_226_CT_liver_liver.png,"(512, 512)",125800,"(534, 288, 397, 567)",9
train,liver_24_227_CT_liver_liver.png,"(512, 512)",127136,"(532, 288, 401, 569)",9
train,liver_24_228_CT_liver_liver.png,"(512, 512)",128260,"(528, 288, 405, 569)",9
train,liver_24_229_CT_liver_liver.png,"(512, 512)",129208,"(524, 288, 409, 569)",9
train,liver_24_230_CT_liver_liver.png,"(512, 512)",130276,"(520, 288, 413, 571)",9
train,liver_24_231_CT_liver_liver.png,"(512, 512)",131324,"(520, 288, 411, 571)",9
train,liver_24_232_CT_liver_liver.png,"(512, 512)",131800,"(518, 288, 413, 571)",9
train,liver_24_233_CT_liver_liver.png,"(512, 512)",133556,"(514, 288, 417, 571)",9
train,liver_24_234_CT_liver_liver.png,"(512, 512)",133592,"(512, 294, 419, 565)",10
train,liver_24_235_CT_liver_liver.png,"(512, 512)",132940,"(510, 298, 419, 561)",9
train,liver_24_236_CT_liver_liver.png,"(512, 512)",132788,"(504, 300, 423, 559)",9
train,liver_24_237_CT_liver_liver.png,"(512, 512)",132552,"(502, 298, 421, 563)",9
train,liver_24_238_CT_liver_liver.png,"(512, 512)",131480,"(500, 302, 419, 559)",9
train,liver_24_239_CT_liver_liver.png,"(512, 512)",131212,"(494, 306, 421, 555)",9
train,liver_24_240_CT_liver_liver.png,"(512, 512)",130140,"(486, 308, 423, 553)",9
train,liver_24_241_CT_liver_liver.png,"(512, 512)",128548,"(480, 310, 423, 551)",9
train,liver_24_242_CT_liver_liver.png,"(512, 512)",127192,"(478, 310, 421, 551)",9
train,liver_24_243_CT_liver_liver.png,"(512, 512)",125740,"(474, 314, 423, 545)",9
train,liver_24_244_CT_liver_liver.png,"(512, 512)",124244,"(468, 320, 425, 539)",9
train,liver_24_245_CT_liver_liver.png,"(512, 512)",120872,"(462, 332, 429, 527)",9
train,liver_24_246_CT_liver_liver.png,"(512, 512)",117576,"(456, 336, 429, 521)",8
train,liver_24_247_CT_liver_liver.png,"(512, 512)",113728,"(452, 340, 429, 517)",8
train,liver_24_248_CT_liver_liver.png,"(512, 512)",109772,"(448, 348, 429, 509)",8
train,liver_24_249_CT_liver_liver.png,"(512, 512)",106448,"(442, 364, 431, 491)",7
train,liver_24_250_CT_liver_liver.png,"(512, 512)",101728,"(434, 380, 435, 473)",7
train,liver_24_251_CT_liver_liver.png,"(512, 512)",93816,"(428, 394, 429, 457)",7
train,liver_24_252_CT_liver_liver.png,"(512, 512)",87412,"(424, 404, 419, 445)",6
train,liver_24_253_CT_liver_liver.png,"(512, 512)",80356,"(424, 416, 413, 427)",6
train,liver_24_254_CT_liver_liver.png,"(512, 512)",69452,"(432, 434, 403, 405)",5
train,liver_24_255_CT_liver_liver.png,"(512, 512)",51836,"(454, 454, 379, 375)",3
train,liver_24_256_CT_liver_liver.png,"(512, 512)",26284,"(514, 474, 313, 349)",1
train,liver_25_392_CT_liver_liver.png,"(512, 512)",11548,"(660, 480, 123, 173)",1
train,liver_25_393_CT_liver_liver.png,"(512, 512)",12068,"(660, 478, 123, 175)",1
train,liver_25_394_CT_liver_liver.png,"(512, 512)",12500,"(628, 476, 155, 185)",1
train,liver_25_395_CT_liver_liver.png,"(512, 512)",13000,"(626, 476, 157, 187)",1
train,liver_25_396_CT_liver_liver.png,"(512, 512)",13500,"(626, 452, 159, 213)",1
train,liver_25_397_CT_liver_liver.png,"(512, 512)",13900,"(626, 452, 159, 213)",1
train,liver_25_398_CT_liver_liver.png,"(512, 512)",14416,"(624, 452, 161, 213)",1
train,liver_25_399_CT_liver_liver.png,"(512, 512)",14888,"(620, 452, 167, 213)",1
train,liver_25_400_CT_liver_liver.png,"(512, 512)",15164,"(594, 452, 193, 219)",1
train,liver_25_401_CT_liver_liver.png,"(512, 512)",15632,"(594, 452, 193, 219)",1
train,liver_25_402_CT_liver_liver.png,"(512, 512)",15836,"(594, 452, 195, 219)",1
train,liver_25_403_CT_liver_liver.png,"(512, 512)",16468,"(594, 452, 195, 219)",1
train,liver_25_404_CT_liver_liver.png,"(512, 512)",17632,"(592, 452, 197, 221)",1
train,liver_25_405_CT_liver_liver.png,"(512, 512)",18284,"(590, 450, 199, 223)",1
train,liver_25_406_CT_liver_liver.png,"(512, 512)",18796,"(586, 448, 203, 227)",1
train,liver_25_407_CT_liver_liver.png,"(512, 512)",19344,"(584, 446, 207, 229)",1
train,liver_25_408_CT_liver_liver.png,"(512, 512)",20088,"(582, 440, 209, 235)",1
train,liver_25_409_CT_liver_liver.png,"(512, 512)",20768,"(580, 434, 211, 241)",1
train,liver_25_410_CT_liver_liver.png,"(512, 512)",21388,"(562, 432, 231, 245)",1
train,liver_25_411_CT_liver_liver.png,"(512, 512)",21952,"(562, 430, 231, 249)",1
train,liver_25_412_CT_liver_liver.png,"(512, 512)",22608,"(562, 426, 231, 253)",1
train,liver_25_413_CT_liver_liver.png,"(512, 512)",23492,"(562, 422, 231, 257)",2
train,liver_25_414_CT_liver_liver.png,"(512, 512)",24372,"(562, 420, 233, 259)",2
train,liver_25_415_CT_liver_liver.png,"(512, 512)",25288,"(560, 420, 235, 259)",2
train,liver_25_416_CT_liver_liver.png,"(512, 512)",26124,"(470, 418, 325, 263)",2
train,liver_25_417_CT_liver_liver.png,"(512, 512)",26828,"(470, 416, 325, 267)",2
train,liver_25_418_CT_liver_liver.png,"(512, 512)",27252,"(470, 414, 327, 269)",2
train,liver_25_419_CT_liver_liver.png,"(512, 512)",27744,"(470, 414, 329, 269)",2
train,liver_25_420_CT_liver_liver.png,"(512, 512)",28416,"(468, 414, 333, 269)",2
train,liver_25_421_CT_liver_liver.png,"(512, 512)",29704,"(428, 412, 373, 271)",2
train,liver_25_422_CT_liver_liver.png,"(512, 512)",30884,"(428, 410, 373, 273)",2
train,liver_25_423_CT_liver_liver.png,"(512, 512)",32008,"(428, 408, 373, 275)",2
train,liver_25_424_CT_liver_liver.png,"(512, 512)",33280,"(428, 406, 373, 277)",2
train,liver_25_425_CT_liver_liver.png,"(512, 512)",34340,"(428, 406, 373, 277)",3
train,liver_25_426_CT_liver_liver.png,"(512, 512)",35300,"(428, 406, 373, 277)",3
train,liver_25_427_CT_liver_liver.png,"(512, 512)",36556,"(426, 406, 375, 277)",3
train,liver_25_428_CT_liver_liver.png,"(512, 512)",37756,"(394, 404, 409, 279)",3
train,liver_25_429_CT_liver_liver.png,"(512, 512)",38884,"(392, 402, 411, 281)",3
train,liver_25_430_CT_liver_liver.png,"(512, 512)",39940,"(392, 400, 411, 283)",3
