split,fname,original_shape,mask_area,mask_bbox
train,V0211_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",4147,"(485, 245, 72, 69)"
train,V0212_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12284,"(419, 207, 168, 140)"
train,V0212_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",6318,"(453, 246, 100, 80)"
train,V0213_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",10961,"(431, 115, 147, 115)"
train,V0213_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2531,"(469, 145, 61, 53)"
train,V0214_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12007,"(394, 231, 168, 152)"
train,V0214_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",8252,"(429, 262, 97, 105)"
train,V0215_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",11753,"(363, 139, 139, 121)"
train,V0215_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",1323,"(413, 179, 42, 37)"
train,V0216_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",10119,"(415, 149, 157, 142)"
train,V0216_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",7582,"(449, 174, 98, 98)"
train,V0217_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",13166,"(437, 72, 175, 138)"
train,V0217_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",5776,"(471, 113, 90, 82)"
train,V0218_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12934,"(431, 255, 161, 155)"
train,V0218_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",6826,"(468, 291, 89, 95)"
train,V0219_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12725,"(388, 137, 151, 130)"
train,V0219_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2868,"(434, 172, 59, 59)"
train,V0220_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",17037,"(389, 191, 182, 146)"
train,V0220_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",4085,"(437, 235, 76, 70)"
train,V0221_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",9777,"(434, 222, 125, 127)"
train,V0221_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3007,"(462, 264, 61, 62)"
train,V0222_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",13592,"(429, 177, 157, 133)"
train,V0222_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2868,"(471, 221, 69, 51)"
train,V0223_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",11470,"(437, 185, 150, 120)"
train,V0223_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2723,"(484, 219, 63, 54)"
train,V0224_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",15196,"(384, 109, 177, 143)"
train,V0224_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",5061,"(427, 154, 83, 76)"
train,V0225_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",15437,"(418, 196, 176, 153)"
train,V0225_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",5907,"(466, 238, 92, 81)"
train,V0226_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",13071,"(424, 191, 158, 150)"
train,V0226_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",5770,"(466, 226, 85, 84)"
train,V0227_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",21335,"(365, 188, 192, 183)"
train,V0227_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",6702,"(415, 242, 96, 88)"
train,V0228_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12726,"(450, 217, 153, 132)"
train,V0228_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3573,"(492, 254, 70, 66)"
train,V0229_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12089,"(371, 125, 144, 124)"
train,V0229_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2114,"(416, 168, 56, 47)"
train,V0230_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",15578,"(415, 184, 174, 144)"
train,V0230_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",4226,"(457, 222, 75, 70)"
train,V0231_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",13279,"(394, 244, 151, 129)"
train,V0231_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2246,"(442, 283, 51, 54)"
train,V0232_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",11024,"(434, 216, 162, 123)"
train,V0232_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",4776,"(478, 253, 77, 78)"
train,V0233_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",15037,"(411, 199, 178, 139)"
train,V0233_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",4779,"(462, 234, 80, 74)"
train,V0234_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12498,"(438, 112, 152, 136)"
train,V0234_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3946,"(479, 153, 73, 67)"
train,V0235_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12308,"(423, 240, 145, 131)"
train,V0235_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2975,"(465, 276, 58, 63)"
train,V0236_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12365,"(387, 188, 168, 115)"
train,V0236_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2893,"(449, 234, 59, 61)"
train,V0237_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",13673,"(396, 208, 156, 129)"
train,V0237_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2208,"(458, 264, 51, 54)"
train,V0238_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12680,"(422, 197, 158, 140)"
train,V0238_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",4679,"(468, 237, 71, 80)"
train,V0239_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",13068,"(429, 226, 164, 132)"
train,V0239_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",4200,"(473, 256, 73, 73)"
train,V0240_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",11419,"(404, 43, 154, 126)"
train,V0240_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",4291,"(444, 74, 78, 69)"
train,V0241_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",14301,"(377, 87, 170, 140)"
train,V0241_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",4549,"(422, 128, 81, 72)"
train,V0242_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12540,"(375, 215, 226, 240)"
train,V0242_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",30319,"(398, 249, 192, 198)"
train,V0243_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",16020,"(422, 155, 169, 145)"
train,V0243_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3629,"(471, 197, 70, 65)"
train,V0244_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",13823,"(400, 153, 161, 140)"
train,V0244_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",4159,"(451, 199, 73, 71)"
train,V0245_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12857,"(427, 91, 170, 150)"
train,V0245_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",7348,"(459, 128, 103, 92)"
train,V0246_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",11055,"(442, 268, 142, 115)"
train,V0246_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",1950,"(493, 306, 49, 50)"
train,V0247_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",9086,"(413, 212, 156, 145)"
train,V0247_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",8781,"(436, 237, 111, 101)"
train,V0248_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12412,"(432, 248, 149, 126)"
train,V0248_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2661,"(476, 285, 55, 62)"
train,V0249_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",13413,"(398, 163, 167, 134)"
train,V0249_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",4222,"(450, 199, 80, 67)"
train,V0250_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",9432,"(434, 196, 158, 97)"
train,V0250_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2620,"(483, 222, 59, 56)"
train,V0251_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",10509,"(429, 140, 167, 142)"
train,V0251_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",8444,"(455, 159, 106, 98)"
train,V0252_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",9528,"(392, 176, 143, 121)"
train,V0252_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",4114,"(427, 212, 78, 67)"
train,V0253_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",16964,"(360, 219, 177, 158)"
train,V0253_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",5287,"(402, 264, 84, 78)"
train,V0254_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",13704,"(415, 246, 164, 145)"
train,V0254_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",5066,"(451, 285, 86, 73)"
train,V0255_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",14338,"(414, 206, 172, 141)"
train,V0255_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",5189,"(452, 245, 86, 75)"
train,V0256_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",13621,"(429, 222, 159, 130)"
train,V0256_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2593,"(487, 259, 57, 58)"
train,V0257_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",11575,"(404, 176, 150, 129)"
train,V0257_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3763,"(444, 213, 68, 69)"
train,V0258_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",13593,"(367, 178, 178, 134)"
train,V0258_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",5342,"(415, 205, 84, 80)"
train,V0259_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",11672,"(416, 224, 157, 116)"
train,V0259_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2808,"(469, 267, 59, 57)"
train,V0260_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",14504,"(391, 228, 173, 139)"
train,V0260_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",4641,"(434, 266, 80, 71)"
train,V0261_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",15518,"(355, 222, 185, 152)"
train,V0261_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",6797,"(396, 259, 103, 82)"
train,V0262_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12039,"(456, 233, 145, 129)"
train,V0262_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2987,"(506, 269, 57, 64)"
train,V0263_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12499,"(421, 237, 150, 136)"
train,V0263_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3725,"(466, 276, 73, 65)"
train,V0264_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",18020,"(422, 199, 172, 165)"
train,V0264_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",4469,"(471, 254, 74, 76)"
train,V0265_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",9862,"(446, 248, 124, 121)"
train,V0265_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2171,"(482, 285, 53, 51)"
train,V0266_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12011,"(415, 191, 163, 135)"
train,V0266_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",5355,"(452, 230, 82, 83)"
train,V0267_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12052,"(436, 180, 158, 125)"
train,V0267_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3593,"(484, 211, 65, 71)"
train,V0268_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",14625,"(434, 242, 150, 149)"
train,V0268_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3161,"(475, 297, 69, 59)"
train,V0269_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12043,"(370, 173, 160, 121)"
train,V0269_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3595,"(412, 207, 66, 66)"
train,V0270_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12225,"(405, 238, 164, 147)"
train,V0270_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",7006,"(437, 272, 100, 87)"
train,V0271_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",9742,"(446, 203, 173, 156)"
train,V0271_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",11696,"(469, 223, 127, 116)"
train,V0272_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12878,"(415, 115, 176, 130)"
train,V0272_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",5046,"(460, 144, 85, 71)"
train,V0273_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",10520,"(387, 242, 148, 110)"
train,V0273_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2087,"(428, 278, 56, 45)"
train,V0274_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12590,"(429, 121, 165, 131)"
train,V0274_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",4458,"(471, 147, 76, 73)"
train,V0275_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12281,"(400, 209, 149, 121)"
train,V0275_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2208,"(450, 244, 53, 51)"
train,V0276_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",15306,"(407, 222, 167, 144)"
train,V0276_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3911,"(457, 280, 73, 64)"
train,V0277_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12151,"(446, 212, 158, 137)"
train,V0277_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",5103,"(482, 249, 79, 79)"
train,V0278_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",11376,"(424, 110, 146, 115)"
train,V0278_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2005,"(474, 145, 54, 48)"
train,V0279_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",11326,"(462, 187, 147, 123)"
train,V0279_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2922,"(503, 217, 66, 56)"
train,V0280_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",14417,"(403, 193, 169, 144)"
train,V0280_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",5124,"(447, 239, 85, 79)"
train,V0281_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",9936,"(440, 188, 144, 111)"
train,V0281_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2905,"(481, 223, 63, 57)"
train,V0282_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",14425,"(405, 211, 167, 132)"
train,V0282_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3071,"(462, 248, 63, 61)"
train,V0283_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12722,"(394, 126, 170, 149)"
train,V0283_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",7416,"(429, 157, 98, 93)"
train,V0284_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",10351,"(388, 135, 144, 115)"
train,V0284_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2981,"(427, 169, 61, 61)"
train,V0285_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",13169,"(425, 220, 159, 141)"
train,V0285_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",4458,"(473, 256, 74, 76)"
train,V0286_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12894,"(461, 204, 147, 143)"
train,V0286_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3830,"(502, 238, 70, 69)"
train,V0287_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",13599,"(423, 108, 173, 155)"
train,V0287_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",7765,"(460, 143, 99, 97)"
train,V0288_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12669,"(419, 201, 159, 134)"
train,V0288_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",4316,"(463, 236, 75, 74)"
train,V0289_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",13095,"(434, 114, 159, 129)"
train,V0289_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3131,"(476, 161, 67, 58)"
train,V0290_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",10972,"(436, 255, 139, 134)"
train,V0290_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3705,"(478, 300, 66, 70)"
train,V0291_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",13263,"(399, 236, 178, 136)"
train,V0291_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",5479,"(444, 276, 85, 82)"
train,V0292_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",14488,"(303, 65, 170, 141)"
train,V0292_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",4638,"(344, 99, 81, 74)"
train,V0293_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",13746,"(414, 195, 165, 136)"
train,V0293_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3964,"(460, 233, 74, 68)"
train,V0294_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",14210,"(419, 212, 158, 139)"
train,V0294_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3013,"(463, 263, 65, 59)"
train,V0295_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",21331,"(390, 263, 192, 179)"
train,V0295_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",6415,"(436, 316, 86, 94)"
train,V0296_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12659,"(412, 190, 153, 132)"
train,V0296_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3280,"(450, 232, 65, 62)"
train,V0297_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",11050,"(461, 227, 143, 119)"
train,V0297_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2574,"(496, 278, 61, 53)"
train,V0298_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12936,"(387, 107, 150, 136)"
train,V0298_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3204,"(434, 149, 66, 61)"
train,V0299_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12839,"(424, 226, 147, 135)"
train,V0299_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2846,"(471, 271, 59, 59)"
train,V0300_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",11621,"(409, 240, 133, 131)"
train,V0300_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2278,"(452, 283, 50, 54)"
train,V0301_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",9000,"(427, 204, 135, 103)"
train,V0301_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2143,"(473, 236, 49, 55)"
train,V0302_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",13591,"(422, 128, 175, 139)"
train,V0302_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",5396,"(468, 160, 82, 80)"
train,V0303_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",14674,"(374, 232, 162, 147)"
train,V0303_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",4225,"(417, 266, 70, 74)"
train,V0304_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",13686,"(417, 174, 182, 110)"
train,V0304_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2261,"(483, 207, 52, 53)"
train,V0305_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",13096,"(463, 85, 152, 136)"
train,V0305_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3503,"(504, 118, 66, 66)"
train,V0306_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",14944,"(388, 196, 174, 134)"
train,V0306_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3738,"(442, 233, 68, 71)"
train,V0307_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",9583,"(392, 224, 138, 121)"
train,V0307_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3926,"(429, 257, 71, 67)"
train,V0308_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",13663,"(374, 122, 158, 150)"
train,V0308_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",5231,"(413, 155, 82, 80)"
train,V0309_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",14964,"(404, 196, 180, 155)"
train,V0309_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",7084,"(442, 231, 98, 90)"
train,V0310_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12419,"(431, 49, 151, 135)"
train,V0310_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3487,"(475, 86, 65, 67)"
train,V0311_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",11607,"(427, 127, 150, 116)"
train,V0311_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2053,"(483, 167, 49, 52)"
train,V0312_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",14585,"(390, 73, 184, 157)"
train,V0312_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",8141,"(428, 108, 106, 97)"
train,V0313_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",13036,"(407, 207, 163, 129)"
train,V0313_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3927,"(454, 249, 74, 68)"
train,V0314_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",11262,"(389, 232, 139, 122)"
train,V0314_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2003,"(436, 278, 51, 50)"
train,V0315_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",15681,"(388, 175, 179, 161)"
train,V0315_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",7029,"(431, 222, 94, 93)"
train,V0316_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",10305,"(328, 80, 147, 111)"
train,V0316_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2751,"(371, 113, 61, 56)"
train,V0317_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12792,"(400, 24, 151, 130)"
train,V0317_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2884,"(446, 69, 66, 55)"
train,V0318_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12563,"(400, 132, 151, 128)"
train,V0318_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2914,"(444, 172, 65, 58)"
train,V0319_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",9101,"(398, 199, 157, 123)"
train,V0319_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",6299,"(427, 224, 97, 81)"
train,V0320_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12169,"(442, 238, 152, 121)"
train,V0320_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2460,"(493, 277, 53, 56)"
train,V0321_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12576,"(439, 242, 143, 136)"
train,V0321_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2858,"(484, 280, 60, 59)"
train,V0322_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12361,"(413, 240, 150, 129)"
train,V0322_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3046,"(459, 280, 60, 65)"
train,V0323_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",14375,"(392, 245, 147, 147)"
train,V0323_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2683,"(442, 296, 58, 58)"
train,V0324_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",15637,"(407, 228, 169, 145)"
train,V0324_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3751,"(452, 277, 74, 64)"
train,V0325_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",14092,"(426, 103, 158, 147)"
train,V0325_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",4452,"(465, 143, 73, 74)"
train,V0326_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",10824,"(419, 194, 150, 120)"
train,V0326_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3202,"(465, 226, 65, 61)"
train,V0327_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",13844,"(391, 225, 166, 158)"
train,V0327_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",6577,"(427, 268, 92, 90)"
train,V0328_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",15079,"(411, 159, 165, 135)"
train,V0328_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2576,"(475, 216, 59, 56)"
train,V0329_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",14252,"(396, 202, 169, 154)"
train,V0329_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",6302,"(441, 232, 88, 91)"
train,V0330_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",13169,"(391, 194, 166, 137)"
train,V0330_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",4896,"(432, 238, 88, 71)"
train,V0331_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12585,"(380, 207, 156, 134)"
train,V0331_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",4020,"(426, 234, 73, 68)"
train,V0332_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12290,"(392, 186, 138, 133)"
train,V0332_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2363,"(432, 234, 58, 51)"
train,V0333_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",10880,"(419, 251, 153, 137)"
train,V0333_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",5652,"(453, 288, 92, 77)"
train,V0334_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",10787,"(419, 219, 146, 118)"
train,V0334_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3006,"(460, 254, 62, 60)"
train,V0335_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",15751,"(374, 214, 171, 150)"
train,V0335_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",4772,"(423, 252, 77, 79)"
train,V0336_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",14297,"(387, 183, 164, 139)"
train,V0336_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",4282,"(440, 225, 76, 70)"
train,V0337_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",19574,"(389, 222, 192, 161)"
train,V0337_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",4913,"(447, 271, 82, 76)"
train,V0338_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",14177,"(375, 80, 154, 148)"
train,V0338_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",3705,"(417, 122, 68, 69)"
train,V0339_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12658,"(396, 240, 165, 156)"
train,V0339_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",7950,"(429, 277, 101, 99)"
train,V0340_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",10335,"(441, 199, 143, 113)"
train,V0340_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2472,"(491, 229, 56, 56)"
train,V0341_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",12135,"(439, 229, 138, 128)"
train,V0341_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",2050,"(491, 276, 51, 50)"
train,V0342_fundus_retinal_optic+disc.png,"(1634, 1634, 3)",9578,"(365, 206, 179, 150)"
train,V0342_fundus_retinal_optic+cup.png,"(1634, 1634, 3)",11777,"(386, 241, 132, 113)"
