split,fname,original_shape,mask_area,mask_bbox,slice_ratio
train,case_00276_147_CT_abdomen_kidney.png,"(512, 512)",30944,"(488, 254, 183, 511)",9
train,case_00276_148_CT_abdomen_kidney.png,"(512, 512)",30984,"(488, 254, 183, 511)",9
train,case_00276_149_CT_abdomen_kidney.png,"(512, 512)",31020,"(486, 254, 185, 513)",9
train,case_00276_150_CT_abdomen_kidney.png,"(512, 512)",30744,"(484, 252, 181, 515)",9
train,case_00276_151_CT_abdomen_kidney.png,"(512, 512)",30564,"(484, 252, 179, 515)",9
train,case_00276_152_CT_abdomen_kidney.png,"(512, 512)",30428,"(484, 250, 177, 517)",9
train,case_00276_153_CT_abdomen_kidney.png,"(512, 512)",30384,"(482, 250, 179, 517)",9
train,case_00276_154_CT_abdomen_kidney.png,"(512, 512)",30524,"(482, 248, 179, 521)",9
train,case_00276_155_CT_abdomen_kidney.png,"(512, 512)",30352,"(482, 248, 177, 521)",9
train,case_00276_156_CT_abdomen_kidney.png,"(512, 512)",30292,"(480, 248, 179, 523)",9
train,case_00276_157_CT_abdomen_kidney.png,"(512, 512)",30284,"(480, 248, 177, 523)",9
train,case_00276_158_CT_abdomen_kidney.png,"(512, 512)",30288,"(480, 246, 177, 527)",9
train,case_00276_159_CT_abdomen_kidney.png,"(512, 512)",30440,"(480, 246, 177, 529)",9
train,case_00276_160_CT_abdomen_kidney.png,"(512, 512)",30196,"(478, 246, 179, 529)",9
train,case_00276_161_CT_abdomen_kidney.png,"(512, 512)",30220,"(478, 244, 179, 531)",9
train,case_00276_162_CT_abdomen_kidney.png,"(512, 512)",30220,"(478, 244, 179, 531)",9
train,case_00276_163_CT_abdomen_kidney.png,"(512, 512)",30308,"(476, 244, 181, 531)",9
train,case_00276_164_CT_abdomen_kidney.png,"(512, 512)",30412,"(474, 244, 181, 531)",9
train,case_00276_165_CT_abdomen_kidney.png,"(512, 512)",29572,"(474, 242, 179, 533)",9
train,case_00276_166_CT_abdomen_kidney.png,"(512, 512)",29044,"(474, 242, 177, 533)",9
train,case_00276_167_CT_abdomen_kidney.png,"(512, 512)",28688,"(474, 242, 173, 533)",8
train,case_00276_168_CT_abdomen_kidney.png,"(512, 512)",28620,"(472, 242, 175, 533)",8
train,case_00276_169_CT_abdomen_kidney.png,"(512, 512)",28836,"(470, 242, 177, 535)",9
train,case_00276_170_CT_abdomen_kidney.png,"(512, 512)",28592,"(470, 242, 177, 535)",8
train,case_00276_171_CT_abdomen_kidney.png,"(512, 512)",28668,"(470, 242, 175, 535)",8
train,case_00276_172_CT_abdomen_kidney.png,"(512, 512)",28712,"(470, 240, 175, 537)",8
train,case_00276_173_CT_abdomen_kidney.png,"(512, 512)",28868,"(468, 240, 177, 537)",9
train,case_00276_174_CT_abdomen_kidney.png,"(512, 512)",29028,"(468, 240, 177, 539)",9
train,case_00276_175_CT_abdomen_kidney.png,"(512, 512)",28784,"(468, 240, 177, 539)",9
train,case_00276_176_CT_abdomen_kidney.png,"(512, 512)",28776,"(468, 238, 177, 541)",9
train,case_00276_177_CT_abdomen_kidney.png,"(512, 512)",28760,"(466, 238, 179, 543)",9
train,case_00276_178_CT_abdomen_kidney.png,"(512, 512)",28764,"(466, 238, 179, 545)",9
train,case_00276_179_CT_abdomen_kidney.png,"(512, 512)",28876,"(464, 238, 181, 545)",9
train,case_00276_180_CT_abdomen_kidney.png,"(512, 512)",28312,"(464, 236, 177, 547)",8
train,case_00276_181_CT_abdomen_kidney.png,"(512, 512)",27964,"(464, 236, 177, 547)",8
train,case_00276_182_CT_abdomen_kidney.png,"(512, 512)",27616,"(464, 238, 177, 545)",8
train,case_00276_183_CT_abdomen_kidney.png,"(512, 512)",27356,"(462, 236, 179, 547)",8
train,case_00276_184_CT_abdomen_kidney.png,"(512, 512)",27500,"(460, 236, 181, 547)",8
train,case_00276_185_CT_abdomen_kidney.png,"(512, 512)",27048,"(460, 234, 177, 549)",8
train,case_00276_186_CT_abdomen_kidney.png,"(512, 512)",26980,"(460, 234, 175, 549)",8
train,case_00276_187_CT_abdomen_kidney.png,"(512, 512)",27064,"(460, 234, 175, 549)",8
train,case_00276_188_CT_abdomen_kidney.png,"(512, 512)",27276,"(460, 234, 175, 549)",8
train,case_00276_189_CT_abdomen_kidney.png,"(512, 512)",27848,"(456, 234, 179, 549)",8
train,case_00276_190_CT_abdomen_kidney.png,"(512, 512)",27368,"(456, 234, 175, 549)",8
train,case_00276_191_CT_abdomen_kidney.png,"(512, 512)",27288,"(456, 234, 175, 549)",8
train,case_00276_192_CT_abdomen_kidney.png,"(512, 512)",27340,"(454, 234, 177, 549)",8
train,case_00276_193_CT_abdomen_kidney.png,"(512, 512)",27448,"(454, 234, 177, 549)",8
train,case_00276_194_CT_abdomen_kidney.png,"(512, 512)",27640,"(452, 234, 179, 551)",8
train,case_00276_195_CT_abdomen_kidney.png,"(512, 512)",27168,"(452, 236, 179, 549)",8
train,case_00276_196_CT_abdomen_kidney.png,"(512, 512)",27056,"(454, 236, 177, 549)",8
train,case_00276_197_CT_abdomen_kidney.png,"(512, 512)",26972,"(454, 236, 177, 547)",8
train,case_00276_198_CT_abdomen_kidney.png,"(512, 512)",26896,"(454, 236, 177, 547)",8
train,case_00276_199_CT_abdomen_kidney.png,"(512, 512)",26928,"(454, 236, 179, 547)",8
train,case_00276_200_CT_abdomen_kidney.png,"(512, 512)",25948,"(454, 236, 177, 547)",8
train,case_00276_200_CT_abdomen_tumor.png,"(512, 512)",420,"(506, 256, 19, 25)",1
train,case_00276_200_CT_abdomen_kidney+tumor.png,"(512, 512)",420,"(506, 256, 19, 25)",1
train,case_00276_201_CT_abdomen_kidney.png,"(512, 512)",25640,"(454, 236, 177, 547)",8
train,case_00276_201_CT_abdomen_tumor.png,"(512, 512)",432,"(506, 256, 19, 23)",1
train,case_00276_201_CT_abdomen_kidney+tumor.png,"(512, 512)",432,"(506, 256, 19, 23)",1
train,case_00276_202_CT_abdomen_kidney.png,"(512, 512)",25260,"(454, 236, 175, 547)",7
train,case_00276_202_CT_abdomen_tumor.png,"(512, 512)",580,"(502, 256, 25, 25)",1
train,case_00276_202_CT_abdomen_kidney+tumor.png,"(512, 512)",580,"(502, 256, 25, 25)",1
train,case_00276_203_CT_abdomen_kidney.png,"(512, 512)",25160,"(454, 236, 173, 547)",7
train,case_00276_203_CT_abdomen_tumor.png,"(512, 512)",504,"(506, 256, 21, 25)",1
train,case_00276_203_CT_abdomen_kidney+tumor.png,"(512, 512)",504,"(506, 256, 21, 25)",1
train,case_00276_204_CT_abdomen_kidney.png,"(512, 512)",25348,"(452, 236, 175, 547)",7
train,case_00276_204_CT_abdomen_tumor.png,"(512, 512)",560,"(508, 254, 21, 27)",1
train,case_00276_204_CT_abdomen_kidney+tumor.png,"(512, 512)",560,"(508, 254, 21, 27)",1
train,case_00276_205_CT_abdomen_kidney.png,"(512, 512)",25096,"(452, 236, 175, 545)",7
train,case_00276_205_CT_abdomen_tumor.png,"(512, 512)",532,"(508, 254, 21, 29)",1
train,case_00276_205_CT_abdomen_kidney+tumor.png,"(512, 512)",532,"(508, 254, 21, 29)",1
train,case_00276_206_CT_abdomen_kidney.png,"(512, 512)",24852,"(452, 234, 175, 547)",7
train,case_00276_206_CT_abdomen_tumor.png,"(512, 512)",704,"(506, 256, 27, 33)",1
train,case_00276_206_CT_abdomen_kidney+tumor.png,"(512, 512)",704,"(506, 256, 27, 33)",1
train,case_00276_207_CT_abdomen_kidney.png,"(512, 512)",24308,"(450, 232, 177, 549)",7
train,case_00276_207_CT_abdomen_tumor.png,"(512, 512)",1176,"(500, 244, 33, 45)",2
train,case_00276_207_CT_abdomen_kidney+tumor.png,"(512, 512)",1176,"(500, 244, 33, 45)",2
train,case_00276_208_CT_abdomen_kidney.png,"(512, 512)",23376,"(450, 232, 177, 549)",7
train,case_00276_208_CT_abdomen_tumor.png,"(512, 512)",1988,"(492, 234, 47, 55)",5
train,case_00276_208_CT_abdomen_kidney+tumor.png,"(512, 512)",1988,"(492, 234, 47, 55)",5
train,case_00276_209_CT_abdomen_kidney.png,"(512, 512)",23036,"(450, 232, 177, 549)",7
train,case_00276_209_CT_abdomen_tumor.png,"(512, 512)",2228,"(488, 234, 51, 55)",5
train,case_00276_209_CT_abdomen_kidney+tumor.png,"(512, 512)",2228,"(488, 234, 51, 55)",5
train,case_00276_210_CT_abdomen_kidney.png,"(512, 512)",22264,"(450, 232, 175, 549)",6
train,case_00276_210_CT_abdomen_tumor.png,"(512, 512)",2720,"(484, 234, 59, 57)",6
train,case_00276_210_CT_abdomen_kidney+tumor.png,"(512, 512)",2720,"(484, 234, 59, 57)",6
train,case_00276_211_CT_abdomen_kidney.png,"(512, 512)",22164,"(450, 232, 175, 549)",6
train,case_00276_211_CT_abdomen_tumor.png,"(512, 512)",2580,"(488, 234, 55, 55)",6
train,case_00276_211_CT_abdomen_kidney+tumor.png,"(512, 512)",2580,"(488, 234, 55, 55)",6
train,case_00276_212_CT_abdomen_kidney.png,"(512, 512)",21836,"(450, 232, 173, 549)",6
train,case_00276_212_CT_abdomen_tumor.png,"(512, 512)",2736,"(488, 234, 59, 55)",6
train,case_00276_212_CT_abdomen_kidney+tumor.png,"(512, 512)",2736,"(488, 234, 59, 55)",6
train,case_00276_213_CT_abdomen_kidney.png,"(512, 512)",21776,"(452, 232, 169, 549)",6
train,case_00276_213_CT_abdomen_tumor.png,"(512, 512)",2716,"(488, 234, 59, 55)",6
train,case_00276_213_CT_abdomen_kidney+tumor.png,"(512, 512)",2716,"(488, 234, 59, 55)",6
train,case_00276_214_CT_abdomen_kidney.png,"(512, 512)",21540,"(452, 230, 169, 551)",6
train,case_00276_214_CT_abdomen_tumor.png,"(512, 512)",2916,"(486, 232, 63, 59)",7
train,case_00276_214_CT_abdomen_kidney+tumor.png,"(512, 512)",2916,"(486, 232, 63, 59)",7
train,case_00276_215_CT_abdomen_kidney.png,"(512, 512)",20940,"(452, 228, 165, 553)",6
train,case_00276_215_CT_abdomen_tumor.png,"(512, 512)",3132,"(484, 230, 65, 61)",7
train,case_00276_215_CT_abdomen_kidney+tumor.png,"(512, 512)",3132,"(484, 230, 65, 61)",7
train,case_00276_216_CT_abdomen_kidney.png,"(512, 512)",20304,"(452, 232, 165, 549)",6
train,case_00276_216_CT_abdomen_tumor.png,"(512, 512)",3576,"(480, 228, 73, 65)",9
train,case_00276_216_CT_abdomen_kidney+tumor.png,"(512, 512)",3576,"(480, 228, 73, 65)",9
train,case_00276_217_CT_abdomen_kidney.png,"(512, 512)",20172,"(452, 232, 165, 549)",6
train,case_00276_217_CT_abdomen_tumor.png,"(512, 512)",3500,"(482, 228, 71, 63)",8
train,case_00276_217_CT_abdomen_kidney+tumor.png,"(512, 512)",3500,"(482, 228, 71, 63)",8
train,case_00276_218_CT_abdomen_kidney.png,"(512, 512)",19820,"(454, 234, 163, 547)",6
train,case_00276_218_CT_abdomen_tumor.png,"(512, 512)",3592,"(482, 228, 73, 63)",9
train,case_00276_218_CT_abdomen_kidney+tumor.png,"(512, 512)",3592,"(482, 228, 73, 63)",9
train,case_00276_219_CT_abdomen_kidney.png,"(512, 512)",19524,"(454, 234, 163, 547)",6
train,case_00276_219_CT_abdomen_tumor.png,"(512, 512)",3636,"(482, 228, 73, 63)",9
train,case_00276_219_CT_abdomen_kidney+tumor.png,"(512, 512)",3636,"(482, 228, 73, 63)",9
train,case_00276_220_CT_abdomen_kidney.png,"(512, 512)",18872,"(454, 238, 161, 543)",5
train,case_00276_220_CT_abdomen_tumor.png,"(512, 512)",3948,"(480, 228, 75, 67)",10
train,case_00276_220_CT_abdomen_kidney+tumor.png,"(512, 512)",3948,"(480, 228, 75, 67)",10
train,case_00276_221_CT_abdomen_kidney.png,"(512, 512)",18732,"(454, 228, 161, 553)",5
train,case_00276_221_CT_abdomen_tumor.png,"(512, 512)",3812,"(480, 228, 75, 65)",9
train,case_00276_221_CT_abdomen_kidney+tumor.png,"(512, 512)",3812,"(480, 228, 75, 65)",9
train,case_00276_222_CT_abdomen_kidney.png,"(512, 512)",18364,"(454, 230, 161, 551)",5
train,case_00276_222_CT_abdomen_tumor.png,"(512, 512)",3924,"(476, 228, 81, 65)",9
train,case_00276_222_CT_abdomen_kidney+tumor.png,"(512, 512)",3924,"(476, 228, 81, 65)",9
train,case_00276_223_CT_abdomen_kidney.png,"(512, 512)",18204,"(456, 238, 159, 541)",5
train,case_00276_223_CT_abdomen_tumor.png,"(512, 512)",3776,"(478, 228, 75, 65)",9
train,case_00276_223_CT_abdomen_kidney+tumor.png,"(512, 512)",3776,"(478, 228, 75, 65)",9
train,case_00276_224_CT_abdomen_kidney.png,"(512, 512)",17844,"(456, 238, 159, 541)",5
train,case_00276_224_CT_abdomen_tumor.png,"(512, 512)",3836,"(478, 228, 75, 67)",9
train,case_00276_224_CT_abdomen_kidney+tumor.png,"(512, 512)",3836,"(478, 228, 75, 67)",9
train,case_00276_225_CT_abdomen_kidney.png,"(512, 512)",18100,"(456, 236, 157, 543)",5
train,case_00276_225_CT_abdomen_tumor.png,"(512, 512)",3036,"(480, 228, 65, 59)",7
train,case_00276_225_CT_abdomen_kidney+tumor.png,"(512, 512)",3036,"(480, 228, 65, 59)",7
train,case_00276_226_CT_abdomen_kidney.png,"(512, 512)",18148,"(456, 228, 157, 551)",5
train,case_00276_226_CT_abdomen_tumor.png,"(512, 512)",2644,"(480, 228, 59, 57)",6
train,case_00276_226_CT_abdomen_kidney+tumor.png,"(512, 512)",2644,"(480, 228, 59, 57)",6
train,case_00276_227_CT_abdomen_kidney.png,"(512, 512)",17848,"(456, 228, 157, 549)",5
train,case_00276_227_CT_abdomen_tumor.png,"(512, 512)",2528,"(480, 230, 59, 53)",6
train,case_00276_227_CT_abdomen_kidney+tumor.png,"(512, 512)",2528,"(480, 230, 59, 53)",6
train,case_00276_228_CT_abdomen_kidney.png,"(512, 512)",17364,"(456, 228, 157, 549)",5
train,case_00276_228_CT_abdomen_tumor.png,"(512, 512)",2548,"(480, 230, 61, 53)",6
train,case_00276_228_CT_abdomen_kidney+tumor.png,"(512, 512)",2548,"(480, 230, 61, 53)",6
train,case_00276_229_CT_abdomen_kidney.png,"(512, 512)",17156,"(456, 230, 159, 547)",5
train,case_00276_229_CT_abdomen_tumor.png,"(512, 512)",2348,"(480, 230, 57, 51)",5
train,case_00276_229_CT_abdomen_kidney+tumor.png,"(512, 512)",2348,"(480, 230, 57, 51)",5
train,case_00276_230_CT_abdomen_kidney.png,"(512, 512)",16620,"(456, 236, 155, 539)",5
train,case_00276_230_CT_abdomen_tumor.png,"(512, 512)",2312,"(480, 230, 57, 51)",5
train,case_00276_230_CT_abdomen_kidney+tumor.png,"(512, 512)",2312,"(480, 230, 57, 51)",5
train,case_00276_231_CT_abdomen_kidney.png,"(512, 512)",16260,"(456, 234, 153, 541)",5
train,case_00276_231_CT_abdomen_tumor.png,"(512, 512)",2200,"(482, 230, 55, 47)",5
train,case_00276_231_CT_abdomen_kidney+tumor.png,"(512, 512)",2200,"(482, 230, 55, 47)",5
train,case_00276_232_CT_abdomen_kidney.png,"(512, 512)",15836,"(458, 232, 149, 543)",4
train,case_00276_232_CT_abdomen_tumor.png,"(512, 512)",2224,"(482, 230, 55, 47)",5
train,case_00276_232_CT_abdomen_kidney+tumor.png,"(512, 512)",2224,"(482, 230, 55, 47)",5
train,case_00276_233_CT_abdomen_kidney.png,"(512, 512)",15536,"(458, 234, 149, 541)",4
train,case_00276_233_CT_abdomen_tumor.png,"(512, 512)",2156,"(482, 230, 53, 49)",5
train,case_00276_233_CT_abdomen_kidney+tumor.png,"(512, 512)",2156,"(482, 230, 53, 49)",5
train,case_00276_234_CT_abdomen_kidney.png,"(512, 512)",14968,"(458, 230, 149, 545)",4
train,case_00276_234_CT_abdomen_tumor.png,"(512, 512)",2380,"(482, 230, 53, 55)",6
train,case_00276_234_CT_abdomen_kidney+tumor.png,"(512, 512)",2380,"(482, 230, 53, 55)",6
train,case_00276_235_CT_abdomen_kidney.png,"(512, 512)",14624,"(458, 230, 145, 545)",4
train,case_00276_235_CT_abdomen_tumor.png,"(512, 512)",2204,"(484, 230, 51, 53)",5
train,case_00276_235_CT_abdomen_kidney+tumor.png,"(512, 512)",2204,"(484, 230, 51, 53)",5
train,case_00276_236_CT_abdomen_kidney.png,"(512, 512)",14080,"(460, 232, 143, 543)",4
train,case_00276_236_CT_abdomen_tumor.png,"(512, 512)",2260,"(484, 230, 53, 53)",5
train,case_00276_236_CT_abdomen_kidney+tumor.png,"(512, 512)",2260,"(484, 230, 53, 53)",5
train,case_00276_237_CT_abdomen_kidney.png,"(512, 512)",14168,"(460, 234, 141, 541)",4
train,case_00276_237_CT_abdomen_tumor.png,"(512, 512)",1792,"(488, 230, 45, 47)",4
train,case_00276_237_CT_abdomen_kidney+tumor.png,"(512, 512)",1792,"(488, 230, 45, 47)",4
train,case_00276_238_CT_abdomen_kidney.png,"(512, 512)",13880,"(460, 230, 141, 543)",4
train,case_00276_238_CT_abdomen_tumor.png,"(512, 512)",1620,"(488, 230, 45, 45)",4
train,case_00276_238_CT_abdomen_kidney+tumor.png,"(512, 512)",1620,"(488, 230, 45, 45)",4
train,case_00276_239_CT_abdomen_kidney.png,"(512, 512)",13812,"(460, 230, 141, 543)",4
train,case_00276_239_CT_abdomen_tumor.png,"(512, 512)",1308,"(490, 230, 41, 39)",3
train,case_00276_239_CT_abdomen_kidney+tumor.png,"(512, 512)",1308,"(490, 230, 41, 39)",3
train,case_00276_240_CT_abdomen_kidney.png,"(512, 512)",13244,"(462, 230, 137, 541)",4
train,case_00276_240_CT_abdomen_tumor.png,"(512, 512)",1248,"(490, 230, 41, 39)",3
train,case_00276_240_CT_abdomen_kidney+tumor.png,"(512, 512)",1248,"(490, 230, 41, 39)",3
train,case_00276_241_CT_abdomen_kidney.png,"(512, 512)",12928,"(464, 230, 135, 539)",4
train,case_00276_241_CT_abdomen_tumor.png,"(512, 512)",1028,"(492, 230, 35, 35)",2
train,case_00276_241_CT_abdomen_kidney+tumor.png,"(512, 512)",1028,"(492, 230, 35, 35)",2
train,case_00276_242_CT_abdomen_kidney.png,"(512, 512)",12392,"(464, 242, 135, 527)",3
train,case_00276_242_CT_abdomen_tumor.png,"(512, 512)",996,"(492, 230, 35, 35)",2
train,case_00276_242_CT_abdomen_kidney+tumor.png,"(512, 512)",996,"(492, 230, 35, 35)",2
train,case_00276_243_CT_abdomen_kidney.png,"(512, 512)",12016,"(466, 230, 133, 539)",3
train,case_00276_243_CT_abdomen_tumor.png,"(512, 512)",892,"(494, 230, 33, 33)",2
train,case_00276_243_CT_abdomen_kidney+tumor.png,"(512, 512)",892,"(494, 230, 33, 33)",2
train,case_00276_244_CT_abdomen_kidney.png,"(512, 512)",11636,"(468, 230, 131, 539)",3
train,case_00276_244_CT_abdomen_tumor.png,"(512, 512)",836,"(496, 230, 31, 33)",2
train,case_00276_244_CT_abdomen_kidney+tumor.png,"(512, 512)",836,"(496, 230, 31, 33)",2
train,case_00276_245_CT_abdomen_kidney.png,"(512, 512)",11204,"(468, 232, 129, 535)",3
train,case_00276_245_CT_abdomen_tumor.png,"(512, 512)",704,"(496, 232, 31, 29)",1
train,case_00276_245_CT_abdomen_kidney+tumor.png,"(512, 512)",704,"(496, 232, 31, 29)",1
train,case_00276_246_CT_abdomen_kidney.png,"(512, 512)",10736,"(468, 246, 127, 519)",3
train,case_00276_246_CT_abdomen_tumor.png,"(512, 512)",652,"(496, 232, 29, 29)",1
train,case_00276_246_CT_abdomen_kidney+tumor.png,"(512, 512)",652,"(496, 232, 29, 29)",1
train,case_00276_247_CT_abdomen_kidney.png,"(512, 512)",10252,"(468, 240, 127, 525)",3
train,case_00276_247_CT_abdomen_tumor.png,"(512, 512)",700,"(492, 234, 33, 29)",1
train,case_00276_247_CT_abdomen_kidney+tumor.png,"(512, 512)",700,"(492, 234, 33, 29)",1
train,case_00276_248_CT_abdomen_kidney.png,"(512, 512)",9600,"(468, 260, 127, 505)",3
train,case_00276_248_CT_abdomen_tumor.png,"(512, 512)",796,"(486, 236, 37, 31)",2
train,case_00276_248_CT_abdomen_kidney+tumor.png,"(512, 512)",796,"(486, 236, 37, 31)",2
train,case_00276_249_CT_abdomen_kidney.png,"(512, 512)",9232,"(470, 238, 125, 529)",2
train,case_00276_249_CT_abdomen_tumor.png,"(512, 512)",616,"(490, 240, 27, 27)",1
train,case_00276_249_CT_abdomen_kidney+tumor.png,"(512, 512)",616,"(490, 240, 27, 27)",1
train,case_00276_250_CT_abdomen_kidney.png,"(512, 512)",8524,"(474, 262, 117, 505)",2
train,case_00276_250_CT_abdomen_tumor.png,"(512, 512)",476,"(492, 244, 23, 27)",1
train,case_00276_250_CT_abdomen_kidney+tumor.png,"(512, 512)",476,"(492, 244, 23, 27)",1
train,case_00276_251_CT_abdomen_kidney.png,"(512, 512)",8016,"(482, 258, 107, 507)",2
train,case_00276_252_CT_abdomen_kidney.png,"(512, 512)",7292,"(492, 264, 97, 501)",2
train,case_00276_253_CT_abdomen_kidney.png,"(512, 512)",6584,"(494, 276, 95, 487)",2
train,case_00276_254_CT_abdomen_kidney.png,"(512, 512)",6248,"(494, 674, 95, 89)",1
train,case_00276_255_CT_abdomen_kidney.png,"(512, 512)",5916,"(494, 674, 93, 89)",1
train,case_00276_256_CT_abdomen_kidney.png,"(512, 512)",5608,"(496, 676, 89, 85)",1
train,case_00276_257_CT_abdomen_kidney.png,"(512, 512)",5380,"(496, 678, 89, 83)",1
train,case_00276_258_CT_abdomen_kidney.png,"(512, 512)",5112,"(496, 678, 87, 81)",1
train,case_00276_259_CT_abdomen_kidney.png,"(512, 512)",4896,"(496, 678, 87, 81)",1
train,case_00276_260_CT_abdomen_kidney.png,"(512, 512)",4564,"(498, 680, 83, 75)",1
train,case_00276_261_CT_abdomen_kidney.png,"(512, 512)",4268,"(500, 682, 79, 71)",1
train,case_00276_262_CT_abdomen_kidney.png,"(512, 512)",4024,"(500, 684, 77, 69)",1
train,case_00276_263_CT_abdomen_kidney.png,"(512, 512)",3720,"(502, 684, 73, 69)",1
train,case_00276_264_CT_abdomen_kidney.png,"(512, 512)",3480,"(502, 686, 73, 67)",1
train,case_00277_14_CT_abdomen_kidney.png,"(512, 512)",5364,"(690, 628, 101, 83)",1
train,case_00277_15_CT_abdomen_kidney.png,"(512, 512)",10424,"(676, 622, 131, 115)",3
train,case_00277_16_CT_abdomen_kidney.png,"(512, 512)",14848,"(662, 616, 147, 135)",4
train,case_00277_17_CT_abdomen_kidney.png,"(512, 512)",17740,"(656, 612, 159, 147)",5
train,case_00277_18_CT_abdomen_kidney.png,"(512, 512)",19144,"(654, 612, 159, 157)",5
train,case_00277_19_CT_abdomen_kidney.png,"(512, 512)",20084,"(644, 336, 167, 441)",5
train,case_00277_20_CT_abdomen_kidney.png,"(512, 512)",25052,"(614, 322, 193, 465)",7
train,case_00277_21_CT_abdomen_kidney.png,"(512, 512)",30764,"(600, 288, 201, 503)",8
train,case_00277_22_CT_abdomen_kidney.png,"(512, 512)",33924,"(596, 266, 201, 525)",9
train,case_00277_22_CT_abdomen_kidney+cyst.png,"(512, 512)",1440,"(682, 314, 35, 49)",4
train,case_00277_23_CT_abdomen_kidney.png,"(512, 512)",34440,"(600, 260, 193, 527)",10
train,case_00277_23_CT_abdomen_kidney+cyst.png,"(512, 512)",3184,"(670, 290, 53, 73)",9
train,case_00277_24_CT_abdomen_kidney.png,"(512, 512)",33596,"(606, 254, 181, 533)",9
train,case_00277_24_CT_abdomen_tumor.png,"(512, 512)",2040,"(626, 340, 45, 57)",4
train,case_00277_24_CT_abdomen_kidney+cyst.png,"(512, 512)",3448,"(662, 286, 61, 73)",10
train,case_00277_24_CT_abdomen_kidney+tumor.png,"(512, 512)",2040,"(626, 340, 45, 57)",4
train,case_00277_25_CT_abdomen_kidney.png,"(512, 512)",33344,"(596, 256, 185, 533)",9
train,case_00277_25_CT_abdomen_tumor.png,"(512, 512)",3708,"(614, 334, 63, 77)",7
train,case_00277_25_CT_abdomen_kidney+cyst.png,"(512, 512)",2852,"(620, 300, 95, 59)",8
train,case_00277_25_CT_abdomen_kidney+tumor.png,"(512, 512)",3708,"(614, 334, 63, 77)",7
train,case_00277_26_CT_abdomen_kidney.png,"(512, 512)",32264,"(592, 256, 183, 533)",9
train,case_00277_26_CT_abdomen_tumor.png,"(512, 512)",4300,"(612, 330, 63, 83)",8
train,case_00277_26_CT_abdomen_kidney+cyst.png,"(512, 512)",1576,"(616, 298, 85, 39)",4
train,case_00277_26_CT_abdomen_kidney+tumor.png,"(512, 512)",4300,"(612, 330, 63, 83)",8
train,case_00277_27_CT_abdomen_kidney.png,"(512, 512)",31464,"(594, 248, 179, 539)",9
train,case_00277_27_CT_abdomen_tumor.png,"(512, 512)",4900,"(600, 334, 75, 81)",10
train,case_00277_27_CT_abdomen_kidney+cyst.png,"(512, 512)",552,"(622, 316, 31, 21)",1
train,case_00277_27_CT_abdomen_kidney+tumor.png,"(512, 512)",4900,"(600, 334, 75, 81)",10
train,case_00277_28_CT_abdomen_kidney.png,"(512, 512)",30008,"(598, 242, 169, 537)",8
train,case_00277_28_CT_abdomen_tumor.png,"(512, 512)",4480,"(596, 344, 83, 71)",9
train,case_00277_28_CT_abdomen_kidney+tumor.png,"(512, 512)",4480,"(596, 344, 83, 71)",9
train,case_00277_29_CT_abdomen_kidney.png,"(512, 512)",26668,"(596, 240, 163, 535)",7
train,case_00277_29_CT_abdomen_tumor.png,"(512, 512)",3724,"(598, 348, 79, 61)",7
train,case_00277_29_CT_abdomen_kidney+cyst.png,"(512, 512)",752,"(650, 304, 29, 31)",2
train,case_00277_29_CT_abdomen_kidney+tumor.png,"(512, 512)",3724,"(598, 348, 79, 61)",7
train,case_00277_30_CT_abdomen_kidney.png,"(512, 512)",23084,"(606, 238, 143, 529)",6
train,case_00277_30_CT_abdomen_tumor.png,"(512, 512)",2320,"(608, 350, 55, 55)",4
train,case_00277_30_CT_abdomen_kidney+cyst.png,"(512, 512)",780,"(642, 304, 29, 31)",2
train,case_00277_30_CT_abdomen_kidney+tumor.png,"(512, 512)",2320,"(608, 350, 55, 55)",4
train,case_00277_31_CT_abdomen_kidney.png,"(512, 512)",20376,"(610, 232, 121, 529)",5
train,case_00277_31_CT_abdomen_tumor.png,"(512, 512)",1140,"(614, 350, 39, 37)",2
train,case_00277_31_CT_abdomen_kidney+tumor.png,"(512, 512)",1140,"(614, 350, 39, 37)",2
train,case_00277_32_CT_abdomen_kidney.png,"(512, 512)",14960,"(616, 236, 107, 519)",4
train,case_00277_33_CT_abdomen_kidney.png,"(512, 512)",8296,"(616, 242, 99, 107)",2
train,case_00277_34_CT_abdomen_kidney.png,"(512, 512)",5448,"(622, 252, 83, 85)",1
train,case_00278_35_CT_abdomen_tumor.png,"(512, 512)",3948,"(492, 752, 71, 67)",1
train,case_00278_35_CT_abdomen_kidney+tumor.png,"(512, 512)",3948,"(492, 752, 71, 67)",1
train,case_00278_36_CT_abdomen_kidney.png,"(512, 512)",6648,"(526, 280, 111, 85)",1
train,case_00278_36_CT_abdomen_tumor.png,"(512, 512)",7092,"(482, 738, 87, 101)",1
train,case_00278_36_CT_abdomen_kidney+tumor.png,"(512, 512)",7092,"(482, 738, 87, 101)",1
train,case_00278_37_CT_abdomen_kidney.png,"(512, 512)",9204,"(520, 270, 127, 579)",2
train,case_00278_37_CT_abdomen_tumor.png,"(512, 512)",9952,"(474, 728, 99, 121)",2
train,case_00278_37_CT_abdomen_kidney+tumor.png,"(512, 512)",9952,"(474, 728, 99, 121)",2
train,case_00278_38_CT_abdomen_kidney.png,"(512, 512)",12092,"(470, 260, 187, 535)",3
