split,fname,original_shape,mask_area,mask_bbox
train,patient0274_2CH_half_sequence_1_ultrasound_heart_left+heart+atrium.png,"(512, 422)",49528,"(450, 746, 301, 187)"
train,patient0274_2CH_half_sequence_2_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",149076,"(400, 210, 355, 551)"
train,patient0274_2CH_half_sequence_2_ultrasound_heart_left+heart+atrium.png,"(512, 422)",50444,"(448, 744, 303, 189)"
train,patient0274_2CH_half_sequence_3_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",146772,"(402, 212, 351, 547)"
train,patient0274_2CH_half_sequence_3_ultrasound_heart_left+heart+atrium.png,"(512, 422)",51372,"(448, 742, 305, 191)"
train,patient0274_2CH_half_sequence_4_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",144420,"(404, 216, 347, 541)"
train,patient0274_2CH_half_sequence_4_ultrasound_heart_left+heart+atrium.png,"(512, 422)",52328,"(446, 740, 307, 193)"
train,patient0274_2CH_half_sequence_5_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",142244,"(404, 218, 345, 537)"
train,patient0274_2CH_half_sequence_5_ultrasound_heart_left+heart+atrium.png,"(512, 422)",53264,"(446, 740, 309, 193)"
train,patient0274_2CH_half_sequence_6_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",140000,"(406, 220, 341, 531)"
train,patient0274_2CH_half_sequence_6_ultrasound_heart_left+heart+atrium.png,"(512, 422)",54216,"(444, 738, 311, 195)"
train,patient0274_2CH_half_sequence_7_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",137756,"(406, 224, 341, 525)"
train,patient0274_2CH_half_sequence_7_ultrasound_heart_left+heart+atrium.png,"(512, 422)",55256,"(444, 736, 313, 197)"
train,patient0274_2CH_half_sequence_8_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",135604,"(408, 226, 337, 521)"
train,patient0274_2CH_half_sequence_8_ultrasound_heart_left+heart+atrium.png,"(512, 422)",56244,"(442, 734, 315, 199)"
train,patient0274_2CH_half_sequence_9_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",133432,"(410, 228, 333, 517)"
train,patient0274_2CH_half_sequence_9_ultrasound_heart_left+heart+atrium.png,"(512, 422)",57212,"(442, 732, 317, 201)"
train,patient0274_2CH_half_sequence_10_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",131280,"(410, 230, 331, 513)"
train,patient0274_2CH_half_sequence_10_ultrasound_heart_left+heart+atrium.png,"(512, 422)",58252,"(440, 730, 319, 203)"
train,patient0274_2CH_half_sequence_11_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",129084,"(412, 234, 327, 505)"
train,patient0274_2CH_half_sequence_11_ultrasound_heart_left+heart+atrium.png,"(512, 422)",59348,"(438, 728, 323, 205)"
train,patient0274_2CH_half_sequence_12_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",127008,"(412, 236, 325, 501)"
train,patient0274_2CH_half_sequence_12_ultrasound_heart_left+heart+atrium.png,"(512, 422)",60348,"(438, 726, 323, 207)"
train,patient0274_2CH_half_sequence_13_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",124888,"(414, 238, 321, 497)"
train,patient0274_2CH_half_sequence_13_ultrasound_heart_left+heart+atrium.png,"(512, 422)",61404,"(436, 726, 327, 207)"
train,patient0274_2CH_half_sequence_14_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",122780,"(416, 240, 317, 493)"
train,patient0274_2CH_half_sequence_14_ultrasound_heart_left+heart+atrium.png,"(512, 422)",62424,"(436, 724, 327, 209)"
train,patient0274_2CH_half_sequence_15_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",120740,"(416, 244, 315, 485)"
train,patient0274_2CH_half_sequence_15_ultrasound_heart_left+heart+atrium.png,"(512, 422)",63616,"(434, 722, 331, 211)"
train,patient0274_2CH_half_sequence_16_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",118624,"(418, 246, 311, 481)"
train,patient0274_2CH_half_sequence_16_ultrasound_heart_left+heart+atrium.png,"(512, 422)",64700,"(432, 720, 333, 213)"
train,patient0274_2CH_half_sequence_17_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",116572,"(418, 248, 309, 477)"
train,patient0274_2CH_half_sequence_17_ultrasound_heart_left+heart+atrium.png,"(512, 422)",65820,"(432, 718, 335, 215)"
train,patient0274_4CH_ED_0_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",159192,"(376, 232, 355, 559)"
train,patient0274_4CH_ED_0_ultrasound_heart_left+heart+atrium.png,"(512, 422)",41512,"(384, 782, 309, 151)"
train,patient0274_2CH_ES_0_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",116636,"(418, 250, 309, 475)"
train,patient0274_2CH_ES_0_ultrasound_heart_left+heart+atrium.png,"(512, 422)",65836,"(432, 718, 335, 215)"
train,patient0274_2CH_ED_0_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",153704,"(398, 204, 361, 563)"
train,patient0274_2CH_ED_0_ultrasound_heart_left+heart+atrium.png,"(512, 422)",48620,"(450, 748, 299, 185)"
train,patient0275_4CH_half_sequence_0_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",118856,"(440, 296, 323, 513)"
train,patient0275_4CH_half_sequence_0_ultrasound_heart_left+heart+atrium.png,"(512, 422)",34228,"(506, 782, 263, 151)"
train,patient0275_4CH_half_sequence_1_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",115520,"(442, 300, 315, 507)"
train,patient0275_4CH_half_sequence_1_ultrasound_heart_left+heart+atrium.png,"(512, 422)",35192,"(504, 780, 265, 153)"
train,patient0275_4CH_half_sequence_2_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",112360,"(444, 302, 309, 501)"
train,patient0275_4CH_half_sequence_2_ultrasound_heart_left+heart+atrium.png,"(512, 422)",36176,"(500, 776, 267, 157)"
train,patient0275_4CH_half_sequence_3_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",109240,"(446, 304, 303, 495)"
train,patient0275_4CH_half_sequence_3_ultrasound_heart_left+heart+atrium.png,"(512, 422)",37140,"(498, 774, 267, 159)"
train,patient0275_4CH_half_sequence_4_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",106108,"(450, 306, 295, 489)"
train,patient0275_4CH_half_sequence_4_ultrasound_heart_left+heart+atrium.png,"(512, 422)",38140,"(494, 770, 269, 163)"
train,patient0275_4CH_half_sequence_5_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",103084,"(452, 310, 289, 481)"
train,patient0275_4CH_half_sequence_5_ultrasound_heart_left+heart+atrium.png,"(512, 422)",39144,"(492, 768, 271, 165)"
train,patient0275_4CH_half_sequence_6_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",100100,"(454, 312, 283, 475)"
train,patient0275_4CH_half_sequence_6_ultrasound_heart_left+heart+atrium.png,"(512, 422)",40180,"(488, 766, 273, 167)"
train,patient0275_4CH_half_sequence_7_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",97176,"(456, 314, 277, 471)"
train,patient0275_4CH_half_sequence_7_ultrasound_heart_left+heart+atrium.png,"(512, 422)",41160,"(486, 762, 273, 171)"
train,patient0275_4CH_half_sequence_8_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",94232,"(458, 318, 269, 463)"
train,patient0275_4CH_half_sequence_8_ultrasound_heart_left+heart+atrium.png,"(512, 422)",42224,"(482, 760, 275, 173)"
train,patient0275_4CH_half_sequence_9_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",91412,"(460, 320, 263, 457)"
train,patient0275_4CH_half_sequence_9_ultrasound_heart_left+heart+atrium.png,"(512, 422)",43256,"(478, 758, 279, 175)"
train,patient0275_4CH_half_sequence_10_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",88632,"(460, 322, 259, 451)"
train,patient0275_4CH_half_sequence_10_ultrasound_heart_left+heart+atrium.png,"(512, 422)",44328,"(476, 754, 279, 179)"
train,patient0275_4CH_half_sequence_11_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",85960,"(462, 324, 253, 445)"
train,patient0275_4CH_half_sequence_11_ultrasound_heart_left+heart+atrium.png,"(512, 422)",45384,"(472, 752, 281, 181)"
train,patient0275_4CH_half_sequence_12_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",83252,"(464, 328, 247, 437)"
train,patient0275_4CH_half_sequence_12_ultrasound_heart_left+heart+atrium.png,"(512, 422)",46448,"(470, 750, 281, 183)"
train,patient0275_4CH_half_sequence_13_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",80740,"(464, 330, 245, 431)"
train,patient0275_4CH_half_sequence_13_ultrasound_heart_left+heart+atrium.png,"(512, 422)",47552,"(466, 746, 285, 187)"
train,patient0275_4CH_half_sequence_14_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",78140,"(466, 332, 239, 427)"
train,patient0275_4CH_half_sequence_14_ultrasound_heart_left+heart+atrium.png,"(512, 422)",48624,"(464, 744, 285, 189)"
train,patient0275_4CH_half_sequence_15_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",75684,"(466, 336, 237, 419)"
train,patient0275_4CH_half_sequence_15_ultrasound_heart_left+heart+atrium.png,"(512, 422)",49764,"(460, 740, 287, 193)"
train,patient0275_4CH_half_sequence_16_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",73228,"(466, 338, 233, 413)"
train,patient0275_4CH_half_sequence_16_ultrasound_heart_left+heart+atrium.png,"(512, 422)",50804,"(458, 738, 287, 195)"
train,patient0275_4CH_half_sequence_17_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",70820,"(466, 340, 229, 407)"
train,patient0275_4CH_half_sequence_17_ultrasound_heart_left+heart+atrium.png,"(512, 422)",51976,"(454, 736, 291, 197)"
train,patient0275_4CH_ED_0_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",118820,"(440, 296, 323, 513)"
train,patient0275_4CH_ED_0_ultrasound_heart_left+heart+atrium.png,"(512, 422)",34232,"(506, 782, 263, 151)"
train,patient0275_4CH_ES_0_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",70884,"(466, 340, 229, 407)"
train,patient0275_4CH_ES_0_ultrasound_heart_left+heart+atrium.png,"(512, 422)",51968,"(454, 736, 291, 197)"
train,patient0275_2CH_half_sequence_0_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",80880,"(440, 372, 227, 427)"
train,patient0275_2CH_half_sequence_0_ultrasound_heart_left+heart+atrium.png,"(512, 422)",26136,"(492, 768, 179, 165)"
train,patient0275_2CH_half_sequence_1_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",78412,"(444, 374, 223, 421)"
train,patient0275_2CH_half_sequence_1_ultrasound_heart_left+heart+atrium.png,"(512, 422)",26916,"(492, 766, 181, 167)"
train,patient0275_2CH_half_sequence_2_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",75968,"(446, 374, 219, 417)"
train,patient0275_2CH_half_sequence_2_ultrasound_heart_left+heart+atrium.png,"(512, 422)",27752,"(490, 764, 183, 169)"
train,patient0275_2CH_half_sequence_3_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",73596,"(450, 376, 215, 413)"
train,patient0275_2CH_half_sequence_3_ultrasound_heart_left+heart+atrium.png,"(512, 422)",28596,"(488, 762, 187, 171)"
train,patient0275_2CH_half_sequence_4_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",71144,"(454, 378, 209, 407)"
train,patient0275_2CH_half_sequence_4_ultrasound_heart_left+heart+atrium.png,"(512, 422)",29492,"(486, 762, 191, 171)"
train,patient0275_2CH_half_sequence_5_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",68824,"(456, 380, 207, 401)"
train,patient0275_2CH_half_sequence_5_ultrasound_heart_left+heart+atrium.png,"(512, 422)",30380,"(484, 760, 195, 173)"
train,patient0275_2CH_half_sequence_6_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",66508,"(460, 380, 201, 399)"
train,patient0275_2CH_half_sequence_6_ultrasound_heart_left+heart+atrium.png,"(512, 422)",31220,"(482, 758, 199, 175)"
train,patient0275_2CH_half_sequence_7_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",64316,"(464, 382, 197, 393)"
train,patient0275_2CH_half_sequence_7_ultrasound_heart_left+heart+atrium.png,"(512, 422)",32092,"(480, 756, 203, 177)"
train,patient0275_2CH_half_sequence_8_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",62088,"(466, 384, 195, 389)"
train,patient0275_2CH_half_sequence_8_ultrasound_heart_left+heart+atrium.png,"(512, 422)",33020,"(478, 754, 207, 179)"
train,patient0275_2CH_half_sequence_9_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",59868,"(470, 384, 191, 385)"
train,patient0275_2CH_half_sequence_9_ultrasound_heart_left+heart+atrium.png,"(512, 422)",33900,"(476, 752, 211, 181)"
train,patient0275_2CH_half_sequence_10_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",57736,"(472, 386, 189, 379)"
train,patient0275_2CH_half_sequence_10_ultrasound_heart_left+heart+atrium.png,"(512, 422)",34820,"(472, 750, 217, 183)"
train,patient0275_2CH_half_sequence_11_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",55652,"(476, 388, 185, 375)"
train,patient0275_2CH_half_sequence_11_ultrasound_heart_left+heart+atrium.png,"(512, 422)",35724,"(470, 750, 221, 183)"
train,patient0275_2CH_half_sequence_12_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",53524,"(478, 390, 183, 369)"
train,patient0275_2CH_half_sequence_12_ultrasound_heart_left+heart+atrium.png,"(512, 422)",36676,"(468, 748, 225, 185)"
train,patient0275_2CH_half_sequence_13_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",51532,"(482, 390, 179, 365)"
train,patient0275_2CH_half_sequence_13_ultrasound_heart_left+heart+atrium.png,"(512, 422)",37564,"(466, 746, 229, 187)"
train,patient0275_2CH_half_sequence_14_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",49520,"(484, 392, 177, 361)"
train,patient0275_2CH_half_sequence_14_ultrasound_heart_left+heart+atrium.png,"(512, 422)",38524,"(464, 744, 233, 189)"
train,patient0275_2CH_half_sequence_15_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",47536,"(488, 394, 171, 355)"
train,patient0275_2CH_half_sequence_15_ultrasound_heart_left+heart+atrium.png,"(512, 422)",39504,"(460, 742, 239, 191)"
train,patient0275_2CH_ED_0_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",80876,"(440, 372, 227, 427)"
train,patient0275_2CH_ED_0_ultrasound_heart_left+heart+atrium.png,"(512, 422)",26148,"(492, 768, 179, 165)"
train,patient0275_2CH_ES_0_ultrasound_heart_left+heart+ventricle.png,"(512, 422)",47564,"(488, 394, 171, 355)"
train,patient0275_2CH_ES_0_ultrasound_heart_left+heart+atrium.png,"(512, 422)",39488,"(460, 742, 239, 191)"
train,patient0276_4CH_half_sequence_0_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",164133,"(365, 262, 377, 558)"
train,patient0276_4CH_half_sequence_0_ultrasound_heart_left+heart+atrium.png,"(595, 422)",16405,"(441, 784, 240, 91)"
train,patient0276_4CH_half_sequence_1_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",162081,"(367, 262, 374, 556)"
train,patient0276_4CH_half_sequence_1_ultrasound_heart_left+heart+atrium.png,"(595, 422)",16863,"(439, 784, 238, 91)"
train,patient0276_4CH_half_sequence_2_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",159908,"(368, 262, 369, 554)"
train,patient0276_4CH_half_sequence_2_ultrasound_heart_left+heart+atrium.png,"(595, 422)",17375,"(435, 783, 240, 92)"
train,patient0276_4CH_half_sequence_3_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",157768,"(372, 262, 364, 551)"
train,patient0276_4CH_half_sequence_3_ultrasound_heart_left+heart+atrium.png,"(595, 422)",17841,"(434, 783, 240, 92)"
train,patient0276_4CH_half_sequence_4_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",155654,"(373, 262, 359, 549)"
train,patient0276_4CH_half_sequence_4_ultrasound_heart_left+heart+atrium.png,"(595, 422)",18296,"(430, 781, 244, 94)"
train,patient0276_4CH_half_sequence_5_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",153564,"(375, 264, 355, 545)"
train,patient0276_4CH_half_sequence_5_ultrasound_heart_left+heart+atrium.png,"(595, 422)",18793,"(429, 781, 245, 94)"
train,patient0276_4CH_half_sequence_6_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",151453,"(375, 264, 352, 544)"
train,patient0276_4CH_half_sequence_6_ultrasound_heart_left+heart+atrium.png,"(595, 422)",19275,"(425, 781, 247, 94)"
train,patient0276_4CH_half_sequence_7_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",149428,"(375, 264, 350, 542)"
train,patient0276_4CH_half_sequence_7_ultrasound_heart_left+heart+atrium.png,"(595, 422)",19787,"(422, 779, 250, 96)"
train,patient0276_4CH_half_sequence_8_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",147297,"(375, 264, 347, 538)"
train,patient0276_4CH_half_sequence_8_ultrasound_heart_left+heart+atrium.png,"(595, 422)",20316,"(420, 779, 252, 96)"
train,patient0276_4CH_half_sequence_9_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",145205,"(375, 264, 345, 537)"
train,patient0276_4CH_half_sequence_9_ultrasound_heart_left+heart+atrium.png,"(595, 422)",20830,"(416, 777, 256, 98)"
train,patient0276_4CH_half_sequence_10_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",143189,"(375, 265, 342, 534)"
train,patient0276_4CH_half_sequence_10_ultrasound_heart_left+heart+atrium.png,"(595, 422)",21334,"(413, 777, 259, 98)"
train,patient0276_4CH_half_sequence_11_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",141096,"(375, 265, 340, 532)"
train,patient0276_4CH_half_sequence_11_ultrasound_heart_left+heart+atrium.png,"(595, 422)",21842,"(411, 776, 259, 99)"
train,patient0276_4CH_half_sequence_12_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",139137,"(373, 265, 338, 530)"
train,patient0276_4CH_half_sequence_12_ultrasound_heart_left+heart+atrium.png,"(595, 422)",22364,"(408, 776, 262, 99)"
train,patient0276_4CH_half_sequence_13_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",137197,"(373, 265, 337, 529)"
train,patient0276_4CH_half_sequence_13_ultrasound_heart_left+heart+atrium.png,"(595, 422)",22884,"(404, 776, 266, 99)"
train,patient0276_4CH_half_sequence_14_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",135177,"(373, 265, 333, 525)"
train,patient0276_4CH_half_sequence_14_ultrasound_heart_left+heart+atrium.png,"(595, 422)",23412,"(401, 774, 269, 101)"
train,patient0276_4CH_half_sequence_15_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",133213,"(373, 267, 332, 522)"
train,patient0276_4CH_half_sequence_15_ultrasound_heart_left+heart+atrium.png,"(595, 422)",23952,"(398, 774, 272, 101)"
train,patient0276_4CH_ES_0_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",133379,"(375, 267, 330, 522)"
train,patient0276_4CH_ES_0_ultrasound_heart_left+heart+atrium.png,"(595, 422)",23966,"(398, 774, 272, 101)"
train,patient0276_4CH_ED_0_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",164114,"(365, 262, 379, 558)"
train,patient0276_4CH_ED_0_ultrasound_heart_left+heart+atrium.png,"(595, 422)",16409,"(441, 784, 240, 91)"
train,patient0276_2CH_half_sequence_0_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",182695,"(320, 312, 438, 551)"
train,patient0276_2CH_half_sequence_0_ultrasound_heart_left+heart+atrium.png,"(595, 422)",9833,"(416, 810, 251, 65)"
train,patient0276_2CH_half_sequence_1_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",179693,"(320, 314, 435, 545)"
train,patient0276_2CH_half_sequence_1_ultrasound_heart_left+heart+atrium.png,"(595, 422)",10488,"(415, 809, 250, 66)"
train,patient0276_2CH_half_sequence_2_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",176788,"(322, 314, 427, 540)"
train,patient0276_2CH_half_sequence_2_ultrasound_heart_left+heart+atrium.png,"(595, 422)",11156,"(413, 807, 250, 68)"
train,patient0276_2CH_half_sequence_3_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",173951,"(322, 314, 424, 537)"
train,patient0276_2CH_half_sequence_3_ultrasound_heart_left+heart+atrium.png,"(595, 422)",11829,"(411, 805, 252, 70)"
train,patient0276_2CH_half_sequence_4_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",171059,"(324, 315, 417, 532)"
train,patient0276_2CH_half_sequence_4_ultrasound_heart_left+heart+atrium.png,"(595, 422)",12492,"(410, 803, 252, 72)"
train,patient0276_2CH_half_sequence_5_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",168278,"(324, 315, 413, 529)"
train,patient0276_2CH_half_sequence_5_ultrasound_heart_left+heart+atrium.png,"(595, 422)",13122,"(408, 802, 252, 73)"
train,patient0276_2CH_half_sequence_6_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",165399,"(324, 315, 408, 525)"
train,patient0276_2CH_half_sequence_6_ultrasound_heart_left+heart+atrium.png,"(595, 422)",13769,"(406, 798, 252, 77)"
train,patient0276_2CH_half_sequence_7_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",162698,"(325, 317, 404, 520)"
train,patient0276_2CH_half_sequence_7_ultrasound_heart_left+heart+atrium.png,"(595, 422)",14443,"(404, 796, 252, 79)"
train,patient0276_2CH_half_sequence_8_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",159954,"(325, 317, 400, 516)"
train,patient0276_2CH_half_sequence_8_ultrasound_heart_left+heart+atrium.png,"(595, 422)",15104,"(404, 795, 252, 80)"
train,patient0276_2CH_half_sequence_9_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",157164,"(327, 317, 393, 513)"
train,patient0276_2CH_half_sequence_9_ultrasound_heart_left+heart+atrium.png,"(595, 422)",15771,"(403, 793, 252, 82)"
train,patient0276_2CH_half_sequence_10_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",154477,"(327, 317, 390, 509)"
train,patient0276_2CH_half_sequence_10_ultrasound_heart_left+heart+atrium.png,"(595, 422)",16419,"(401, 791, 252, 84)"
train,patient0276_2CH_half_sequence_11_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",151796,"(327, 319, 384, 504)"
train,patient0276_2CH_half_sequence_11_ultrasound_heart_left+heart+atrium.png,"(595, 422)",17076,"(399, 790, 252, 85)"
train,patient0276_2CH_half_sequence_12_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",149175,"(327, 319, 381, 501)"
train,patient0276_2CH_half_sequence_12_ultrasound_heart_left+heart+atrium.png,"(595, 422)",17736,"(398, 788, 252, 87)"
train,patient0276_2CH_half_sequence_13_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",146498,"(329, 319, 376, 495)"
train,patient0276_2CH_half_sequence_13_ultrasound_heart_left+heart+atrium.png,"(595, 422)",18403,"(396, 786, 254, 89)"
train,patient0276_2CH_half_sequence_14_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",143880,"(329, 321, 370, 490)"
train,patient0276_2CH_half_sequence_14_ultrasound_heart_left+heart+atrium.png,"(595, 422)",19067,"(394, 784, 254, 91)"
train,patient0276_2CH_half_sequence_15_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",141384,"(329, 321, 367, 487)"
train,patient0276_2CH_half_sequence_15_ultrasound_heart_left+heart+atrium.png,"(595, 422)",19722,"(392, 783, 254, 92)"
train,patient0276_2CH_half_sequence_16_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",138801,"(329, 321, 362, 483)"
train,patient0276_2CH_half_sequence_16_ultrasound_heart_left+heart+atrium.png,"(595, 422)",20399,"(391, 779, 255, 96)"
train,patient0276_2CH_half_sequence_17_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",136341,"(329, 321, 358, 480)"
train,patient0276_2CH_half_sequence_17_ultrasound_heart_left+heart+atrium.png,"(595, 422)",21082,"(389, 777, 255, 98)"
train,patient0276_2CH_half_sequence_18_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",133834,"(329, 322, 355, 475)"
train,patient0276_2CH_half_sequence_18_ultrasound_heart_left+heart+atrium.png,"(595, 422)",21761,"(389, 776, 254, 99)"
train,patient0276_2CH_half_sequence_19_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",131355,"(329, 322, 350, 472)"
train,patient0276_2CH_half_sequence_19_ultrasound_heart_left+heart+atrium.png,"(595, 422)",22478,"(387, 774, 254, 101)"
train,patient0276_2CH_ES_0_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",131381,"(329, 322, 353, 472)"
train,patient0276_2CH_ES_0_ultrasound_heart_left+heart+atrium.png,"(595, 422)",22484,"(387, 774, 254, 101)"
train,patient0276_2CH_ED_0_ultrasound_heart_left+heart+ventricle.png,"(595, 422)",182719,"(318, 314, 442, 549)"
train,patient0276_2CH_ED_0_ultrasound_heart_left+heart+atrium.png,"(595, 422)",9827,"(416, 810, 251, 65)"
train,patient0277_4CH_half_sequence_0_ultrasound_heart_left+heart+ventricle.png,"(708, 584)",88498,"(401, 269, 284, 395)"
train,patient0277_4CH_half_sequence_0_ultrasound_heart_left+heart+atrium.png,"(708, 584)",65846,"(411, 654, 291, 269)"
train,patient0277_4CH_half_sequence_1_ultrasound_heart_left+heart+ventricle.png,"(708, 584)",87241,"(404, 269, 279, 394)"
train,patient0277_4CH_half_sequence_1_ultrasound_heart_left+heart+atrium.png,"(708, 584)",66622,"(409, 652, 291, 271)"
train,patient0277_4CH_half_sequence_2_ultrasound_heart_left+heart+ventricle.png,"(708, 584)",86101,"(405, 268, 277, 392)"
train,patient0277_4CH_half_sequence_2_ultrasound_heart_left+heart+atrium.png,"(708, 584)",67389,"(408, 651, 292, 272)"
train,patient0277_4CH_half_sequence_3_ultrasound_heart_left+heart+ventricle.png,"(708, 584)",84878,"(408, 268, 272, 391)"
train,patient0277_4CH_half_sequence_3_ultrasound_heart_left+heart+atrium.png,"(708, 584)",68200,"(406, 649, 294, 276)"
train,patient0277_4CH_half_sequence_4_ultrasound_heart_left+heart+ventricle.png,"(708, 584)",83640,"(411, 268, 268, 388)"
train,patient0277_4CH_half_sequence_4_ultrasound_heart_left+heart+atrium.png,"(708, 584)",69015,"(405, 648, 295, 277)"
train,patient0277_4CH_half_sequence_5_ultrasound_heart_left+heart+ventricle.png,"(708, 584)",82449,"(412, 268, 265, 386)"
train,patient0277_4CH_half_sequence_5_ultrasound_heart_left+heart+atrium.png,"(708, 584)",69802,"(404, 647, 296, 279)"
train,patient0277_4CH_half_sequence_6_ultrasound_heart_left+heart+ventricle.png,"(708, 584)",81281,"(415, 268, 262, 385)"
train,patient0277_4CH_half_sequence_6_ultrasound_heart_left+heart+atrium.png,"(708, 584)",70564,"(402, 645, 298, 281)"
train,patient0277_4CH_half_sequence_7_ultrasound_heart_left+heart+ventricle.png,"(708, 584)",80108,"(417, 268, 259, 382)"
train,patient0277_4CH_half_sequence_7_ultrasound_heart_left+heart+atrium.png,"(708, 584)",71374,"(402, 644, 298, 284)"
train,patient0277_4CH_half_sequence_8_ultrasound_heart_left+heart+ventricle.png,"(708, 584)",79040,"(419, 266, 255, 382)"
train,patient0277_4CH_half_sequence_8_ultrasound_heart_left+heart+atrium.png,"(708, 584)",72156,"(401, 642, 299, 286)"
train,patient0277_4CH_half_sequence_9_ultrasound_heart_left+heart+ventricle.png,"(708, 584)",77967,"(421, 266, 252, 380)"
