split,fname,original_shape,mask_area,mask_bbox
test,EndoCV2021_001412_endoscope__polyp.png,"(1064, 1440, 3)",86073,"(586, 179, 301, 422)"
test,EndoCV2021_001413_endoscope__polyp.png,"(1064, 1440, 3)",70119,"(435, 476, 316, 351)"
test,EndoCV2021_001414_endoscope__polyp.png,"(1064, 1440, 3)",61317,"(405, 163, 231, 370)"
test,EndoCV2021_001415_endoscope__polyp.png,"(1064, 1440, 3)",53764,"(384, 256, 240, 299)"
test,EndoCV2021_001416_endoscope__polyp.png,"(1064, 1440, 3)",78330,"(134, 390, 263, 372)"
test,EndoCV2021_001417_endoscope__polyp.png,"(1064, 1440, 3)",96258,"(256, 373, 432, 321)"
test,EndoCV2021_001418_endoscope__polyp.png,"(1064, 1440, 3)",93990,"(142, 546, 441, 276)"
test,EndoCV2021_001419_endoscope__polyp.png,"(1064, 1440, 3)",336660,"(134, 176, 725, 600)"
test,EndoCV2021_001420_endoscope__polyp.png,"(1064, 1440, 3)",88117,"(556, 417, 330, 389)"
test,EndoCV2021_001423_endoscope__polyp.png,"(1064, 1440, 3)",116852,"(548, 459, 341, 447)"
test,EndoCV2021_001424_endoscope__polyp.png,"(1064, 1440, 3)",30674,"(663, 620, 193, 205)"
test,EndoCV2021_001425_endoscope__polyp.png,"(1064, 1440, 3)",98663,"(438, 608, 395, 330)"
test,EndoCV2021_001426_endoscope__polyp.png,"(1064, 1440, 3)",16606,"(665, 774, 179, 145)"
test,EndoCV2021_001427_endoscope__polyp.png,"(1064, 1440, 3)",23433,"(707, 366, 161, 200)"
test,EndoCV2021_001428_endoscope__polyp.png,"(1064, 1440, 3)",24714,"(495, 515, 155, 197)"
test,EndoCV2021_001429_endoscope__polyp.png,"(1064, 1440, 3)",31253,"(466, 466, 184, 230)"
test,EndoCV2021_001430_endoscope__polyp.png,"(1064, 1440, 3)",22157,"(734, 473, 145, 198)"
test,EndoCV2021_001431_endoscope__polyp.png,"(1064, 1440, 3)",24998,"(550, 394, 163, 204)"
train,C3_EndoCV2021_001_endoscope__polyp.png,"(1040, 1240, 3)",271672,"(107, 266, 595, 609)"
train,C3_EndoCV2021_0010_endoscope__polyp.png,"(1080, 1440, 3)",16995,"(498, 296, 134, 169)"
train,C3_EndoCV2021_00100_endoscope__polyp.png,"(1080, 1440, 3)",93406,"(480, 311, 374, 388)"
train,C3_EndoCV2021_00101_endoscope__polyp.png,"(1080, 1440, 3)",94150,"(453, 484, 438, 279)"
train,C3_EndoCV2021_00102_endoscope__polyp.png,"(1080, 1440, 3)",170180,"(452, 287, 443, 565)"
train,C3_EndoCV2021_00103_endoscope__polyp.png,"(1080, 1440, 3)",100259,"(439, 524, 387, 370)"
train,C3_EndoCV2021_00104_endoscope__polyp.png,"(1080, 1440, 3)",34745,"(460, 570, 205, 233)"
train,C3_EndoCV2021_00105_endoscope__polyp.png,"(1080, 1440, 3)",45814,"(567, 498, 224, 265)"
train,C3_EndoCV2021_00106_endoscope__polyp.png,"(1080, 1440, 3)",11219,"(599, 506, 103, 144)"
train,C3_EndoCV2021_00107_endoscope__polyp.png,"(1080, 1440, 3)",22127,"(550, 722, 167, 170)"
train,C3_EndoCV2021_00108_endoscope__polyp.png,"(1080, 1440, 3)",16820,"(295, 321, 364, 236)"
train,C3_EndoCV2021_00109_endoscope__polyp.png,"(1080, 1440, 3)",19258,"(640, 450, 126, 204)"
train,C3_EndoCV2021_0011_endoscope__polyp.png,"(1080, 1440, 3)",97428,"(344, 250, 363, 332)"
train,C3_EndoCV2021_00110_endoscope__polyp.png,"(1080, 1440, 3)",22855,"(582, 557, 166, 202)"
train,C3_EndoCV2021_00111_endoscope__polyp.png,"(1080, 1440, 3)",67901,"(158, 331, 296, 297)"
train,C3_EndoCV2021_00112_endoscope__polyp.png,"(1080, 1440, 3)",49268,"(447, 801, 362, 185)"
train,C3_EndoCV2021_00113_endoscope__polyp.png,"(1080, 1440, 3)",34747,"(362, 747, 219, 196)"
train,C3_EndoCV2021_00114_endoscope__polyp.png,"(1080, 1440, 3)",12630,"(395, 509, 134, 129)"
train,C3_EndoCV2021_00115_endoscope__polyp.png,"(1080, 1440, 3)",34277,"(497, 447, 203, 223)"
train,C3_EndoCV2021_00116_endoscope__polyp.png,"(1080, 1440, 3)",44880,"(509, 385, 253, 324)"
train,C3_EndoCV2021_00117_endoscope__polyp.png,"(1080, 1440, 3)",59807,"(584, 457, 274, 355)"
train,C3_EndoCV2021_00118_endoscope__polyp.png,"(1080, 1440, 3)",126519,"(322, 451, 435, 458)"
train,C3_EndoCV2021_00119_endoscope__polyp.png,"(1080, 1440, 3)",119956,"(228, 47, 378, 431)"
train,C3_EndoCV2021_0012_endoscope__polyp.png,"(1080, 1440, 3)",105964,"(395, 343, 383, 341)"
train,C3_EndoCV2021_00120_endoscope__polyp.png,"(1080, 1440, 3)",60873,"(324, 565, 321, 305)"
train,C3_EndoCV2021_00121_endoscope__polyp.png,"(1080, 1440, 3)",53342,"(364, 520, 284, 305)"
train,C3_EndoCV2021_00122_endoscope__polyp.png,"(1080, 1440, 3)",69616,"(255, 580, 375, 286)"
train,C3_EndoCV2021_00123_endoscope__polyp.png,"(1080, 1440, 3)",61816,"(543, 673, 321, 273)"
train,C3_EndoCV2021_00124_endoscope__polyp.png,"(1080, 1440, 3)",75383,"(302, 534, 272, 367)"
train,C3_EndoCV2021_00126_endoscope__polyp.png,"(1080, 1440, 3)",65013,"(156, 531, 262, 368)"
train,C3_EndoCV2021_00127_endoscope__polyp.png,"(1080, 1440, 3)",148234,"(329, 380, 468, 412)"
train,C3_EndoCV2021_00129_endoscope__polyp.png,"(1080, 1440, 3)",71996,"(268, 518, 326, 285)"
train,C3_EndoCV2021_0013_endoscope__polyp.png,"(1080, 1440, 3)",51870,"(442, 462, 246, 289)"
train,C3_EndoCV2021_00130_endoscope__polyp.png,"(1080, 1440, 3)",181416,"(401, 65, 491, 499)"
train,C3_EndoCV2021_00131_endoscope__polyp.png,"(1080, 1440, 3)",200779,"(323, 462, 563, 495)"
train,C3_EndoCV2021_00132_endoscope__polyp.png,"(1080, 1440, 3)",113486,"(346, 309, 373, 380)"
train,C3_EndoCV2021_00133_endoscope__polyp.png,"(1080, 1440, 3)",111723,"(165, 367, 370, 386)"
train,C3_EndoCV2021_00134_endoscope__polyp.png,"(1080, 1440, 3)",36983,"(396, 412, 256, 183)"
train,C3_EndoCV2021_00135_endoscope__polyp.png,"(1080, 1440, 3)",30085,"(539, 612, 273, 176)"
train,C3_EndoCV2021_00136_endoscope__polyp.png,"(1080, 1440, 3)",114214,"(537, 568, 347, 412)"
train,C3_EndoCV2021_00137_endoscope__polyp.png,"(1080, 1440, 3)",69222,"(540, 660, 295, 338)"
train,C3_EndoCV2021_00138_endoscope__polyp.png,"(1080, 1440, 3)",146593,"(307, 415, 442, 501)"
train,C3_EndoCV2021_00139_endoscope__polyp.png,"(1080, 1440, 3)",8185,"(297, 154, 138, 79)"
train,C3_EndoCV2021_0014_endoscope__polyp.png,"(1080, 1440, 3)",68693,"(156, 670, 308, 281)"
train,C3_EndoCV2021_00140_endoscope__polyp.png,"(1080, 1440, 3)",6225,"(698, 238, 88, 140)"
train,C3_EndoCV2021_00141_endoscope__polyp.png,"(1080, 1440, 3)",47994,"(502, 508, 284, 226)"
train,C3_EndoCV2021_00142_endoscope__polyp.png,"(1080, 1440, 3)",44091,"(341, 598, 336, 303)"
train,C3_EndoCV2021_00143_endoscope__polyp.png,"(1080, 1440, 3)",7848,"(545, 427, 89, 132)"
train,C3_EndoCV2021_00144_endoscope__polyp.png,"(1080, 1440, 3)",264481,"(345, 122, 502, 713)"
train,C3_EndoCV2021_00145_endoscope__polyp.png,"(1080, 1440, 3)",300830,"(297, 168, 567, 647)"
train,C3_EndoCV2021_00146_endoscope__polyp.png,"(1080, 1440, 3)",86819,"(201, 414, 326, 349)"
train,C3_EndoCV2021_00147_endoscope__polyp.png,"(1080, 1440, 3)",3096,"(587, 248, 72, 53)"
train,C3_EndoCV2021_00148_endoscope__polyp.png,"(1080, 1440, 3)",147309,"(275, 550, 581, 430)"
train,C3_EndoCV2021_00149_endoscope__polyp.png,"(1080, 1440, 3)",86506,"(398, 532, 471, 331)"
train,C3_EndoCV2021_0015_endoscope__polyp.png,"(1080, 1440, 3)",5485,"(407, 496, 82, 87)"
train,C3_EndoCV2021_00150_endoscope__polyp.png,"(1080, 1440, 3)",129486,"(466, 386, 402, 471)"
train,C3_EndoCV2021_00151_endoscope__polyp.png,"(1080, 1440, 3)",63299,"(339, 715, 351, 295)"
train,C3_EndoCV2021_00152_endoscope__polyp.png,"(1080, 1440, 3)",81438,"(379, 311, 383, 330)"
train,C3_EndoCV2021_00153_endoscope__polyp.png,"(1080, 1440, 3)",34045,"(624, 282, 194, 243)"
train,C3_EndoCV2021_00154_endoscope__polyp.png,"(1080, 1440, 3)",54821,"(524, 486, 265, 363)"
train,C3_EndoCV2021_00155_endoscope__polyp.png,"(1080, 1440, 3)",37172,"(659, 385, 181, 344)"
train,C3_EndoCV2021_00156_endoscope__polyp.png,"(1080, 1440, 3)",55150,"(593, 352, 215, 296)"
train,C3_EndoCV2021_00157_endoscope__polyp.png,"(1080, 1440, 3)",52997,"(620, 484, 247, 282)"
train,C3_EndoCV2021_00158_endoscope__polyp.png,"(1080, 1440, 3)",48915,"(483, 323, 370, 613)"
train,C3_EndoCV2021_00159_endoscope__polyp.png,"(1080, 1440, 3)",16423,"(455, 275, 140, 181)"
train,C3_EndoCV2021_0016_endoscope__polyp.png,"(1080, 1440, 3)",19151,"(471, 489, 159, 161)"
train,C3_EndoCV2021_00160_endoscope__polyp.png,"(1080, 1440, 3)",31002,"(714, 533, 161, 260)"
train,C3_EndoCV2021_00161_endoscope__polyp.png,"(1080, 1440, 3)",56721,"(577, 356, 223, 355)"
train,C3_EndoCV2021_00162_endoscope__polyp.png,"(1080, 1440, 3)",24058,"(591, 485, 131, 261)"
train,C3_EndoCV2021_00163_endoscope__polyp.png,"(1080, 1440, 3)",22013,"(296, 329, 205, 141)"
train,C3_EndoCV2021_00164_endoscope__polyp.png,"(1080, 1440, 3)",54024,"(580, 353, 225, 309)"
train,C3_EndoCV2021_00165_endoscope__polyp.png,"(1080, 1440, 3)",9555,"(491, 842, 109, 126)"
train,C3_EndoCV2021_00166_endoscope__polyp.png,"(1080, 1440, 3)",9019,"(575, 176, 103, 115)"
train,C3_EndoCV2021_00167_endoscope__polyp.png,"(1080, 1440, 3)",7430,"(443, 222, 121, 162)"
train,C3_EndoCV2021_00168_endoscope__polyp.png,"(1080, 1440, 3)",173265,"(327, 195, 498, 566)"
train,C3_EndoCV2021_00169_endoscope__polyp.png,"(1080, 1440, 3)",18519,"(638, 85, 154, 191)"
train,C3_EndoCV2021_00170_endoscope__polyp.png,"(1080, 1440, 3)",5919,"(359, 516, 86, 90)"
train,C3_EndoCV2021_00175_endoscope__polyp.png,"(1080, 1440, 3)",9597,"(537, 380, 120, 105)"
train,C3_EndoCV2021_00176_endoscope__polyp.png,"(1080, 1440, 3)",307560,"(294, 201, 601, 618)"
train,C3_EndoCV2021_00177_endoscope__polyp.png,"(1080, 1440, 3)",21400,"(192, 100, 347, 499)"
train,C3_EndoCV2021_00178_endoscope__polyp.png,"(1080, 1440, 3)",4296,"(649, 769, 55, 117)"
train,C3_EndoCV2021_00179_endoscope__polyp.png,"(1080, 1440, 3)",7133,"(651, 529, 84, 108)"
train,C3_EndoCV2021_00180_endoscope__polyp.png,"(1080, 1440, 3)",9453,"(297, 310, 363, 286)"
train,C3_EndoCV2021_00181_endoscope__polyp.png,"(1080, 1440, 3)",52030,"(501, 135, 235, 341)"
train,C3_EndoCV2021_00182_endoscope__polyp.png,"(1080, 1440, 3)",3230,"(704, 452, 53, 98)"
train,C3_EndoCV2021_00183_endoscope__polyp.png,"(1080, 1440, 3)",25698,"(375, 521, 339, 357)"
train,C3_EndoCV2021_00184_endoscope__polyp.png,"(1080, 1440, 3)",67916,"(372, 550, 339, 266)"
train,C3_EndoCV2021_00185_endoscope__polyp.png,"(1080, 1440, 3)",36476,"(178, 640, 157, 315)"
train,C3_EndoCV2021_00186_endoscope__polyp.png,"(1080, 1440, 3)",46656,"(537, 707, 303, 268)"
train,C3_EndoCV2021_00188_endoscope__polyp.png,"(1080, 1440, 3)",144042,"(336, 491, 430, 501)"
train,C3_EndoCV2021_00189_endoscope__polyp.png,"(1080, 1440, 3)",148815,"(454, 452, 441, 464)"
train,C3_EndoCV2021_00190_endoscope__polyp.png,"(1080, 1440, 3)",27530,"(415, 678, 192, 181)"
train,C3_EndoCV2021_00191_endoscope__polyp.png,"(1080, 1440, 3)",46113,"(480, 660, 266, 231)"
train,C3_EndoCV2021_00192_endoscope__polyp.png,"(1080, 1440, 3)",37890,"(351, 345, 210, 241)"
train,C3_EndoCV2021_00193_endoscope__polyp.png,"(1080, 1440, 3)",17273,"(480, 398, 173, 134)"
train,C3_EndoCV2021_00194_endoscope__polyp.png,"(1080, 1440, 3)",118288,"(219, 373, 400, 402)"
train,C3_EndoCV2021_00195_endoscope__polyp.png,"(1080, 1440, 3)",125401,"(128, 417, 372, 424)"
train,C3_EndoCV2021_00196_endoscope__polyp.png,"(1080, 1440, 3)",30568,"(598, 646, 187, 221)"
train,C3_EndoCV2021_00197_endoscope__polyp.png,"(1080, 1440, 3)",15857,"(581, 501, 158, 128)"
train,C3_EndoCV2021_00198_endoscope__polyp.png,"(1080, 1440, 3)",72087,"(580, 471, 267, 406)"
train,C3_EndoCV2021_00199_endoscope__polyp.png,"(1080, 1440, 3)",93150,"(351, 442, 384, 404)"
train,C3_EndoCV2021_002_endoscope__polyp.png,"(1040, 1240, 3)",15921,"(622, 608, 134, 161)"
train,C3_EndoCV2021_0020_endoscope__polyp.png,"(1080, 1440, 3)",297401,"(138, 159, 721, 818)"
train,C3_EndoCV2021_00200_endoscope__polyp.png,"(1080, 1440, 3)",24034,"(618, 324, 161, 210)"
train,C3_EndoCV2021_00201_endoscope__polyp.png,"(1080, 1440, 3)",23444,"(304, 651, 211, 147)"
train,C3_EndoCV2021_00202_endoscope__polyp.png,"(1080, 1440, 3)",82696,"(393, 422, 458, 440)"
train,C3_EndoCV2021_00205_endoscope__polyp.png,"(1080, 1440, 3)",36031,"(519, 315, 222, 218)"
train,C3_EndoCV2021_00206_endoscope__polyp.png,"(1080, 1440, 3)",105443,"(548, 161, 318, 413)"
train,C3_EndoCV2021_00207_endoscope__polyp.png,"(1080, 1440, 3)",120096,"(205, 703, 482, 306)"
train,C3_EndoCV2021_00208_endoscope__polyp.png,"(1080, 1440, 3)",77536,"(256, 666, 429, 236)"
train,C3_EndoCV2021_00209_endoscope__polyp.png,"(1080, 1440, 3)",10533,"(320, 525, 118, 132)"
train,C3_EndoCV2021_0021_endoscope__polyp.png,"(1080, 1440, 3)",38664,"(157, 368, 257, 299)"
train,C3_EndoCV2021_00210_endoscope__polyp.png,"(1080, 1440, 3)",173390,"(311, 60, 547, 507)"
train,C3_EndoCV2021_00211_endoscope__polyp.png,"(1080, 1440, 3)",99013,"(481, 112, 390, 395)"
train,C3_EndoCV2021_00212_endoscope__polyp.png,"(1080, 1440, 3)",34675,"(439, 403, 248, 193)"
train,C3_EndoCV2021_00213_endoscope__polyp.png,"(1080, 1440, 3)",30006,"(467, 697, 224, 173)"
train,C3_EndoCV2021_00214_endoscope__polyp.png,"(1080, 1440, 3)",183882,"(252, 489, 546, 516)"
train,C3_EndoCV2021_00215_endoscope__polyp.png,"(1080, 1440, 3)",73426,"(598, 189, 259, 608)"
train,C3_EndoCV2021_00216_endoscope__polyp.png,"(1080, 1440, 3)",41032,"(270, 406, 250, 215)"
train,C3_EndoCV2021_00217_endoscope__polyp.png,"(1080, 1440, 3)",46860,"(349, 520, 235, 276)"
train,C3_EndoCV2021_00218_endoscope__polyp.png,"(1080, 1440, 3)",12355,"(593, 224, 101, 189)"
train,C3_EndoCV2021_00219_endoscope__polyp.png,"(1080, 1440, 3)",21920,"(594, 236, 198, 268)"
train,C3_EndoCV2021_0022_endoscope__polyp.png,"(1080, 1440, 3)",84490,"(489, 499, 332, 410)"
train,C3_EndoCV2021_00220_endoscope__polyp.png,"(1080, 1440, 3)",50598,"(549, 375, 258, 256)"
train,C3_EndoCV2021_00221_endoscope__polyp.png,"(1080, 1440, 3)",36683,"(483, 779, 231, 229)"
train,C3_EndoCV2021_00222_endoscope__polyp.png,"(1080, 1440, 3)",48839,"(175, 700, 276, 245)"
train,C3_EndoCV2021_00223_endoscope__polyp.png,"(1080, 1440, 3)",18437,"(501, 535, 121, 191)"
train,C3_EndoCV2021_00224_endoscope__polyp.png,"(1080, 1440, 3)",10550,"(609, 179, 82, 164)"
train,C3_EndoCV2021_00225_endoscope__polyp.png,"(1080, 1440, 3)",308643,"(297, 139, 561, 819)"
train,C3_EndoCV2021_00226_endoscope__polyp.png,"(1080, 1440, 3)",170545,"(226, 543, 513, 440)"
train,C3_EndoCV2021_00227_endoscope__polyp.png,"(1080, 1440, 3)",151107,"(287, 329, 422, 502)"
train,C3_EndoCV2021_00228_endoscope__polyp.png,"(1080, 1440, 3)",24562,"(176, 306, 189, 179)"
train,C3_EndoCV2021_00229_endoscope__polyp.png,"(1080, 1440, 3)",16487,"(314, 292, 141, 178)"
train,C3_EndoCV2021_0023_endoscope__polyp.png,"(1080, 1440, 3)",217205,"(269, 171, 523, 706)"
train,C3_EndoCV2021_00230_endoscope__polyp.png,"(1080, 1440, 3)",320389,"(129, 239, 766, 697)"
train,C3_EndoCV2021_00231_endoscope__polyp.png,"(1080, 1440, 3)",18303,"(528, 471, 144, 175)"
train,C3_EndoCV2021_00232_endoscope__polyp.png,"(1080, 1440, 3)",323108,"(229, 48, 666, 698)"
train,C3_EndoCV2021_00233_endoscope__polyp.png,"(1080, 1440, 3)",216028,"(454, 248, 441, 619)"
train,C3_EndoCV2021_00234_endoscope__polyp.png,"(1080, 1440, 3)",378872,"(147, 50, 743, 732)"
train,C3_EndoCV2021_00235_endoscope__polyp.png,"(1080, 1440, 3)",429156,"(205, 50, 689, 763)"
train,C3_EndoCV2021_00236_endoscope__polyp.png,"(1080, 1440, 3)",25681,"(371, 445, 155, 212)"
train,C3_EndoCV2021_00237_endoscope__polyp.png,"(1080, 1440, 3)",41243,"(297, 538, 220, 253)"
train,C3_EndoCV2021_00238_endoscope__polyp.png,"(1080, 1440, 3)",81151,"(220, 388, 289, 368)"
train,C3_EndoCV2021_00239_endoscope__polyp.png,"(1080, 1440, 3)",38518,"(418, 421, 193, 256)"
train,C3_EndoCV2021_0024_endoscope__polyp.png,"(1080, 1440, 3)",21485,"(234, 327, 494, 584)"
train,C3_EndoCV2021_00240_endoscope__polyp.png,"(1080, 1440, 3)",5221,"(508, 713, 65, 109)"
train,C3_EndoCV2021_00241_endoscope__polyp.png,"(1080, 1440, 3)",25205,"(542, 247, 162, 214)"
train,C3_EndoCV2021_00242_endoscope__polyp.png,"(1080, 1440, 3)",25305,"(520, 268, 167, 200)"
train,C3_EndoCV2021_00243_endoscope__polyp.png,"(1080, 1440, 3)",7855,"(570, 533, 132, 90)"
train,C3_EndoCV2021_00244_endoscope__polyp.png,"(1080, 1440, 3)",305931,"(224, 196, 648, 745)"
train,C3_EndoCV2021_00245_endoscope__polyp.png,"(1080, 1440, 3)",116998,"(259, 427, 465, 386)"
train,C3_EndoCV2021_00246_endoscope__polyp.png,"(1080, 1440, 3)",70539,"(336, 635, 287, 318)"
train,C3_EndoCV2021_00247_endoscope__polyp.png,"(1080, 1440, 3)",23533,"(529, 620, 168, 195)"
train,C3_EndoCV2021_00248_endoscope__polyp.png,"(1080, 1440, 3)",16271,"(459, 415, 127, 193)"
train,C3_EndoCV2021_00249_endoscope__polyp.png,"(1080, 1440, 3)",196257,"(287, 326, 604, 408)"
train,C3_EndoCV2021_00250_endoscope__polyp.png,"(1080, 1440, 3)",67542,"(328, 666, 331, 257)"
train,C3_EndoCV2021_00251_endoscope__polyp.png,"(1080, 1440, 3)",140432,"(272, 185, 425, 463)"
train,C3_EndoCV2021_00252_endoscope__polyp.png,"(1080, 1440, 3)",14412,"(515, 644, 149, 131)"
train,C3_EndoCV2021_00253_endoscope__polyp.png,"(1080, 1440, 3)",122585,"(354, 52, 477, 364)"
train,C3_EndoCV2021_00254_endoscope__polyp.png,"(1080, 1440, 3)",92706,"(444, 60, 392, 334)"
train,C3_EndoCV2021_00255_endoscope__polyp.png,"(1080, 1440, 3)",225422,"(240, 178, 524, 605)"
train,C3_EndoCV2021_00256_endoscope__polyp.png,"(1080, 1440, 3)",51218,"(501, 462, 267, 287)"
train,C3_EndoCV2021_00258_endoscope__polyp.png,"(1080, 1440, 3)",52906,"(473, 579, 282, 255)"
train,C3_EndoCV2021_00259_endoscope__polyp.png,"(1080, 1440, 3)",97133,"(503, 321, 366, 408)"
train,C3_EndoCV2021_0026_endoscope__polyp.png,"(1080, 1440, 3)",49352,"(572, 301, 190, 349)"
train,C3_EndoCV2021_00260_endoscope__polyp.png,"(1080, 1440, 3)",27755,"(594, 397, 223, 199)"
train,C3_EndoCV2021_00261_endoscope__polyp.png,"(1080, 1440, 3)",3448,"(609, 408, 56, 82)"
train,C3_EndoCV2021_00262_endoscope__polyp.png,"(1080, 1440, 3)",10201,"(287, 445, 347, 165)"
train,C3_EndoCV2021_00263_endoscope__polyp.png,"(1080, 1440, 3)",16964,"(620, 384, 129, 177)"
train,C3_EndoCV2021_00264_endoscope__polyp.png,"(1080, 1440, 3)",16675,"(486, 193, 170, 147)"
train,C3_EndoCV2021_00265_endoscope__polyp.png,"(1080, 1440, 3)",16225,"(513, 661, 149, 159)"
train,C3_EndoCV2021_00266_endoscope__polyp.png,"(1080, 1440, 3)",3901,"(366, 528, 82, 75)"
train,C3_EndoCV2021_00267_endoscope__polyp.png,"(1080, 1440, 3)",29225,"(637, 611, 170, 224)"
train,C3_EndoCV2021_00268_endoscope__polyp.png,"(1080, 1440, 3)",15750,"(771, 343, 124, 183)"
train,C3_EndoCV2021_00269_endoscope__polyp.png,"(1080, 1440, 3)",96081,"(521, 364, 348, 418)"
train,C3_EndoCV2021_0027_endoscope__polyp.png,"(1080, 1440, 3)",45826,"(609, 363, 234, 284)"
train,C3_EndoCV2021_00270_endoscope__polyp.png,"(1080, 1440, 3)",56115,"(570, 400, 277, 294)"
train,C3_EndoCV2021_00271_endoscope__polyp.png,"(1080, 1440, 3)",32748,"(685, 287, 193, 299)"
train,C3_EndoCV2021_00272_endoscope__polyp.png,"(1080, 1440, 3)",34500,"(383, 834, 281, 171)"
train,C3_EndoCV2021_00273_endoscope__polyp.png,"(1080, 1440, 3)",140894,"(221, 580, 463, 406)"
train,C3_EndoCV2021_00274_endoscope__polyp.png,"(1080, 1440, 3)",196515,"(247, 363, 529, 505)"
train,C3_EndoCV2021_00275_endoscope__polyp.png,"(1080, 1440, 3)",229870,"(321, 149, 571, 859)"
train,C3_EndoCV2021_00276_endoscope__polyp.png,"(1080, 1440, 3)",2406,"(663, 406, 55, 68)"
train,C3_EndoCV2021_00277_endoscope__polyp.png,"(1080, 1440, 3)",48828,"(638, 635, 244, 279)"
train,C3_EndoCV2021_00278_endoscope__polyp.png,"(1080, 1440, 3)",31106,"(551, 833, 265, 178)"
train,C3_EndoCV2021_00279_endoscope__polyp.png,"(1080, 1440, 3)",43487,"(648, 489, 209, 269)"
train,C3_EndoCV2021_0028_endoscope__polyp.png,"(1080, 1440, 3)",20912,"(645, 496, 106, 330)"
train,C3_EndoCV2021_00280_endoscope__polyp.png,"(1080, 1440, 3)",8158,"(750, 393, 95, 126)"
train,C3_EndoCV2021_00281_endoscope__polyp.png,"(1080, 1440, 3)",15020,"(612, 569, 170, 133)"
train,C3_EndoCV2021_00282_endoscope__polyp.png,"(1080, 1440, 3)",8374,"(486, 439, 94, 120)"
train,C3_EndoCV2021_00283_endoscope__polyp.png,"(1080, 1440, 3)",228722,"(164, 567, 715, 424)"
train,C3_EndoCV2021_00284_endoscope__polyp.png,"(1080, 1440, 3)",168125,"(144, 649, 688, 346)"
train,C3_EndoCV2021_00285_endoscope__polyp.png,"(1080, 1440, 3)",7815,"(625, 358, 97, 110)"
train,C3_EndoCV2021_00286_endoscope__polyp.png,"(1080, 1440, 3)",29075,"(410, 171, 222, 162)"
train,C3_EndoCV2021_00287_endoscope__polyp.png,"(1080, 1440, 3)",20437,"(643, 99, 196, 155)"
train,C3_EndoCV2021_00288_endoscope__polyp.png,"(1080, 1440, 3)",60040,"(316, 410, 284, 297)"
train,C3_EndoCV2021_00289_endoscope__polyp.png,"(1080, 1440, 3)",58548,"(368, 503, 330, 240)"
train,C3_EndoCV2021_0029_endoscope__polyp.png,"(1080, 1440, 3)",41236,"(604, 469, 206, 267)"
train,C3_EndoCV2021_00290_endoscope__polyp.png,"(1080, 1440, 3)",48839,"(654, 245, 239, 340)"
train,C3_EndoCV2021_00291_endoscope__polyp.png,"(1080, 1440, 3)",109704,"(386, 480, 395, 358)"
train,C3_EndoCV2021_00292_endoscope__polyp.png,"(1080, 1440, 3)",16924,"(686, 334, 117, 202)"
train,C3_EndoCV2021_00293_endoscope__polyp.png,"(1080, 1440, 3)",42048,"(242, 153, 252, 223)"
train,C3_EndoCV2021_00294_endoscope__polyp.png,"(1080, 1440, 3)",18467,"(269, 331, 187, 149)"
train,C3_EndoCV2021_00295_endoscope__polyp.png,"(1080, 1440, 3)",31536,"(541, 528, 213, 225)"
train,C3_EndoCV2021_00296_endoscope__polyp.png,"(1080, 1440, 3)",4292,"(545, 482, 93, 64)"
train,C3_EndoCV2021_00297_endoscope__polyp.png,"(1080, 1440, 3)",57137,"(656, 364, 210, 341)"
train,C3_EndoCV2021_00298_endoscope__polyp.png,"(1080, 1440, 3)",70119,"(614, 277, 256, 339)"
train,C3_EndoCV2021_00299_endoscope__polyp.png,"(1080, 1440, 3)",87821,"(224, 170, 670, 652)"
train,C3_EndoCV2021_003_endoscope__polyp.png,"(1040, 1240, 3)",44807,"(669, 120, 271, 230)"
train,C3_EndoCV2021_0030_endoscope__polyp.png,"(1080, 1440, 3)",35051,"(306, 200, 305, 160)"
train,C3_EndoCV2021_00300_endoscope__polyp.png,"(1080, 1440, 3)",79068,"(524, 273, 310, 353)"
train,C3_EndoCV2021_00301_endoscope__polyp.png,"(1080, 1440, 3)",139458,"(170, 360, 363, 490)"
train,C3_EndoCV2021_00302_endoscope__polyp.png,"(1080, 1440, 3)",39347,"(483, 131, 227, 253)"
train,C3_EndoCV2021_00303_endoscope__polyp.png,"(1080, 1440, 3)",46370,"(560, 199, 258, 239)"
train,C3_EndoCV2021_00304_endoscope__polyp.png,"(1080, 1440, 3)",85914,"(326, 624, 346, 335)"
train,C3_EndoCV2021_00305_endoscope__polyp.png,"(1080, 1440, 3)",17755,"(484, 799, 199, 118)"
train,C3_EndoCV2021_00306_endoscope__polyp.png,"(1080, 1440, 3)",185502,"(252, 412, 633, 494)"
train,C3_EndoCV2021_00307_endoscope__polyp.png,"(1080, 1440, 3)",42114,"(385, 267, 228, 265)"
train,C3_EndoCV2021_00308_endoscope__polyp.png,"(1080, 1440, 3)",66747,"(251, 465, 290, 313)"
train,C3_EndoCV2021_00309_endoscope__polyp.png,"(1080, 1440, 3)",22359,"(620, 159, 150, 198)"
train,C3_EndoCV2021_0031_endoscope__polyp.png,"(1080, 1440, 3)",154166,"(400, 81, 495, 489)"
train,C3_EndoCV2021_00310_endoscope__polyp.png,"(1080, 1440, 3)",8323,"(608, 164, 109, 109)"
train,C3_EndoCV2021_00311_endoscope__polyp.png,"(1080, 1440, 3)",7736,"(517, 120, 105, 92)"
