split,fname,original_shape,mask_area,mask_bbox
train,02340_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",9872,"(68, 464, 83, 171)"
train,02340_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",70304,"(196, 328, 331, 263)"
train,02341_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",9872,"(68, 464, 83, 171)"
train,02341_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",72320,"(200, 332, 339, 267)"
train,02342_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",9856,"(64, 472, 83, 167)"
train,02342_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",71952,"(200, 332, 335, 267)"
train,02343_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",9696,"(64, 472, 79, 167)"
train,02343_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",71248,"(200, 332, 335, 267)"
train,02344_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",9696,"(64, 472, 79, 167)"
train,02344_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",71168,"(200, 332, 331, 263)"
train,02345_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",9840,"(64, 472, 79, 167)"
train,02345_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",73008,"(200, 332, 339, 263)"
train,02346_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",9840,"(64, 472, 79, 167)"
train,02346_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",72560,"(196, 328, 339, 267)"
train,02347_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",9840,"(64, 472, 79, 167)"
train,02347_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",72560,"(192, 332, 339, 267)"
train,02348_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",9840,"(64, 472, 79, 167)"
train,02348_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",72576,"(196, 332, 339, 267)"
train,02349_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",9840,"(64, 472, 79, 167)"
train,02349_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",72576,"(196, 332, 339, 267)"
train,02350_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",9840,"(64, 472, 79, 167)"
train,02350_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",72576,"(196, 332, 339, 267)"
train,02351_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",9840,"(64, 472, 79, 167)"
train,02351_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",72512,"(192, 332, 339, 267)"
train,02352_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",10368,"(60, 472, 83, 175)"
train,02352_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",72672,"(196, 344, 339, 267)"
train,02353_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",13856,"(72, 492, 103, 195)"
train,02353_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",111488,"(212, 312, 423, 327)"
train,02354_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",13808,"(72, 488, 103, 195)"
train,02354_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",111584,"(208, 300, 427, 327)"
train,02355_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",13984,"(80, 496, 99, 187)"
train,02355_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",111680,"(204, 288, 427, 327)"
train,02356_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",13984,"(80, 496, 99, 187)"
train,02356_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",111680,"(204, 288, 427, 327)"
train,02357_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",13984,"(84, 492, 99, 187)"
train,02357_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",112272,"(204, 288, 431, 327)"
train,02358_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",13984,"(84, 492, 99, 187)"
train,02358_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",111472,"(204, 288, 423, 327)"
train,02359_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",13984,"(84, 492, 99, 187)"
train,02359_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",111472,"(204, 288, 423, 327)"
train,02360_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",13696,"(80, 404, 95, 203)"
train,02360_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",85040,"(216, 264, 395, 263)"
train,02361_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18208,"(92, 416, 107, 223)"
train,02361_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",97920,"(276, 316, 439, 287)"
train,02362_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",14592,"(84, 436, 115, 183)"
train,02362_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",97632,"(280, 324, 431, 287)"
train,02363_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",14640,"(84, 444, 111, 187)"
train,02363_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",97632,"(276, 332, 431, 287)"
train,02364_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",14656,"(84, 448, 111, 187)"
train,02364_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",97632,"(280, 344, 431, 283)"
train,02365_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",14480,"(84, 408, 103, 191)"
train,02365_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",96448,"(252, 276, 431, 287)"
train,02366_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",13888,"(88, 404, 99, 183)"
train,02366_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",96416,"(256, 280, 431, 283)"
train,02367_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",12224,"(96, 400, 103, 175)"
train,02367_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",96320,"(256, 256, 431, 287)"
train,02368_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",14608,"(76, 368, 99, 203)"
train,02368_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",95664,"(216, 212, 427, 283)"
train,02369_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",14032,"(84, 388, 95, 195)"
train,02369_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",95584,"(232, 240, 427, 287)"
train,02370_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",14032,"(84, 392, 95, 195)"
train,02370_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",95632,"(236, 252, 431, 283)"
train,02371_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",15120,"(80, 400, 103, 195)"
train,02371_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",95472,"(248, 272, 427, 283)"
train,02372_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",15120,"(80, 400, 103, 195)"
train,02372_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",95552,"(256, 280, 427, 283)"
train,02373_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",15056,"(84, 408, 103, 195)"
train,02373_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",95616,"(256, 292, 427, 283)"
train,02374_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",15136,"(80, 412, 107, 195)"
train,02374_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",95536,"(256, 296, 427, 283)"
train,02375_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",15168,"(80, 416, 107, 195)"
train,02375_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",95568,"(260, 308, 427, 283)"
train,02376_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",15216,"(80, 428, 107, 195)"
train,02376_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",95552,"(256, 312, 431, 287)"
train,02377_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",12944,"(88, 408, 95, 195)"
train,02377_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",99536,"(240, 256, 439, 287)"
train,02378_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",15280,"(80, 432, 107, 199)"
train,02378_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",95568,"(256, 320, 427, 287)"
train,02379_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",14912,"(84, 416, 99, 207)"
train,02379_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",95504,"(248, 296, 427, 283)"
train,02380_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",14832,"(84, 412, 99, 203)"
train,02380_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",95424,"(244, 284, 427, 283)"
train,02381_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",14848,"(84, 412, 99, 203)"
train,02381_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",95648,"(240, 276, 431, 283)"
train,02382_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",14544,"(84, 404, 99, 207)"
train,02382_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",94816,"(244, 268, 431, 279)"
train,02383_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",14544,"(84, 404, 99, 207)"
train,02383_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",94064,"(244, 264, 427, 279)"
train,02384_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",14512,"(84, 404, 99, 203)"
train,02384_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",94032,"(244, 268, 427, 275)"
train,02385_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",13168,"(84, 392, 91, 187)"
train,02385_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",84096,"(220, 236, 399, 271)"
train,02386_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",12528,"(92, 412, 87, 195)"
train,02386_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",98656,"(236, 264, 439, 283)"
train,02387_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",13744,"(92, 372, 95, 191)"
train,02387_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",84400,"(248, 248, 395, 267)"
train,02388_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",13744,"(92, 372, 95, 191)"
train,02388_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",84400,"(248, 248, 395, 267)"
train,02389_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",13792,"(92, 376, 99, 191)"
train,02389_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",85520,"(256, 264, 399, 275)"
train,02390_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",13968,"(92, 384, 103, 191)"
train,02390_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",85552,"(252, 276, 399, 271)"
train,02391_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",13968,"(92, 388, 103, 191)"
train,02391_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",85536,"(252, 280, 399, 271)"
train,02392_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",13920,"(92, 392, 103, 187)"
train,02392_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",85504,"(252, 276, 399, 271)"
train,02393_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",12432,"(92, 412, 87, 195)"
train,02393_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",98656,"(244, 272, 439, 287)"
train,02394_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",13792,"(96, 400, 99, 187)"
train,02394_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",85184,"(252, 276, 399, 271)"
train,02395_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",13760,"(92, 400, 99, 187)"
train,02395_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",85248,"(252, 276, 399, 275)"
train,02396_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",12416,"(88, 396, 87, 187)"
train,02396_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",85136,"(224, 248, 403, 271)"
train,02397_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",12736,"(84, 412, 91, 183)"
train,02397_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",85344,"(236, 276, 399, 271)"
train,02398_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",12736,"(84, 412, 91, 183)"
train,02398_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",85376,"(236, 276, 399, 271)"
train,02399_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",12736,"(84, 412, 91, 183)"
train,02399_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",85328,"(224, 276, 403, 275)"
train,02400_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",12512,"(96, 412, 87, 199)"
train,02400_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",98688,"(256, 292, 435, 287)"
train,02401_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",12736,"(84, 412, 91, 183)"
train,02401_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",85392,"(228, 276, 403, 275)"
train,02402_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",12736,"(84, 412, 91, 183)"
train,02402_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",85392,"(228, 276, 403, 275)"
train,02403_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",12736,"(84, 412, 91, 183)"
train,02403_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",85232,"(232, 276, 399, 275)"
train,02404_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",12736,"(84, 412, 91, 183)"
train,02404_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",85392,"(228, 272, 403, 275)"
train,02405_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",12736,"(84, 412, 91, 183)"
train,02405_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",85040,"(224, 276, 395, 271)"
train,02406_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",12448,"(100, 408, 87, 199)"
train,02406_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",98544,"(260, 280, 435, 287)"
train,02407_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",12480,"(100, 412, 91, 195)"
train,02407_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",98656,"(264, 272, 435, 287)"
train,02408_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",15008,"(100, 388, 99, 207)"
train,02408_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",93712,"(268, 244, 419, 275)"
train,02409_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",20512,"(72, 500, 135, 203)"
train,02409_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",120048,"(236, 412, 443, 339)"
train,02410_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",19472,"(100, 496, 131, 191)"
train,02410_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",123424,"(264, 396, 451, 343)"
train,02411_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",19200,"(100, 496, 131, 191)"
train,02411_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",123520,"(260, 420, 447, 343)"
train,02412_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",19488,"(96, 504, 135, 191)"
train,02412_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",123504,"(256, 428, 447, 339)"
train,02413_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",19472,"(92, 504, 135, 195)"
train,02413_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",123504,"(256, 428, 447, 339)"
train,02414_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",19504,"(92, 512, 131, 191)"
train,02414_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",123504,"(256, 428, 447, 339)"
train,02415_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",19520,"(88, 512, 135, 191)"
train,02415_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",123536,"(252, 428, 447, 343)"
train,02416_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",19952,"(88, 508, 131, 195)"
train,02416_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",123536,"(252, 428, 447, 343)"
train,02417_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",19952,"(88, 504, 131, 195)"
train,02417_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",123536,"(252, 428, 447, 343)"
train,02418_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",19904,"(84, 504, 131, 191)"
train,02418_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",123456,"(244, 432, 447, 339)"
train,02419_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",19888,"(84, 504, 131, 191)"
train,02419_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",123552,"(244, 424, 447, 339)"
train,02420_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",19968,"(88, 496, 131, 191)"
train,02420_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",123584,"(248, 412, 447, 339)"
train,02421_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",19728,"(96, 488, 127, 195)"
train,02421_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",123488,"(252, 408, 447, 339)"
train,02422_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",19728,"(96, 488, 127, 195)"
train,02422_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",123488,"(252, 408, 447, 339)"
train,02423_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",19728,"(96, 488, 127, 195)"
train,02423_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",123536,"(248, 380, 451, 343)"
train,02424_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",20016,"(104, 480, 127, 195)"
train,02424_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",123424,"(252, 380, 447, 343)"
train,02425_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",19856,"(108, 472, 127, 195)"
train,02425_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",125296,"(260, 372, 447, 347)"
train,02426_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",19920,"(108, 472, 127, 195)"
train,02426_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",125296,"(260, 372, 447, 347)"
train,02427_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",20016,"(108, 472, 127, 195)"
train,02427_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",125344,"(252, 372, 451, 343)"
train,02428_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",19952,"(104, 476, 127, 195)"
train,02428_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",125344,"(248, 372, 451, 343)"
train,02429_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",19856,"(100, 492, 123, 191)"
train,02429_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",125376,"(248, 408, 447, 343)"
train,02430_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",19936,"(92, 496, 127, 195)"
train,02430_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",125408,"(248, 416, 447, 343)"
train,02431_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",19536,"(92, 504, 127, 191)"
train,02431_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",125408,"(248, 416, 447, 343)"
train,02432_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",19536,"(84, 504, 127, 195)"
train,02432_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",125328,"(244, 416, 447, 343)"
train,02433_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",19472,"(84, 504, 127, 191)"
train,02433_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",125328,"(244, 416, 447, 343)"
train,02434_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",19584,"(88, 504, 127, 191)"
train,02434_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",125264,"(240, 416, 447, 343)"
train,02435_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",19472,"(84, 504, 127, 191)"
train,02435_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",125488,"(236, 408, 451, 343)"
train,02436_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",19472,"(84, 504, 127, 191)"
train,02436_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",125360,"(240, 404, 447, 343)"
train,02437_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",19728,"(116, 480, 127, 195)"
train,02437_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",125296,"(276, 376, 451, 343)"
train,02438_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",19712,"(108, 480, 127, 199)"
train,02438_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",125344,"(272, 384, 447, 343)"
train,02439_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",19696,"(108, 488, 127, 195)"
train,02439_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",125312,"(268, 392, 447, 343)"
train,02440_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",19760,"(100, 492, 127, 195)"
train,02440_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",125344,"(264, 404, 451, 343)"
train,02441_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",19744,"(96, 496, 127, 195)"
train,02441_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",125408,"(256, 412, 447, 343)"
train,02442_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18784,"(92, 500, 127, 183)"
train,02442_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",125440,"(248, 412, 451, 343)"
train,02443_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18448,"(92, 496, 123, 183)"
train,02443_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",125312,"(244, 396, 451, 343)"
train,02444_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18528,"(88, 488, 127, 187)"
train,02444_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",125440,"(240, 400, 451, 343)"
train,02445_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18432,"(84, 496, 123, 183)"
train,02445_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",125360,"(236, 408, 451, 343)"
train,02446_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18480,"(84, 500, 123, 183)"
train,02446_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",125408,"(240, 408, 451, 343)"
train,02447_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18480,"(84, 500, 123, 183)"
train,02447_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",125408,"(240, 408, 451, 343)"
train,02448_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18512,"(84, 496, 123, 187)"
train,02448_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",125344,"(240, 400, 447, 343)"
train,02449_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18512,"(84, 496, 123, 187)"
train,02449_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",125440,"(240, 400, 451, 343)"
train,02450_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18560,"(80, 496, 123, 187)"
train,02450_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",125424,"(236, 400, 447, 343)"
train,02451_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18560,"(80, 496, 123, 187)"
train,02451_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",125488,"(232, 400, 451, 343)"
train,02452_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18560,"(80, 496, 123, 187)"
train,02452_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",125328,"(236, 400, 447, 347)"
train,02453_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18496,"(76, 504, 123, 187)"
train,02453_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",125328,"(236, 400, 447, 347)"
train,02454_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18608,"(76, 504, 127, 187)"
train,02454_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",125504,"(232, 404, 451, 343)"
train,02455_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18576,"(76, 504, 127, 183)"
train,02455_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",125504,"(232, 404, 451, 343)"
train,02456_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18528,"(80, 504, 123, 187)"
train,02456_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",125360,"(232, 408, 447, 343)"
train,02457_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18576,"(76, 508, 127, 183)"
train,02457_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",125408,"(232, 408, 447, 343)"
train,02458_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18576,"(76, 508, 127, 183)"
train,02458_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",125440,"(228, 404, 451, 347)"
train,02459_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18576,"(76, 508, 127, 183)"
train,02459_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",125440,"(228, 408, 451, 343)"
train,02460_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18576,"(76, 508, 127, 183)"
train,02460_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",125440,"(232, 412, 447, 343)"
train,02461_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18576,"(76, 508, 127, 183)"
train,02461_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",125440,"(232, 412, 447, 343)"
train,02462_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",19056,"(100, 480, 139, 187)"
train,02462_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",124960,"(264, 404, 443, 343)"
train,02463_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",19632,"(104, 488, 127, 191)"
train,02463_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",128880,"(240, 336, 459, 343)"
train,02464_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18864,"(136, 420, 123, 191)"
train,02464_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",126224,"(268, 232, 451, 343)"
train,02465_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18864,"(132, 428, 123, 191)"
train,02465_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",126080,"(272, 292, 455, 343)"
train,02466_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18864,"(128, 432, 127, 191)"
train,02466_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",126080,"(272, 292, 455, 343)"
train,02467_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",19664,"(96, 500, 127, 187)"
train,02467_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",126528,"(236, 376, 451, 343)"
train,02468_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18752,"(128, 440, 123, 187)"
train,02468_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",124864,"(276, 308, 451, 343)"
train,02469_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18736,"(128, 440, 123, 187)"
train,02469_ultrasound_transperineal_fetal+head.png,"(256, 256, 3)",124160,"(280, 316, 447, 343)"
train,02470_ultrasound_transperineal_public+symphysis.png,"(256, 256, 3)",18832,"(132, 436, 123, 191)"
