split,fname,original_shape,mask_area,mask_bbox
train,image_1892_fundus_retinal_optic+cup.png,"(2425, 3006, 3)",5404,"(519, 144, 81, 85)"
train,image_1893_fundus_retinal_optic+disc.png,"(1944, 2107, 3)",13232,"(407, 73, 153, 142)"
train,image_1893_fundus_retinal_optic+cup.png,"(1944, 2107, 3)",4404,"(445, 118, 76, 75)"
train,image_1894_fundus_retinal_optic+disc.png,"(1944, 2088, 3)",16083,"(421, 20, 179, 137)"
train,image_1894_fundus_retinal_optic+cup.png,"(1944, 2088, 3)",3726,"(469, 68, 81, 59)"
train,image_1895_fundus_retinal_optic+disc.png,"(2425, 3006, 3)",14952,"(494, 299, 124, 150)"
train,image_1896_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",17189,"(492, 797, 155, 141)"
train,image_1897_fundus_retinal_optic+disc.png,"(1944, 2124, 3)",13851,"(424, 56, 160, 138)"
train,image_1897_fundus_retinal_optic+cup.png,"(1944, 2124, 3)",3838,"(458, 106, 73, 66)"
train,image_1898_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",11635,"(373, 213, 148, 130)"
train,image_1898_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",3649,"(409, 269, 69, 64)"
train,image_1899_fundus_retinal_optic+disc.png,"(1944, 2107, 3)",13393,"(249, 660, 165, 163)"
train,image_1899_fundus_retinal_optic+cup.png,"(1944, 2107, 3)",7100,"(276, 698, 104, 85)"
train,image_19_fundus_retinal_optic+disc.png,"(1944, 2088, 3)",14519,"(434, 62, 145, 124)"
train,image_1901_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",14505,"(329, 786, 159, 149)"
train,image_1901_fundus_retinal_optic+cup.png,"(2424, 3004, 3)",4546,"(365, 821, 88, 63)"
train,image_1902_fundus_retinal_optic+disc.png,"(1944, 2067, 3)",12906,"(417, 4, 136, 131)"
train,image_1902_fundus_retinal_optic+cup.png,"(1944, 2067, 3)",1597,"(463, 63, 51, 38)"
train,image_1903_fundus_retinal_optic+disc.png,"(1944, 2107, 3)",7446,"(438, 86, 122, 113)"
train,image_1903_fundus_retinal_optic+cup.png,"(1944, 2107, 3)",3602,"(478, 118, 67, 68)"
train,image_1904_fundus_retinal_optic+disc.png,"(1944, 2108, 3)",14488,"(266, 791, 137, 129)"
train,image_1912_fundus_retinal_optic+disc.png,"(2424, 3006, 3)",16189,"(459, 762, 150, 137)"
train,image_1913_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",21260,"(403, 653, 173, 154)"
train,image_1914_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",9436,"(292, 17, 150, 96)"
train,image_1915_fundus_retinal_optic+disc.png,"(2422, 3003, 3)",15805,"(292, 278, 150, 125)"
train,image_1916_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",9436,"(384, 261, 124, 112)"
train,image_1916_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",1624,"(425, 299, 46, 43)"
train,image_1917_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",10444,"(516, 696, 158, 142)"
train,image_1917_fundus_retinal_optic+cup.png,"(2424, 3005, 3)",7747,"(538, 717, 107, 92)"
train,image_1922_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",13613,"(374, 801, 132, 127)"
train,image_1923_fundus_retinal_optic+disc.png,"(2425, 3006, 3)",19437,"(372, 143, 156, 156)"
train,image_1924_fundus_retinal_optic+disc.png,"(2425, 3006, 3)",11258,"(432, 71, 137, 115)"
train,image_1924_fundus_retinal_optic+cup.png,"(2425, 3006, 3)",1231,"(477, 122, 45, 33)"
train,image_1925_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",12268,"(425, 168, 142, 129)"
train,image_1925_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",2408,"(477, 212, 57, 51)"
train,image_1926_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",16233,"(450, 94, 170, 139)"
train,image_1926_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",2621,"(497, 139, 67, 49)"
train,image_1927_fundus_retinal_optic+disc.png,"(2424, 3006, 3)",21338,"(415, 57, 182, 172)"
train,image_1927_fundus_retinal_optic+cup.png,"(2424, 3006, 3)",3623,"(480, 119, 68, 68)"
train,image_193_fundus_retinal_optic+disc.png,"(2423, 3005, 3)",14180,"(387, 139, 143, 137)"
train,image_193_fundus_retinal_optic+cup.png,"(2423, 3005, 3)",1489,"(441, 193, 41, 46)"
train,image_1931_fundus_retinal_optic+disc.png,"(2424, 3006, 3)",16563,"(384, 648, 172, 146)"
train,image_1931_fundus_retinal_optic+cup.png,"(2424, 3006, 3)",3856,"(431, 689, 78, 64)"
train,image_1932_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",17663,"(480, 801, 174, 148)"
train,image_1932_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",2707,"(536, 848, 67, 51)"
train,image_1933_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",10303,"(394, 751, 122, 120)"
train,image_1933_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",1599,"(429, 790, 45, 47)"
train,image_1934_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",11818,"(409, 25, 155, 106)"
train,image_1934_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",1263,"(463, 61, 45, 32)"
train,image_1935_fundus_retinal_optic+disc.png,"(2422, 3002, 3)",14055,"(316, 327, 150, 157)"
train,image_1935_fundus_retinal_optic+cup.png,"(2422, 3002, 3)",4746,"(354, 371, 73, 81)"
train,image_1938_fundus_retinal_optic+disc.png,"(2425, 3006, 3)",14054,"(238, 856, 169, 141)"
train,image_1938_fundus_retinal_optic+cup.png,"(2425, 3006, 3)",2914,"(288, 911, 64, 56)"
train,image_1939_fundus_retinal_optic+disc.png,"(2422, 3003, 3)",14435,"(375, 111, 142, 125)"
train,image_194_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",19806,"(329, 809, 163, 154)"
train,image_1940_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",17409,"(521, 701, 149, 144)"
train,image_1941_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",17565,"(490, 802, 150, 146)"
train,image_1956_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",18863,"(327, 339, 169, 141)"
train,image_1957_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",13064,"(414, 603, 173, 169)"
train,image_1957_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",10238,"(445, 623, 109, 117)"
train,image_1958_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",16282,"(353, 825, 171, 150)"
train,image_1958_fundus_retinal_optic+cup.png,"(2424, 3005, 3)",3952,"(395, 868, 77, 63)"
train,image_1959_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",12179,"(513, 166, 140, 120)"
train,image_1959_fundus_retinal_optic+cup.png,"(2424, 3005, 3)",1600,"(558, 211, 46, 43)"
train,image_1960_fundus_retinal_optic+disc.png,"(2424, 3006, 3)",13330,"(416, 740, 157, 139)"
train,image_1960_fundus_retinal_optic+cup.png,"(2424, 3006, 3)",3907,"(450, 773, 73, 65)"
train,image_1961_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",11743,"(360, 260, 142, 122)"
train,image_1961_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",2195,"(404, 307, 51, 53)"
train,image_1977_fundus_retinal_optic+disc.png,"(2422, 3002, 3)",14161,"(435, 287, 163, 164)"
train,image_1977_fundus_retinal_optic+cup.png,"(2422, 3002, 3)",6667,"(472, 325, 89, 93)"
train,image_1978_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",14041,"(469, 148, 137, 145)"
train,image_1978_fundus_retinal_optic+cup.png,"(2424, 3004, 3)",1935,"(512, 202, 46, 55)"
train,image_1981_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",13412,"(347, 693, 160, 153)"
train,image_1981_fundus_retinal_optic+cup.png,"(2424, 3004, 3)",6045,"(369, 749, 102, 73)"
train,image_1982_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",14291,"(532, 833, 140, 127)"
train,image_199_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",16191,"(432, 729, 147, 136)"
train,image_1999_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",20139,"(275, 754, 171, 148)"
train,image_20_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",23527,"(251, 59, 186, 161)"
train,image_200_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",16622,"(455, 682, 213, 168)"
train,image_200_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",11906,"(492, 717, 136, 114)"
train,image_2000_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",16673,"(403, 87, 157, 148)"
train,image_2000_fundus_retinal_optic+cup.png,"(2424, 3005, 3)",1712,"(459, 157, 51, 40)"
train,image_2001_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",14654,"(405, 168, 144, 123)"
train,image_2002_fundus_retinal_optic+disc.png,"(2425, 3006, 3)",15895,"(437, 832, 167, 149)"
train,image_2002_fundus_retinal_optic+cup.png,"(2425, 3006, 3)",4316,"(482, 876, 72, 72)"
train,image_201_fundus_retinal_optic+disc.png,"(2424, 3003, 3)",14772,"(404, 316, 157, 156)"
train,image_201_fundus_retinal_optic+cup.png,"(2424, 3003, 3)",5097,"(432, 355, 82, 74)"
train,image_2019_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",16078,"(379, 822, 162, 129)"
train,image_202_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",12250,"(389, 91, 132, 134)"
train,image_202_fundus_retinal_optic+cup.png,"(2424, 3004, 3)",2071,"(431, 128, 49, 52)"
train,image_2020_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",14975,"(601, 762, 164, 147)"
train,image_2020_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",4000,"(650, 792, 73, 69)"
train,image_2022_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",12028,"(425, 666, 155, 151)"
train,image_2022_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",7161,"(452, 693, 97, 90)"
train,image_2028_fundus_retinal_optic+disc.png,"(1944, 2109, 3)",9081,"(189, 151, 118, 113)"
train,image_2028_fundus_retinal_optic+cup.png,"(1944, 2109, 3)",1619,"(222, 191, 47, 43)"
train,image_2030_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",11518,"(409, 255, 131, 125)"
train,image_2030_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",1650,"(454, 299, 48, 43)"
train,image_2031_fundus_retinal_optic+disc.png,"(2425, 3006, 3)",16048,"(325, 830, 171, 142)"
train,image_2031_fundus_retinal_optic+cup.png,"(2425, 3006, 3)",3811,"(374, 861, 79, 63)"
train,image_2032_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",12584,"(313, 681, 161, 156)"
train,image_2032_fundus_retinal_optic+cup.png,"(2424, 3005, 3)",7446,"(343, 715, 99, 95)"
train,image_2033_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",19371,"(269, 621, 164, 150)"
train,image_2034_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",13576,"(371, 641, 139, 144)"
train,image_2034_fundus_retinal_optic+cup.png,"(2424, 3005, 3)",2391,"(414, 685, 53, 55)"
train,image_2035_fundus_retinal_optic+disc.png,"(2425, 3004, 3)",14749,"(280, 805, 182, 149)"
train,image_2035_fundus_retinal_optic+cup.png,"(2425, 3004, 3)",7124,"(311, 832, 104, 85)"
train,image_2036_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",12023,"(409, 791, 133, 127)"
train,image_2036_fundus_retinal_optic+cup.png,"(2424, 3004, 3)",1543,"(455, 838, 42, 47)"
train,image_2037_fundus_retinal_optic+disc.png,"(2423, 3005, 3)",18744,"(328, 306, 181, 161)"
train,image_2037_fundus_retinal_optic+cup.png,"(2423, 3005, 3)",4940,"(368, 364, 89, 69)"
train,image_2039_fundus_retinal_optic+disc.png,"(2422, 3004, 3)",13974,"(446, 809, 135, 126)"
train,image_2041_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",11425,"(434, 760, 145, 134)"
train,image_2041_fundus_retinal_optic+cup.png,"(2424, 3005, 3)",4723,"(462, 791, 78, 74)"
train,image_2042_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",14711,"(373, 784, 181, 164)"
train,image_2042_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",8285,"(407, 800, 98, 102)"
train,image_2045_fundus_retinal_optic+disc.png,"(2424, 3006, 3)",13263,"(392, 112, 169, 151)"
train,image_2045_fundus_retinal_optic+cup.png,"(2424, 3006, 3)",6987,"(431, 143, 99, 85)"
train,image_2046_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",13522,"(419, 185, 161, 140)"
train,image_2046_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",4088,"(460, 234, 82, 62)"
train,image_2047_fundus_retinal_optic+disc.png,"(2425, 3006, 3)",13721,"(320, 194, 151, 144)"
train,image_2047_fundus_retinal_optic+cup.png,"(2425, 3006, 3)",3802,"(363, 236, 68, 68)"
train,image_2048_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",13696,"(416, 124, 145, 144)"
train,image_2048_fundus_retinal_optic+cup.png,"(2424, 3004, 3)",2630,"(464, 175, 57, 55)"
train,image_2049_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",13760,"(349, 788, 136, 125)"
train,image_2050_fundus_retinal_optic+disc.png,"(1944, 2089, 3)",10207,"(254, 881, 178, 128)"
train,image_2050_fundus_retinal_optic+cup.png,"(1944, 2089, 3)",5215,"(307, 916, 91, 82)"
train,image_2064_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",11680,"(388, 682, 164, 161)"
train,image_2064_fundus_retinal_optic+cup.png,"(2424, 3004, 3)",9297,"(421, 684, 107, 108)"
train,image_2065_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",18429,"(332, 310, 149, 153)"
train,image_2078_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",11890,"(307, 788, 141, 123)"
train,image_2078_fundus_retinal_optic+cup.png,"(2424, 3004, 3)",1925,"(355, 826, 46, 58)"
train,image_2084_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",13806,"(437, 607, 162, 150)"
train,image_2084_fundus_retinal_optic+cup.png,"(2424, 3005, 3)",5363,"(471, 635, 83, 85)"
train,image_2085_fundus_retinal_optic+disc.png,"(2424, 3006, 3)",18799,"(271, 35, 161, 152)"
train,image_2097_fundus_retinal_optic+disc.png,"(2422, 3004, 3)",18381,"(443, 841, 170, 162)"
train,image_2097_fundus_retinal_optic+cup.png,"(2422, 3004, 3)",3362,"(491, 898, 66, 62)"
train,image_21_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",14089,"(390, 817, 165, 129)"
train,image_21_fundus_retinal_optic+cup.png,"(2424, 3005, 3)",2851,"(444, 867, 59, 61)"
train,image_2101_fundus_retinal_optic+disc.png,"(2425, 3006, 3)",18804,"(450, 376, 176, 166)"
train,image_2101_fundus_retinal_optic+cup.png,"(2425, 3006, 3)",4396,"(495, 417, 69, 83)"
train,image_2102_fundus_retinal_optic+disc.png,"(2423, 3005, 3)",18708,"(332, 117, 192, 150)"
train,image_2102_fundus_retinal_optic+cup.png,"(2423, 3005, 3)",3761,"(391, 170, 76, 62)"
train,image_2110_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",12615,"(428, 66, 151, 145)"
train,image_2110_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",4562,"(460, 104, 80, 70)"
train,image_2111_fundus_retinal_optic+disc.png,"(2423, 3003, 3)",9733,"(329, 5, 183, 122)"
train,image_2111_fundus_retinal_optic+cup.png,"(2423, 3003, 3)",7165,"(367, 14, 105, 85)"
train,image_2116_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",18708,"(308, 226, 163, 155)"
train,image_2116_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",1408,"(373, 297, 42, 40)"
train,image_2117_fundus_retinal_optic+disc.png,"(1944, 2124, 3)",7691,"(452, 838, 126, 93)"
train,image_2117_fundus_retinal_optic+cup.png,"(1944, 2124, 3)",1913,"(494, 859, 53, 43)"
train,image_2124_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",14498,"(320, 662, 165, 152)"
train,image_2124_fundus_retinal_optic+cup.png,"(2424, 3005, 3)",5577,"(366, 699, 89, 76)"
train,image_2125_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",20575,"(413, 453, 160, 163)"
train,image_2139_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",17076,"(394, 302, 160, 156)"
train,image_2139_fundus_retinal_optic+cup.png,"(2424, 3004, 3)",2325,"(448, 359, 57, 53)"
train,image_214_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",13614,"(320, 679, 162, 128)"
train,image_214_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",3382,"(369, 724, 70, 57)"
train,image_2140_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",14973,"(314, 792, 143, 130)"
train,image_2141_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",21938,"(395, 37, 173, 158)"
train,image_2142_fundus_retinal_optic+disc.png,"(2424, 3006, 3)",11121,"(592, 864, 154, 137)"
train,image_2142_fundus_retinal_optic+cup.png,"(2424, 3006, 3)",4979,"(618, 884, 81, 76)"
train,image_2143_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",17928,"(426, 877, 159, 141)"
train,image_2144_fundus_retinal_optic+disc.png,"(2424, 3006, 3)",12329,"(393, 692, 140, 126)"
train,image_2144_fundus_retinal_optic+cup.png,"(2424, 3006, 3)",1742,"(430, 727, 47, 47)"
train,image_2146_fundus_retinal_optic+disc.png,"(2425, 3004, 3)",17641,"(331, 761, 181, 143)"
train,image_2146_fundus_retinal_optic+cup.png,"(2425, 3004, 3)",2777,"(391, 797, 65, 53)"
train,image_2147_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",13967,"(435, 201, 147, 142)"
train,image_2147_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",2648,"(476, 246, 52, 64)"
train,image_2148_fundus_retinal_optic+disc.png,"(2425, 3004, 3)",13265,"(406, 667, 151, 148)"
train,image_2148_fundus_retinal_optic+cup.png,"(2425, 3004, 3)",4594,"(444, 705, 76, 75)"
train,image_2149_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",12156,"(406, 861, 142, 133)"
train,image_2149_fundus_retinal_optic+cup.png,"(2424, 3004, 3)",2325,"(451, 904, 52, 52)"
train,image_215_fundus_retinal_optic+disc.png,"(1944, 2107, 3)",14368,"(420, 820, 161, 131)"
train,image_215_fundus_retinal_optic+cup.png,"(1944, 2107, 3)",2740,"(465, 855, 61, 52)"
train,image_2151_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",12115,"(426, 177, 148, 123)"
train,image_2151_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",2510,"(464, 213, 58, 54)"
train,image_2152_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",13147,"(409, 140, 139, 146)"
train,image_2152_fundus_retinal_optic+cup.png,"(2424, 3005, 3)",3042,"(446, 177, 61, 59)"
train,image_2154_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",10617,"(488, 864, 133, 121)"
train,image_2154_fundus_retinal_optic+cup.png,"(2424, 3004, 3)",2017,"(525, 905, 53, 47)"
train,image_2155_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",9975,"(384, 290, 142, 126)"
train,image_2155_fundus_retinal_optic+cup.png,"(2424, 3005, 3)",4373,"(419, 320, 71, 73)"
train,image_2156_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",13739,"(417, 43, 144, 137)"
train,image_2156_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",2009,"(462, 84, 49, 52)"
train,image_216_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",16914,"(417, 91, 180, 161)"
train,image_216_fundus_retinal_optic+cup.png,"(2424, 3004, 3)",6611,"(461, 146, 102, 77)"
train,image_2162_fundus_retinal_optic+disc.png,"(2424, 3006, 3)",12073,"(375, 695, 154, 134)"
train,image_2162_fundus_retinal_optic+cup.png,"(2424, 3006, 3)",4278,"(412, 730, 78, 68)"
train,image_2163_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",14216,"(416, 723, 158, 150)"
train,image_2163_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",4416,"(457, 758, 75, 74)"
train,image_2164_fundus_retinal_optic+disc.png,"(1944, 2089, 3)",11441,"(380, 57, 144, 125)"
train,image_2164_fundus_retinal_optic+cup.png,"(1944, 2089, 3)",3179,"(406, 82, 64, 62)"
train,image_217_fundus_retinal_optic+disc.png,"(2425, 3006, 3)",13651,"(330, 118, 157, 139)"
train,image_217_fundus_retinal_optic+cup.png,"(2425, 3006, 3)",3528,"(377, 159, 68, 68)"
train,image_2170_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",16125,"(348, 645, 176, 147)"
train,image_2170_fundus_retinal_optic+cup.png,"(2424, 3005, 3)",4777,"(398, 677, 83, 71)"
train,image_2171_fundus_retinal_optic+disc.png,"(2424, 3006, 3)",14490,"(399, 824, 140, 131)"
train,image_2172_fundus_retinal_optic+disc.png,"(1944, 2089, 3)",11728,"(402, 809, 174, 164)"
train,image_2172_fundus_retinal_optic+cup.png,"(1944, 2089, 3)",10743,"(429, 833, 117, 120)"
train,image_2173_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",13847,"(227, 551, 146, 115)"
train,image_218_fundus_retinal_optic+disc.png,"(2424, 3006, 3)",11937,"(371, 59, 149, 136)"
train,image_218_fundus_retinal_optic+cup.png,"(2424, 3006, 3)",4144,"(401, 89, 76, 67)"
train,image_2188_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",9762,"(462, 696, 133, 126)"
train,image_2188_fundus_retinal_optic+cup.png,"(2424, 3005, 3)",3072,"(499, 717, 58, 67)"
train,image_2189_fundus_retinal_optic+disc.png,"(2422, 3003, 3)",16643,"(299, 68, 172, 153)"
train,image_2189_fundus_retinal_optic+cup.png,"(2422, 3003, 3)",4280,"(342, 112, 84, 64)"
train,image_219_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",14051,"(349, 284, 144, 121)"
train,image_2199_fundus_retinal_optic+disc.png,"(2424, 3006, 3)",11672,"(444, 788, 135, 124)"
train,image_2199_fundus_retinal_optic+cup.png,"(2424, 3006, 3)",1847,"(488, 819, 47, 46)"
train,image_22_fundus_retinal_optic+disc.png,"(1944, 2133, 3)",7874,"(382, 80, 116, 94)"
train,image_22_fundus_retinal_optic+cup.png,"(1944, 2133, 3)",902,"(425, 121, 33, 35)"
train,image_2200_fundus_retinal_optic+disc.png,"(1944, 2107, 3)",11236,"(441, 822, 155, 130)"
train,image_2200_fundus_retinal_optic+cup.png,"(1944, 2107, 3)",4707,"(478, 850, 88, 65)"
train,image_2201_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",13975,"(326, 155, 154, 155)"
train,image_2201_fundus_retinal_optic+cup.png,"(2424, 3005, 3)",5031,"(357, 201, 81, 75)"
train,image_2202_fundus_retinal_optic+disc.png,"(1944, 2133, 3)",9590,"(455, 942, 154, 77)"
train,image_2209_fundus_retinal_optic+disc.png,"(2425, 3005, 3)",12724,"(355, 265, 151, 119)"
train,image_2209_fundus_retinal_optic+cup.png,"(2425, 3005, 3)",1262,"(409, 308, 46, 34)"
train,image_2210_fundus_retinal_optic+disc.png,"(2422, 3003, 3)",12649,"(375, 579, 137, 144)"
train,image_2210_fundus_retinal_optic+cup.png,"(2422, 3003, 3)",3082,"(416, 611, 55, 69)"
train,image_2211_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",18718,"(420, 547, 155, 155)"
train,image_2212_fundus_retinal_optic+disc.png,"(2424, 3007, 3)",13835,"(462, 823, 148, 138)"
train,image_2212_fundus_retinal_optic+cup.png,"(2424, 3007, 3)",1967,"(507, 869, 55, 42)"
train,image_2215_fundus_retinal_optic+disc.png,"(2421, 3000, 3)",19714,"(387, 190, 174, 142)"
train,image_2216_fundus_retinal_optic+disc.png,"(2425, 3006, 3)",15959,"(455, 857, 158, 146)"
train,image_2216_fundus_retinal_optic+cup.png,"(2425, 3006, 3)",2483,"(516, 893, 57, 55)"
train,image_2217_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",14620,"(342, 807, 162, 129)"
train,image_2217_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",1497,"(395, 859, 43, 42)"
train,image_2218_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",15664,"(395, 135, 174, 146)"
train,image_2218_fundus_retinal_optic+cup.png,"(2424, 3004, 3)",5131,"(445, 169, 83, 75)"
train,image_2219_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",13141,"(401, 202, 132, 142)"
train,image_2219_fundus_retinal_optic+cup.png,"(2424, 3004, 3)",1802,"(446, 260, 45, 50)"
train,image_222_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",6249,"(376, 607, 148, 122)"
train,image_222_fundus_retinal_optic+cup.png,"(2424, 3005, 3)",8820,"(402, 625, 113, 96)"
train,image_2220_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",13853,"(465, 40, 171, 159)"
train,image_2220_fundus_retinal_optic+cup.png,"(2424, 3005, 3)",7900,"(501, 76, 97, 99)"
train,image_2223_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",17464,"(436, 688, 151, 145)"
train,image_2225_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",10315,"(407, 557, 133, 131)"
train,image_2225_fundus_retinal_optic+cup.png,"(2424, 3004, 3)",3684,"(440, 588, 67, 68)"
train,image_2226_fundus_retinal_optic+disc.png,"(1944, 2125, 3)",11051,"(293, 608, 139, 119)"
train,image_2226_fundus_retinal_optic+cup.png,"(1944, 2125, 3)",2372,"(334, 643, 55, 52)"
train,image_2229_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",15617,"(431, 124, 165, 151)"
train,image_2229_fundus_retinal_optic+cup.png,"(2424, 3005, 3)",3907,"(477, 165, 76, 64)"
train,image_223_fundus_retinal_optic+disc.png,"(2422, 3003, 3)",16276,"(381, 801, 174, 151)"
train,image_223_fundus_retinal_optic+cup.png,"(2422, 3003, 3)",4408,"(422, 842, 79, 69)"
train,image_2230_fundus_retinal_optic+disc.png,"(2425, 3005, 3)",10904,"(224, 749, 121, 120)"
train,image_2231_fundus_retinal_optic+disc.png,"(2425, 3005, 3)",13357,"(348, 480, 152, 157)"
train,image_2231_fundus_retinal_optic+cup.png,"(2425, 3005, 3)",5319,"(389, 519, 81, 81)"
train,image_2232_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",17427,"(369, 814, 177, 148)"
train,image_2232_fundus_retinal_optic+cup.png,"(2423, 3004, 3)",3733,"(420, 855, 74, 62)"
train,image_2234_fundus_retinal_optic+disc.png,"(2424, 3004, 3)",11935,"(338, 315, 133, 122)"
train,image_2234_fundus_retinal_optic+cup.png,"(2424, 3004, 3)",1341,"(379, 364, 45, 37)"
train,image_2244_fundus_retinal_optic+disc.png,"(1944, 2124, 3)",19338,"(410, 54, 153, 159)"
train,image_2245_fundus_retinal_optic+disc.png,"(2424, 3005, 3)",15624,"(256, 592, 140, 139)"
train,image_2246_fundus_retinal_optic+disc.png,"(2425, 3006, 3)",16776,"(260, 63, 174, 146)"
train,image_2246_fundus_retinal_optic+cup.png,"(2425, 3006, 3)",3967,"(311, 101, 74, 67)"
train,image_2247_fundus_retinal_optic+disc.png,"(2423, 3005, 3)",18215,"(152, 468, 166, 137)"
train,image_2248_fundus_retinal_optic+disc.png,"(2423, 3004, 3)",5707,"(414, 848, 138, 121)"
