split,fname,original_shape,mask_area,mask_bbox,slice_ratio
train,pancreas_218_39_CT_pancreas_pancreas.png,"(512, 512)",4792,"(554, 526, 89, 85)",4
train,pancreas_218_40_CT_pancreas_pancreas.png,"(512, 512)",5104,"(554, 528, 81, 107)",4
train,pancreas_218_41_CT_pancreas_pancreas.png,"(512, 512)",5496,"(552, 530, 77, 123)",4
train,pancreas_218_42_CT_pancreas_pancreas.png,"(512, 512)",6348,"(534, 532, 93, 135)",5
train,pancreas_218_43_CT_pancreas_pancreas.png,"(512, 512)",6828,"(502, 534, 123, 135)",5
train,pancreas_218_44_CT_pancreas_pancreas.png,"(512, 512)",8800,"(330, 514, 261, 157)",7
train,pancreas_218_45_CT_pancreas_pancreas.png,"(512, 512)",10840,"(314, 508, 275, 161)",9
train,pancreas_218_46_CT_pancreas_pancreas.png,"(512, 512)",11772,"(304, 504, 283, 163)",10
train,pancreas_218_47_CT_pancreas_pancreas.png,"(512, 512)",11716,"(304, 506, 283, 157)",9
train,pancreas_218_48_CT_pancreas_pancreas.png,"(512, 512)",10796,"(308, 506, 275, 151)",9
train,pancreas_218_49_CT_pancreas_pancreas.png,"(512, 512)",8052,"(312, 510, 221, 137)",6
train,pancreas_218_50_CT_pancreas_pancreas.png,"(512, 512)",4676,"(406, 552, 105, 85)",3
train,pancreas_218_51_CT_pancreas_pancreas.png,"(512, 512)",3204,"(420, 554, 85, 71)",2
train,pancreas_219_113_CT_pancreas_pancreas.png,"(512, 512)",2620,"(466, 584, 69, 51)",2
train,pancreas_219_114_CT_pancreas_pancreas.png,"(512, 512)",3752,"(464, 578, 85, 59)",4
train,pancreas_219_115_CT_pancreas_pancreas.png,"(512, 512)",3480,"(464, 576, 89, 61)",3
train,pancreas_219_115_CT_pancreas_tumor.png,"(512, 512)",692,"(482, 596, 29, 27)",2
train,pancreas_219_116_CT_pancreas_pancreas.png,"(512, 512)",3324,"(462, 576, 93, 61)",3
train,pancreas_219_116_CT_pancreas_tumor.png,"(512, 512)",1124,"(480, 594, 41, 31)",4
train,pancreas_219_117_CT_pancreas_pancreas.png,"(512, 512)",3084,"(462, 576, 95, 61)",3
train,pancreas_219_117_CT_pancreas_tumor.png,"(512, 512)",1540,"(476, 590, 49, 37)",5
train,pancreas_219_118_CT_pancreas_pancreas.png,"(512, 512)",2388,"(462, 574, 95, 65)",2
train,pancreas_219_118_CT_pancreas_tumor.png,"(512, 512)",2296,"(470, 582, 59, 47)",8
train,pancreas_219_119_CT_pancreas_pancreas.png,"(512, 512)",1976,"(464, 572, 91, 67)",2
train,pancreas_219_119_CT_pancreas_tumor.png,"(512, 512)",2672,"(468, 580, 65, 51)",9
train,pancreas_219_120_CT_pancreas_pancreas.png,"(512, 512)",1872,"(470, 570, 85, 69)",2
train,pancreas_219_120_CT_pancreas_tumor.png,"(512, 512)",2704,"(468, 578, 63, 53)",10
train,pancreas_219_121_CT_pancreas_pancreas.png,"(512, 512)",2364,"(476, 568, 77, 71)",2
train,pancreas_219_121_CT_pancreas_tumor.png,"(512, 512)",2184,"(470, 578, 53, 51)",8
train,pancreas_219_122_CT_pancreas_pancreas.png,"(512, 512)",2740,"(484, 568, 69, 71)",2
train,pancreas_219_122_CT_pancreas_tumor.png,"(512, 512)",1656,"(474, 576, 45, 45)",6
train,pancreas_219_123_CT_pancreas_pancreas.png,"(512, 512)",2972,"(486, 568, 67, 71)",3
train,pancreas_219_123_CT_pancreas_tumor.png,"(512, 512)",1212,"(478, 576, 39, 39)",4
train,pancreas_219_124_CT_pancreas_pancreas.png,"(512, 512)",4008,"(486, 568, 69, 71)",4
train,pancreas_219_125_CT_pancreas_pancreas.png,"(512, 512)",4036,"(486, 568, 71, 69)",4
train,pancreas_219_126_CT_pancreas_pancreas.png,"(512, 512)",3980,"(486, 566, 71, 71)",4
train,pancreas_219_127_CT_pancreas_pancreas.png,"(512, 512)",3860,"(486, 566, 69, 73)",4
train,pancreas_219_128_CT_pancreas_pancreas.png,"(512, 512)",3760,"(486, 566, 67, 75)",4
train,pancreas_219_129_CT_pancreas_pancreas.png,"(512, 512)",3700,"(486, 564, 65, 79)",4
train,pancreas_219_130_CT_pancreas_pancreas.png,"(512, 512)",3584,"(486, 564, 61, 79)",3
train,pancreas_219_131_CT_pancreas_pancreas.png,"(512, 512)",3540,"(488, 564, 55, 81)",3
train,pancreas_219_132_CT_pancreas_pancreas.png,"(512, 512)",3768,"(484, 564, 57, 83)",4
train,pancreas_219_133_CT_pancreas_pancreas.png,"(512, 512)",4016,"(472, 566, 65, 83)",4
train,pancreas_219_134_CT_pancreas_pancreas.png,"(512, 512)",4084,"(470, 570, 67, 79)",4
train,pancreas_219_135_CT_pancreas_pancreas.png,"(512, 512)",4316,"(448, 574, 87, 75)",4
train,pancreas_219_136_CT_pancreas_pancreas.png,"(512, 512)",6936,"(378, 584, 151, 71)",7
train,pancreas_219_137_CT_pancreas_pancreas.png,"(512, 512)",7236,"(370, 580, 157, 77)",7
train,pancreas_219_138_CT_pancreas_pancreas.png,"(512, 512)",7592,"(368, 570, 155, 85)",8
train,pancreas_219_139_CT_pancreas_pancreas.png,"(512, 512)",7696,"(364, 564, 151, 89)",8
train,pancreas_219_140_CT_pancreas_pancreas.png,"(512, 512)",8164,"(356, 558, 153, 91)",8
train,pancreas_219_141_CT_pancreas_pancreas.png,"(512, 512)",9172,"(332, 530, 171, 115)",10
train,pancreas_219_142_CT_pancreas_pancreas.png,"(512, 512)",8728,"(328, 526, 167, 115)",9
train,pancreas_219_143_CT_pancreas_pancreas.png,"(512, 512)",7760,"(326, 518, 157, 113)",8
train,pancreas_219_144_CT_pancreas_pancreas.png,"(512, 512)",6140,"(324, 512, 145, 105)",6
train,pancreas_219_145_CT_pancreas_pancreas.png,"(512, 512)",3668,"(324, 510, 83, 75)",3
train,pancreas_219_146_CT_pancreas_pancreas.png,"(512, 512)",2864,"(326, 510, 71, 69)",3
train,pancreas_222_24_CT_pancreas_pancreas.png,"(512, 512)",1204,"(526, 590, 39, 37)",1
train,pancreas_222_25_CT_pancreas_pancreas.png,"(512, 512)",2564,"(522, 578, 55, 65)",3
train,pancreas_222_26_CT_pancreas_pancreas.png,"(512, 512)",4376,"(514, 548, 65, 101)",6
train,pancreas_222_27_CT_pancreas_pancreas.png,"(512, 512)",5712,"(502, 540, 79, 109)",7
train,pancreas_222_28_CT_pancreas_pancreas.png,"(512, 512)",6444,"(492, 534, 87, 113)",8
train,pancreas_222_29_CT_pancreas_pancreas.png,"(512, 512)",6896,"(486, 532, 93, 113)",9
train,pancreas_222_30_CT_pancreas_pancreas.png,"(512, 512)",7184,"(484, 532, 101, 107)",9
train,pancreas_222_31_CT_pancreas_pancreas.png,"(512, 512)",7284,"(482, 536, 105, 107)",10
train,pancreas_222_31_CT_pancreas_tumor.png,"(512, 512)",332,"(526, 586, 15, 25)",1
train,pancreas_222_32_CT_pancreas_pancreas.png,"(512, 512)",6844,"(484, 538, 103, 111)",9
train,pancreas_222_32_CT_pancreas_tumor.png,"(512, 512)",1288,"(516, 572, 29, 55)",6
train,pancreas_222_33_CT_pancreas_pancreas.png,"(512, 512)",6772,"(486, 540, 99, 113)",9
train,pancreas_222_33_CT_pancreas_tumor.png,"(512, 512)",1576,"(512, 570, 43, 51)",7
train,pancreas_222_34_CT_pancreas_pancreas.png,"(512, 512)",6108,"(488, 544, 95, 111)",8
train,pancreas_222_34_CT_pancreas_tumor.png,"(512, 512)",2136,"(508, 564, 49, 55)",10
train,pancreas_222_35_CT_pancreas_pancreas.png,"(512, 512)",6252,"(482, 546, 99, 109)",8
train,pancreas_222_35_CT_pancreas_tumor.png,"(512, 512)",1924,"(508, 568, 47, 51)",9
train,pancreas_222_36_CT_pancreas_pancreas.png,"(512, 512)",6604,"(476, 548, 101, 109)",9
train,pancreas_222_36_CT_pancreas_tumor.png,"(512, 512)",1392,"(518, 574, 37, 49)",6
train,pancreas_222_37_CT_pancreas_pancreas.png,"(512, 512)",5624,"(470, 550, 103, 107)",7
train,pancreas_222_37_CT_pancreas_tumor.png,"(512, 512)",1880,"(514, 560, 43, 61)",8
train,pancreas_222_38_CT_pancreas_pancreas.png,"(512, 512)",6088,"(466, 552, 105, 103)",8
train,pancreas_222_38_CT_pancreas_tumor.png,"(512, 512)",808,"(510, 582, 35, 35)",3
train,pancreas_222_39_CT_pancreas_pancreas.png,"(512, 512)",6404,"(458, 556, 111, 97)",8
train,pancreas_222_40_CT_pancreas_pancreas.png,"(512, 512)",5832,"(448, 560, 115, 91)",8
train,pancreas_222_41_CT_pancreas_pancreas.png,"(512, 512)",5416,"(424, 564, 129, 85)",7
train,pancreas_222_42_CT_pancreas_pancreas.png,"(512, 512)",5496,"(404, 566, 141, 81)",7
train,pancreas_222_43_CT_pancreas_pancreas.png,"(512, 512)",4968,"(396, 568, 145, 77)",6
train,pancreas_222_44_CT_pancreas_pancreas.png,"(512, 512)",3696,"(390, 564, 145, 77)",5
train,pancreas_222_45_CT_pancreas_pancreas.png,"(512, 512)",3320,"(386, 552, 85, 83)",4
train,pancreas_222_46_CT_pancreas_pancreas.png,"(512, 512)",3676,"(382, 544, 87, 85)",5
train,pancreas_222_47_CT_pancreas_pancreas.png,"(512, 512)",4316,"(380, 538, 95, 87)",5
train,pancreas_222_48_CT_pancreas_pancreas.png,"(512, 512)",4716,"(376, 534, 101, 89)",6
train,pancreas_222_49_CT_pancreas_pancreas.png,"(512, 512)",4724,"(370, 530, 105, 91)",6
train,pancreas_222_50_CT_pancreas_pancreas.png,"(512, 512)",3728,"(366, 524, 93, 89)",5
train,pancreas_222_51_CT_pancreas_pancreas.png,"(512, 512)",2448,"(362, 516, 77, 71)",3
train,pancreas_222_52_CT_pancreas_pancreas.png,"(512, 512)",2344,"(342, 504, 71, 63)",3
train,pancreas_222_53_CT_pancreas_pancreas.png,"(512, 512)",2772,"(328, 488, 83, 73)",3
train,pancreas_222_54_CT_pancreas_pancreas.png,"(512, 512)",3012,"(322, 472, 85, 77)",4
train,pancreas_222_55_CT_pancreas_pancreas.png,"(512, 512)",2872,"(318, 470, 87, 69)",3
train,pancreas_222_56_CT_pancreas_pancreas.png,"(512, 512)",2676,"(316, 466, 87, 65)",3
train,pancreas_222_57_CT_pancreas_pancreas.png,"(512, 512)",2048,"(318, 466, 77, 57)",2
train,pancreas_224_30_CT_pancreas_pancreas.png,"(512, 512)",760,"(484, 588, 37, 25)",1
train,pancreas_224_31_CT_pancreas_pancreas.png,"(512, 512)",1208,"(480, 584, 45, 33)",1
train,pancreas_224_32_CT_pancreas_pancreas.png,"(512, 512)",1896,"(476, 580, 57, 49)",2
train,pancreas_224_33_CT_pancreas_pancreas.png,"(512, 512)",3320,"(474, 578, 89, 71)",4
train,pancreas_224_34_CT_pancreas_pancreas.png,"(512, 512)",3728,"(474, 578, 91, 77)",5
train,pancreas_224_34_CT_pancreas_tumor.png,"(512, 512)",212,"(516, 600, 13, 17)",1
train,pancreas_224_35_CT_pancreas_pancreas.png,"(512, 512)",3672,"(474, 578, 89, 79)",5
train,pancreas_224_35_CT_pancreas_tumor.png,"(512, 512)",440,"(510, 598, 21, 23)",3
train,pancreas_224_36_CT_pancreas_pancreas.png,"(512, 512)",3304,"(476, 580, 85, 81)",4
train,pancreas_224_36_CT_pancreas_tumor.png,"(512, 512)",880,"(502, 588, 31, 37)",6
train,pancreas_224_37_CT_pancreas_pancreas.png,"(512, 512)",3108,"(480, 580, 81, 83)",4
train,pancreas_224_37_CT_pancreas_tumor.png,"(512, 512)",1220,"(502, 588, 43, 41)",8
train,pancreas_224_38_CT_pancreas_pancreas.png,"(512, 512)",3032,"(480, 584, 77, 85)",4
train,pancreas_224_38_CT_pancreas_tumor.png,"(512, 512)",1376,"(494, 588, 39, 45)",10
train,pancreas_224_39_CT_pancreas_pancreas.png,"(512, 512)",2896,"(474, 588, 71, 85)",4
train,pancreas_224_39_CT_pancreas_tumor.png,"(512, 512)",1224,"(494, 588, 35, 43)",8
train,pancreas_224_40_CT_pancreas_pancreas.png,"(512, 512)",3144,"(464, 596, 77, 77)",4
train,pancreas_224_40_CT_pancreas_tumor.png,"(512, 512)",532,"(496, 590, 25, 27)",3
train,pancreas_224_41_CT_pancreas_pancreas.png,"(512, 512)",3168,"(454, 594, 87, 75)",4
train,pancreas_224_42_CT_pancreas_pancreas.png,"(512, 512)",2416,"(450, 618, 91, 51)",3
train,pancreas_224_43_CT_pancreas_pancreas.png,"(512, 512)",1864,"(446, 628, 85, 41)",2
train,pancreas_224_44_CT_pancreas_pancreas.png,"(512, 512)",1192,"(440, 644, 71, 25)",1
train,pancreas_224_45_CT_pancreas_pancreas.png,"(512, 512)",1376,"(422, 646, 75, 23)",2
train,pancreas_224_46_CT_pancreas_pancreas.png,"(512, 512)",1668,"(420, 642, 73, 29)",2
train,pancreas_224_47_CT_pancreas_pancreas.png,"(512, 512)",2300,"(408, 628, 83, 43)",3
train,pancreas_224_48_CT_pancreas_pancreas.png,"(512, 512)",3372,"(390, 604, 97, 67)",4
train,pancreas_224_49_CT_pancreas_pancreas.png,"(512, 512)",4132,"(366, 574, 115, 95)",6
train,pancreas_224_50_CT_pancreas_pancreas.png,"(512, 512)",5200,"(348, 560, 129, 109)",7
train,pancreas_224_51_CT_pancreas_pancreas.png,"(512, 512)",5552,"(338, 556, 133, 111)",8
train,pancreas_224_52_CT_pancreas_pancreas.png,"(512, 512)",5912,"(324, 552, 139, 111)",8
train,pancreas_224_53_CT_pancreas_pancreas.png,"(512, 512)",6508,"(310, 548, 139, 109)",9
train,pancreas_224_54_CT_pancreas_pancreas.png,"(512, 512)",6816,"(304, 538, 131, 113)",9
train,pancreas_224_55_CT_pancreas_pancreas.png,"(512, 512)",6860,"(302, 536, 131, 113)",10
train,pancreas_224_56_CT_pancreas_pancreas.png,"(512, 512)",6724,"(300, 534, 131, 109)",9
train,pancreas_224_57_CT_pancreas_pancreas.png,"(512, 512)",6424,"(268, 520, 159, 115)",9
train,pancreas_224_58_CT_pancreas_pancreas.png,"(512, 512)",6156,"(266, 518, 159, 99)",8
train,pancreas_224_59_CT_pancreas_pancreas.png,"(512, 512)",4392,"(266, 518, 117, 73)",6
train,pancreas_224_60_CT_pancreas_pancreas.png,"(512, 512)",3184,"(266, 520, 75, 75)",4
train,pancreas_224_61_CT_pancreas_pancreas.png,"(512, 512)",2680,"(266, 524, 67, 71)",3
train,pancreas_224_62_CT_pancreas_pancreas.png,"(512, 512)",1888,"(268, 530, 53, 63)",2
train,pancreas_224_63_CT_pancreas_pancreas.png,"(512, 512)",1088,"(276, 536, 35, 45)",1
train,pancreas_225_17_CT_pancreas_pancreas.png,"(512, 512)",1616,"(498, 606, 51, 43)",1
train,pancreas_225_18_CT_pancreas_pancreas.png,"(512, 512)",2364,"(494, 598, 59, 55)",1
train,pancreas_225_19_CT_pancreas_pancreas.png,"(512, 512)",3160,"(488, 594, 71, 61)",2
train,pancreas_225_20_CT_pancreas_pancreas.png,"(512, 512)",4212,"(472, 590, 93, 67)",3
train,pancreas_225_21_CT_pancreas_pancreas.png,"(512, 512)",5144,"(468, 582, 107, 77)",4
train,pancreas_225_22_CT_pancreas_pancreas.png,"(512, 512)",5900,"(470, 576, 109, 85)",4
train,pancreas_225_23_CT_pancreas_pancreas.png,"(512, 512)",6288,"(470, 576, 111, 85)",5
train,pancreas_225_24_CT_pancreas_pancreas.png,"(512, 512)",6388,"(472, 576, 107, 87)",5
train,pancreas_225_25_CT_pancreas_pancreas.png,"(512, 512)",6584,"(474, 576, 105, 87)",5
train,pancreas_225_26_CT_pancreas_pancreas.png,"(512, 512)",7176,"(476, 576, 109, 87)",5
train,pancreas_225_27_CT_pancreas_pancreas.png,"(512, 512)",7956,"(478, 576, 111, 91)",6
train,pancreas_225_28_CT_pancreas_pancreas.png,"(512, 512)",8564,"(482, 576, 111, 93)",6
train,pancreas_225_29_CT_pancreas_pancreas.png,"(512, 512)",8792,"(484, 576, 109, 95)",7
train,pancreas_225_30_CT_pancreas_pancreas.png,"(512, 512)",8360,"(478, 576, 113, 93)",6
train,pancreas_225_30_CT_pancreas_tumor.png,"(512, 512)",332,"(518, 602, 19, 19)",1
train,pancreas_225_31_CT_pancreas_pancreas.png,"(512, 512)",7360,"(458, 576, 131, 91)",6
train,pancreas_225_31_CT_pancreas_tumor.png,"(512, 512)",1068,"(508, 588, 37, 35)",4
train,pancreas_225_32_CT_pancreas_pancreas.png,"(512, 512)",6064,"(338, 488, 245, 179)",4
train,pancreas_225_32_CT_pancreas_tumor.png,"(512, 512)",2316,"(498, 584, 61, 45)",10
train,pancreas_225_33_CT_pancreas_pancreas.png,"(512, 512)",7312,"(330, 482, 247, 185)",5
train,pancreas_225_33_CT_pancreas_tumor.png,"(512, 512)",2120,"(498, 584, 57, 49)",9
train,pancreas_225_34_CT_pancreas_pancreas.png,"(512, 512)",9548,"(316, 478, 255, 189)",7
train,pancreas_225_34_CT_pancreas_tumor.png,"(512, 512)",1508,"(500, 590, 53, 39)",6
train,pancreas_225_35_CT_pancreas_pancreas.png,"(512, 512)",11664,"(314, 476, 241, 191)",9
train,pancreas_225_35_CT_pancreas_tumor.png,"(512, 512)",440,"(508, 594, 29, 23)",1
train,pancreas_225_36_CT_pancreas_pancreas.png,"(512, 512)",12240,"(312, 478, 231, 187)",10
train,pancreas_225_37_CT_pancreas_pancreas.png,"(512, 512)",11720,"(312, 478, 227, 183)",9
train,pancreas_225_38_CT_pancreas_pancreas.png,"(512, 512)",9432,"(314, 480, 169, 177)",7
train,pancreas_225_39_CT_pancreas_pancreas.png,"(512, 512)",8000,"(318, 484, 151, 167)",6
train,pancreas_225_40_CT_pancreas_pancreas.png,"(512, 512)",5124,"(324, 492, 107, 135)",4
train,pancreas_225_41_CT_pancreas_pancreas.png,"(512, 512)",1992,"(372, 526, 41, 69)",1
train,pancreas_226_25_CT_pancreas_pancreas.png,"(512, 512)",932,"(494, 630, 35, 33)",1
train,pancreas_226_26_CT_pancreas_pancreas.png,"(512, 512)",1304,"(492, 626, 39, 41)",2
train,pancreas_226_27_CT_pancreas_pancreas.png,"(512, 512)",1712,"(490, 624, 45, 47)",2
train,pancreas_226_28_CT_pancreas_pancreas.png,"(512, 512)",2272,"(490, 618, 49, 57)",3
train,pancreas_226_29_CT_pancreas_pancreas.png,"(512, 512)",2852,"(488, 614, 55, 63)",4
train,pancreas_226_30_CT_pancreas_pancreas.png,"(512, 512)",3240,"(488, 612, 59, 67)",5
train,pancreas_226_31_CT_pancreas_pancreas.png,"(512, 512)",3664,"(488, 608, 65, 73)",6
train,pancreas_226_32_CT_pancreas_pancreas.png,"(512, 512)",4132,"(484, 606, 75, 77)",7
train,pancreas_226_33_CT_pancreas_pancreas.png,"(512, 512)",4548,"(482, 606, 81, 79)",7
train,pancreas_226_34_CT_pancreas_pancreas.png,"(512, 512)",4744,"(478, 606, 85, 81)",8
train,pancreas_226_35_CT_pancreas_pancreas.png,"(512, 512)",4712,"(478, 606, 83, 81)",8
train,pancreas_226_36_CT_pancreas_pancreas.png,"(512, 512)",4580,"(478, 606, 79, 83)",7
train,pancreas_226_37_CT_pancreas_pancreas.png,"(512, 512)",4264,"(480, 608, 73, 79)",7
train,pancreas_226_38_CT_pancreas_pancreas.png,"(512, 512)",3532,"(482, 608, 69, 79)",6
train,pancreas_226_38_CT_pancreas_tumor.png,"(512, 512)",524,"(502, 648, 27, 23)",2
train,pancreas_226_39_CT_pancreas_pancreas.png,"(512, 512)",3216,"(482, 608, 69, 77)",5
train,pancreas_226_39_CT_pancreas_tumor.png,"(512, 512)",1004,"(500, 642, 35, 37)",5
train,pancreas_226_40_CT_pancreas_pancreas.png,"(512, 512)",3172,"(480, 608, 73, 77)",5
train,pancreas_226_40_CT_pancreas_tumor.png,"(512, 512)",1300,"(500, 640, 39, 43)",6
train,pancreas_226_41_CT_pancreas_pancreas.png,"(512, 512)",3252,"(476, 610, 79, 77)",5
train,pancreas_226_41_CT_pancreas_tumor.png,"(512, 512)",1556,"(498, 638, 43, 47)",7
train,pancreas_226_42_CT_pancreas_pancreas.png,"(512, 512)",3492,"(472, 610, 87, 81)",5
train,pancreas_226_42_CT_pancreas_tumor.png,"(512, 512)",1796,"(492, 640, 51, 47)",9
train,pancreas_226_43_CT_pancreas_pancreas.png,"(512, 512)",3748,"(466, 610, 99, 81)",6
train,pancreas_226_43_CT_pancreas_tumor.png,"(512, 512)",1984,"(488, 640, 55, 49)",10
train,pancreas_226_44_CT_pancreas_pancreas.png,"(512, 512)",4056,"(458, 612, 113, 81)",6
train,pancreas_226_44_CT_pancreas_tumor.png,"(512, 512)",1932,"(486, 642, 55, 47)",9
train,pancreas_226_45_CT_pancreas_pancreas.png,"(512, 512)",3908,"(452, 612, 121, 77)",6
train,pancreas_226_45_CT_pancreas_tumor.png,"(512, 512)",1768,"(488, 642, 49, 45)",8
train,pancreas_226_46_CT_pancreas_pancreas.png,"(512, 512)",3548,"(442, 614, 131, 71)",6
train,pancreas_226_46_CT_pancreas_tumor.png,"(512, 512)",1512,"(490, 644, 45, 43)",7
train,pancreas_226_47_CT_pancreas_pancreas.png,"(512, 512)",3024,"(422, 630, 113, 43)",5
train,pancreas_226_48_CT_pancreas_pancreas.png,"(512, 512)",2208,"(408, 622, 101, 43)",3
train,pancreas_226_49_CT_pancreas_pancreas.png,"(512, 512)",3216,"(300, 534, 185, 127)",5
train,pancreas_226_50_CT_pancreas_pancreas.png,"(512, 512)",4512,"(298, 526, 179, 133)",7
train,pancreas_226_51_CT_pancreas_pancreas.png,"(512, 512)",5632,"(294, 522, 175, 133)",9
train,pancreas_226_52_CT_pancreas_pancreas.png,"(512, 512)",5844,"(294, 518, 157, 133)",10
train,pancreas_226_53_CT_pancreas_pancreas.png,"(512, 512)",5552,"(294, 516, 143, 127)",9
train,pancreas_226_54_CT_pancreas_pancreas.png,"(512, 512)",4504,"(294, 516, 119, 115)",7
train,pancreas_226_55_CT_pancreas_pancreas.png,"(512, 512)",2532,"(300, 520, 75, 75)",4
train,pancreas_227_25_CT_pancreas_pancreas.png,"(512, 512)",568,"(530, 630, 37, 23)",1
train,pancreas_227_26_CT_pancreas_pancreas.png,"(512, 512)",972,"(524, 624, 47, 31)",1
train,pancreas_227_27_CT_pancreas_pancreas.png,"(512, 512)",1512,"(518, 618, 55, 41)",3
train,pancreas_227_28_CT_pancreas_pancreas.png,"(512, 512)",2300,"(508, 612, 71, 49)",4
train,pancreas_227_29_CT_pancreas_pancreas.png,"(512, 512)",2872,"(504, 610, 85, 53)",5
train,pancreas_227_30_CT_pancreas_pancreas.png,"(512, 512)",3384,"(508, 606, 93, 59)",6
train,pancreas_227_31_CT_pancreas_pancreas.png,"(512, 512)",3680,"(512, 604, 93, 61)",7
train,pancreas_227_32_CT_pancreas_pancreas.png,"(512, 512)",3876,"(516, 602, 89, 65)",7
train,pancreas_227_33_CT_pancreas_pancreas.png,"(512, 512)",3972,"(518, 602, 87, 65)",8
train,pancreas_227_34_CT_pancreas_pancreas.png,"(512, 512)",4048,"(518, 602, 87, 67)",8
train,pancreas_227_35_CT_pancreas_pancreas.png,"(512, 512)",4044,"(520, 602, 87, 67)",8
train,pancreas_227_36_CT_pancreas_pancreas.png,"(512, 512)",3916,"(520, 602, 89, 67)",7
train,pancreas_227_37_CT_pancreas_pancreas.png,"(512, 512)",3792,"(520, 602, 87, 67)",7
train,pancreas_227_38_CT_pancreas_pancreas.png,"(512, 512)",2520,"(520, 604, 85, 63)",5
train,pancreas_227_38_CT_pancreas_tumor.png,"(512, 512)",1120,"(540, 626, 39, 35)",6
train,pancreas_227_39_CT_pancreas_pancreas.png,"(512, 512)",2396,"(522, 606, 81, 59)",4
train,pancreas_227_39_CT_pancreas_tumor.png,"(512, 512)",1132,"(540, 624, 41, 35)",6
train,pancreas_227_40_CT_pancreas_pancreas.png,"(512, 512)",1808,"(526, 606, 75, 61)",3
train,pancreas_227_40_CT_pancreas_tumor.png,"(512, 512)",1648,"(540, 628, 51, 37)",9
train,pancreas_227_41_CT_pancreas_pancreas.png,"(512, 512)",1768,"(528, 604, 69, 67)",3
train,pancreas_227_41_CT_pancreas_tumor.png,"(512, 512)",1680,"(538, 628, 57, 33)",9
train,pancreas_227_42_CT_pancreas_pancreas.png,"(512, 512)",1928,"(524, 600, 69, 73)",3
train,pancreas_227_42_CT_pancreas_tumor.png,"(512, 512)",1768,"(538, 626, 59, 35)",10
train,pancreas_227_43_CT_pancreas_pancreas.png,"(512, 512)",1852,"(520, 596, 73, 77)",3
train,pancreas_227_43_CT_pancreas_tumor.png,"(512, 512)",1752,"(538, 606, 51, 57)",9
train,pancreas_227_44_CT_pancreas_pancreas.png,"(512, 512)",2260,"(516, 594, 77, 81)",4
train,pancreas_227_44_CT_pancreas_tumor.png,"(512, 512)",1336,"(552, 612, 35, 57)",7
train,pancreas_227_45_CT_pancreas_pancreas.png,"(512, 512)",2600,"(510, 592, 81, 85)",5
train,pancreas_227_45_CT_pancreas_tumor.png,"(512, 512)",592,"(560, 630, 21, 35)",3
train,pancreas_227_46_CT_pancreas_pancreas.png,"(512, 512)",2788,"(498, 624, 91, 57)",5
train,pancreas_227_47_CT_pancreas_pancreas.png,"(512, 512)",2912,"(478, 628, 103, 57)",5
train,pancreas_227_48_CT_pancreas_pancreas.png,"(512, 512)",2724,"(466, 638, 85, 47)",5
train,pancreas_227_49_CT_pancreas_pancreas.png,"(512, 512)",3116,"(458, 640, 87, 47)",6
train,pancreas_227_50_CT_pancreas_pancreas.png,"(512, 512)",3592,"(448, 636, 93, 51)",7
train,pancreas_227_51_CT_pancreas_pancreas.png,"(512, 512)",4048,"(440, 616, 97, 69)",8
train,pancreas_227_52_CT_pancreas_pancreas.png,"(512, 512)",4536,"(432, 604, 101, 81)",9
train,pancreas_227_53_CT_pancreas_pancreas.png,"(512, 512)",4944,"(412, 594, 113, 87)",9
train,pancreas_227_54_CT_pancreas_pancreas.png,"(512, 512)",4812,"(404, 584, 111, 95)",9
train,pancreas_227_55_CT_pancreas_pancreas.png,"(512, 512)",4960,"(394, 570, 113, 105)",10
train,pancreas_227_56_CT_pancreas_pancreas.png,"(512, 512)",4824,"(388, 566, 113, 103)",9
train,pancreas_227_57_CT_pancreas_pancreas.png,"(512, 512)",4196,"(388, 564, 109, 99)",8
train,pancreas_227_58_CT_pancreas_pancreas.png,"(512, 512)",2844,"(392, 572, 95, 87)",5
train,pancreas_227_59_CT_pancreas_pancreas.png,"(512, 512)",1024,"(402, 580, 55, 41)",2
train,pancreas_228_36_CT_pancreas_pancreas.png,"(512, 512)",952,"(542, 502, 45, 25)",1
train,pancreas_228_37_CT_pancreas_pancreas.png,"(512, 512)",1372,"(540, 498, 53, 31)",2
train,pancreas_228_38_CT_pancreas_pancreas.png,"(512, 512)",1812,"(542, 492, 57, 39)",3
train,pancreas_228_39_CT_pancreas_pancreas.png,"(512, 512)",2116,"(542, 490, 61, 43)",4
train,pancreas_228_40_CT_pancreas_pancreas.png,"(512, 512)",2288,"(542, 490, 65, 43)",4
train,pancreas_228_41_CT_pancreas_pancreas.png,"(512, 512)",2460,"(542, 488, 67, 47)",4
train,pancreas_228_42_CT_pancreas_pancreas.png,"(512, 512)",2588,"(544, 490, 69, 47)",4
train,pancreas_228_43_CT_pancreas_pancreas.png,"(512, 512)",2876,"(544, 490, 79, 49)",5
train,pancreas_228_44_CT_pancreas_pancreas.png,"(512, 512)",3004,"(544, 492, 83, 49)",5
train,pancreas_228_45_CT_pancreas_pancreas.png,"(512, 512)",3052,"(546, 496, 83, 45)",5
train,pancreas_228_46_CT_pancreas_pancreas.png,"(512, 512)",3016,"(548, 496, 81, 47)",5
