split,fname,original_shape,mask_area,mask_bbox
train,810DME_F_OCT_retinal_edema.png,"(512, 512, 3)",26032,"(426, 336, 227, 335)"
train,811DME_F_OCT_retinal_edema.png,"(512, 512, 3)",27192,"(474, 286, 205, 467)"
test,812DME_F_OCT_retinal_edema.png,"(512, 512, 3)",68,"(428, 530, 13, 5)"
train,813DME_F_OCT_retinal_edema.png,"(512, 512, 3)",7580,"(354, 450, 189, 133)"
train,814DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3120,"(360, 372, 179, 175)"
test,815DME_F_OCT_retinal_edema.png,"(512, 512, 3)",15024,"(314, 446, 207, 201)"
test,816DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1472,"(124, 536, 51, 41)"
train,817DME_F_OCT_retinal_edema.png,"(512, 512, 3)",244,"(304, 518, 13, 23)"
train,818DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3104,"(212, 440, 79, 65)"
test,819DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1288,"(166, 428, 65, 61)"
test,81DME_as_F_OCT_retinal_edema.png,"(496, 512, 3)",30800,"(264, 296, 229, 653)"
train,820DME_F_OCT_retinal_edema.png,"(512, 512, 3)",34292,"(360, 40, 169, 883)"
test,821DME_F_OCT_retinal_edema.png,"(512, 512, 3)",120,"(390, 684, 15, 9)"
train,822DME_F_OCT_retinal_edema.png,"(512, 512, 3)",124,"(274, 530, 21, 7)"
train,823DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1648,"(250, 480, 95, 69)"
train,824DME_F_OCT_retinal_edema.png,"(512, 512, 3)",412,"(384, 524, 35, 33)"
train,825DME_F_OCT_retinal_edema.png,"(512, 512, 3)",460,"(266, 532, 25, 25)"
train,826DME_F_OCT_retinal_edema.png,"(512, 512, 3)",364,"(328, 508, 25, 19)"
test,827DME_F_OCT_retinal_edema.png,"(512, 512, 3)",232,"(452, 508, 23, 11)"
train,828DME_F_OCT_retinal_edema.png,"(512, 512, 3)",524,"(326, 528, 27, 23)"
train,829DME_F_OCT_retinal_edema.png,"(512, 512, 3)",24696,"(382, 202, 171, 745)"
train,82DME_as_F_OCT_retinal_edema.png,"(512, 512, 3)",5968,"(258, 462, 153, 133)"
train,830DME_F_OCT_retinal_edema.png,"(512, 512, 3)",11148,"(510, 428, 145, 365)"
train,831DME_F_OCT_retinal_edema.png,"(512, 512, 3)",7288,"(446, 370, 157, 307)"
train,832DME_F_OCT_retinal_edema.png,"(512, 512, 3)",9212,"(416, 392, 123, 475)"
train,833DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3848,"(436, 398, 53, 201)"
train,834DME_F_OCT_retinal_edema.png,"(512, 512, 3)",22916,"(252, 340, 233, 405)"
test,835DME_F_OCT_retinal_edema.png,"(512, 512, 3)",21116,"(252, 386, 225, 377)"
train,836DME_F_OCT_retinal_edema.png,"(512, 512, 3)",13172,"(266, 400, 211, 341)"
train,837DME_F_OCT_retinal_edema.png,"(512, 512, 3)",11744,"(326, 360, 191, 205)"
train,838DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3596,"(310, 498, 107, 43)"
test,839DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2880,"(118, 508, 93, 39)"
train,83DME_as_F_OCT_retinal_edema.png,"(512, 512, 3)",2252,"(482, 388, 85, 219)"
train,840DME_F_OCT_retinal_edema.png,"(512, 512, 3)",524,"(318, 584, 21, 37)"
train,841DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2980,"(346, 392, 43, 163)"
train,842DME_F_OCT_retinal_edema.png,"(512, 512, 3)",688,"(234, 482, 39, 23)"
train,843DME_F_OCT_retinal_edema.png,"(512, 512, 3)",26632,"(234, 394, 235, 255)"
train,844DME_F_OCT_retinal_edema.png,"(512, 512, 3)",6320,"(290, 456, 149, 111)"
train,845DME_F_OCT_retinal_edema.png,"(512, 512, 3)",848,"(276, 566, 33, 31)"
test,846DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3156,"(450, 518, 77, 87)"
train,847DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3636,"(366, 470, 67, 129)"
train,848DME_F_OCT_retinal_edema.png,"(512, 512, 3)",4904,"(372, 486, 67, 177)"
train,849DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1140,"(378, 520, 47, 85)"
train,84DME_as_F_OCT_retinal_edema.png,"(512, 512, 3)",2444,"(416, 362, 121, 231)"
train,850DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3236,"(348, 508, 125, 59)"
train,851DME_F_OCT_retinal_edema.png,"(512, 512, 3)",5172,"(370, 494, 115, 69)"
train,852DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3772,"(162, 488, 207, 445)"
train,853DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2976,"(178, 498, 137, 165)"
train,854DME_F_OCT_retinal_edema.png,"(512, 512, 3)",6544,"(272, 448, 157, 85)"
train,855DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2176,"(148, 506, 183, 281)"
train,856DME_F_OCT_retinal_edema.png,"(512, 512, 3)",200,"(254, 496, 23, 9)"
train,857DME_F_OCT_retinal_edema.png,"(512, 512, 3)",4264,"(104, 514, 203, 429)"
train,858DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3716,"(234, 480, 99, 61)"
train,859DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1732,"(274, 508, 53, 45)"
train,85DME_as_F_OCT_retinal_edema.png,"(512, 512, 3)",744,"(448, 506, 53, 189)"
train,860DME_F_OCT_retinal_edema.png,"(512, 512, 3)",540,"(270, 536, 47, 53)"
test,861DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1868,"(252, 476, 77, 47)"
train,862DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2196,"(166, 492, 123, 165)"
train,863DME_F_OCT_retinal_edema.png,"(512, 512, 3)",356,"(384, 566, 27, 49)"
train,864DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1048,"(376, 520, 59, 341)"
train,865DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2240,"(404, 484, 53, 91)"
train,866DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1392,"(398, 530, 47, 67)"
train,867DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1704,"(336, 516, 39, 103)"
test,868DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3864,"(300, 492, 87, 81)"
test,869DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1540,"(400, 510, 85, 31)"
train,86DME_as_F_OCT_retinal_edema.png,"(512, 512, 3)",744,"(448, 506, 53, 189)"
train,870DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1952,"(158, 504, 57, 67)"
train,871DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1752,"(202, 504, 69, 35)"
train,872DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3560,"(260, 480, 57, 179)"
test,873DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2996,"(242, 448, 83, 53)"
train,874DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1392,"(238, 302, 67, 225)"
train,875DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1352,"(198, 492, 61, 27)"
train,876DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2176,"(218, 506, 59, 87)"
train,877DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1912,"(460, 456, 65, 107)"
train,878DME_F_OCT_retinal_edema.png,"(512, 512, 3)",664,"(372, 510, 47, 17)"
train,879DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1520,"(516, 510, 43, 99)"
train,87DME_as_F_OCT_retinal_edema.png,"(512, 512, 3)",1596,"(356, 432, 73, 177)"
train,880DME_F_OCT_retinal_edema.png,"(512, 512, 3)",964,"(412, 472, 45, 33)"
test,881DME_F_OCT_retinal_edema.png,"(512, 512, 3)",660,"(408, 512, 155, 185)"
train,882DME_F_OCT_retinal_edema.png,"(512, 512, 3)",356,"(342, 500, 33, 15)"
train,883DME_F_OCT_retinal_edema.png,"(512, 512, 3)",632,"(340, 590, 37, 47)"
test,884DME_F_OCT_retinal_edema.png,"(512, 512, 3)",52,"(212, 556, 9, 7)"
train,885DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2560,"(366, 480, 79, 63)"
test,886DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1248,"(444, 538, 69, 21)"
test,887DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2308,"(272, 536, 91, 59)"
train,888DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2920,"(288, 534, 57, 129)"
train,889DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1316,"(282, 582, 47, 61)"
train,88DME_as_F_OCT_retinal_edema.png,"(512, 512, 3)",43472,"(410, 242, 255, 671)"
train,890DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1968,"(274, 554, 71, 91)"
train,891DME_F_OCT_retinal_edema.png,"(512, 512, 3)",548,"(388, 530, 71, 195)"
train,892DME_F_OCT_retinal_edema.png,"(512, 512, 3)",4604,"(304, 292, 73, 343)"
train,893DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1188,"(232, 392, 137, 235)"
train,894DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1200,"(266, 536, 53, 39)"
train,895DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1940,"(456, 580, 111, 299)"
test,896DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3516,"(462, 462, 93, 113)"
test,897DME_F_OCT_retinal_edema.png,"(512, 512, 3)",5412,"(466, 192, 129, 667)"
train,898DME_F_OCT_retinal_edema.png,"(512, 512, 3)",7100,"(286, 454, 151, 411)"
train,899DME_F_OCT_retinal_edema.png,"(512, 512, 3)",7996,"(296, 468, 151, 433)"
train,89DME_as_F_OCT_retinal_edema.png,"(512, 512, 3)",1744,"(218, 494, 93, 49)"
test,8DME_as_F_OCT_retinal_edema.png,"(512, 512, 3)",476,"(416, 416, 31, 29)"
train,900DME_F_OCT_retinal_edema.png,"(512, 512, 3)",6524,"(362, 392, 95, 451)"
train,901DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2692,"(450, 520, 59, 93)"
train,902DME_F_OCT_retinal_edema.png,"(512, 512, 3)",5124,"(244, 514, 149, 263)"
train,903DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1544,"(382, 474, 47, 59)"
train,904DME_F_OCT_retinal_edema.png,"(512, 512, 3)",5968,"(322, 496, 87, 335)"
train,905DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1936,"(408, 476, 41, 125)"
train,906DME_F_OCT_retinal_edema.png,"(512, 512, 3)",4708,"(380, 470, 99, 71)"
train,907DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2700,"(336, 236, 103, 433)"
train,908DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3756,"(376, 502, 95, 91)"
train,909DME_F_OCT_retinal_edema.png,"(512, 512, 3)",7124,"(366, 456, 103, 105)"
train,90DME_as_F_OCT_retinal_edema.png,"(512, 512, 3)",836,"(320, 496, 77, 29)"
train,910DME_F_OCT_retinal_edema.png,"(512, 512, 3)",7432,"(366, 456, 115, 113)"
train,911DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2800,"(228, 480, 123, 169)"
train,912DME_F_OCT_retinal_edema.png,"(512, 512, 3)",6024,"(258, 458, 149, 185)"
train,913DME_F_OCT_retinal_edema.png,"(512, 512, 3)",472,"(348, 542, 39, 33)"
train,914DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2544,"(496, 470, 81, 55)"
train,915DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1208,"(504, 456, 83, 19)"
train,916DME_F_OCT_retinal_edema.png,"(512, 512, 3)",14280,"(416, 472, 159, 197)"
train,917DME_F_OCT_retinal_edema.png,"(512, 512, 3)",13568,"(416, 474, 163, 203)"
train,918DME_F_OCT_retinal_edema.png,"(512, 512, 3)",10624,"(290, 504, 165, 147)"
train,919DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1620,"(190, 520, 55, 41)"
test,91DME_as_F_OCT_retinal_edema.png,"(512, 512, 3)",1232,"(328, 468, 61, 51)"
train,920DME_F_OCT_retinal_edema.png,"(512, 512, 3)",28208,"(338, 426, 233, 295)"
train,921DME_F_OCT_retinal_edema.png,"(512, 512, 3)",988,"(250, 602, 35, 97)"
train,922DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1296,"(356, 558, 37, 49)"
test,923DME_F_OCT_retinal_edema.png,"(512, 512, 3)",960,"(430, 418, 43, 37)"
train,924DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1568,"(434, 388, 41, 53)"
train,925DME_F_OCT_retinal_edema.png,"(512, 512, 3)",17664,"(260, 494, 193, 193)"
test,926DME_F_OCT_retinal_edema.png,"(512, 512, 3)",23752,"(392, 458, 177, 287)"
train,927DME_F_OCT_retinal_edema.png,"(512, 512, 3)",22684,"(390, 460, 187, 245)"
train,928DME_F_OCT_retinal_edema.png,"(512, 512, 3)",13848,"(402, 462, 165, 283)"
train,929DME_F_OCT_retinal_edema.png,"(512, 512, 3)",13364,"(210, 138, 267, 779)"
train,92DME_as_F_OCT_retinal_edema.png,"(512, 512, 3)",2192,"(418, 470, 91, 175)"
train,930DME_F_OCT_retinal_edema.png,"(512, 512, 3)",4076,"(98, 404, 109, 95)"
train,931DME_F_OCT_retinal_edema.png,"(512, 512, 3)",20692,"(188, 358, 163, 293)"
train,932DME_F_OCT_retinal_edema.png,"(512, 512, 3)",13552,"(142, 484, 143, 205)"
train,933DME_F_OCT_retinal_edema.png,"(512, 512, 3)",5804,"(276, 446, 131, 119)"
train,934DME_F_OCT_retinal_edema.png,"(512, 512, 3)",804,"(442, 456, 33, 37)"
train,935DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1032,"(436, 454, 55, 117)"
train,936DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3116,"(302, 448, 55, 93)"
train,937DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2652,"(438, 482, 57, 83)"
train,938DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2392,"(312, 452, 67, 73)"
test,939DME_F_OCT_retinal_edema.png,"(512, 512, 3)",872,"(304, 454, 73, 117)"
test,93DME_as_F_OCT_retinal_edema.png,"(512, 512, 3)",592,"(214, 432, 35, 23)"
train,940DME_F_OCT_retinal_edema.png,"(512, 512, 3)",2392,"(390, 466, 55, 83)"
train,941DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3532,"(272, 504, 87, 233)"
train,942DME_F_OCT_retinal_edema.png,"(512, 512, 3)",948,"(408, 544, 27, 41)"
train,943DME_F_OCT_retinal_edema.png,"(512, 512, 3)",112,"(298, 476, 17, 7)"
train,944DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1848,"(342, 428, 73, 119)"
train,945DME_F_OCT_retinal_edema.png,"(512, 512, 3)",264,"(322, 486, 31, 9)"
train,946DME_F_OCT_retinal_edema.png,"(512, 512, 3)",112,"(324, 548, 13, 9)"
train,947DME_F_OCT_retinal_edema.png,"(512, 512, 3)",996,"(376, 530, 47, 31)"
test,948DME_F_OCT_retinal_edema.png,"(512, 512, 3)",924,"(302, 538, 45, 33)"
train,949DME_F_OCT_retinal_edema.png,"(512, 512, 3)",280,"(312, 420, 33, 111)"
train,94DME_as_F_OCT_retinal_edema.png,"(512, 512, 3)",4932,"(266, 388, 115, 185)"
train,950DME_F_OCT_retinal_edema.png,"(512, 512, 3)",68,"(418, 462, 11, 5)"
train,951DME_F_OCT_retinal_edema.png,"(512, 512, 3)",3768,"(306, 630, 185, 241)"
train,952DME_F_OCT_retinal_edema.png,"(512, 512, 3)",5212,"(120, 608, 207, 261)"
train,953DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1504,"(326, 492, 41, 51)"
test,954DME_F_OCT_retinal_edema.png,"(512, 512, 3)",836,"(568, 394, 41, 29)"
train,955DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1724,"(380, 538, 53, 39)"
train,956DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1480,"(542, 374, 53, 39)"
test,957DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1404,"(420, 496, 43, 35)"
train,958DME_F_OCT_retinal_edema.png,"(496, 512, 3)",12880,"(456, 112, 141, 641)"
train,959DME_F_OCT_retinal_edema.png,"(496, 512, 3)",7900,"(462, 416, 127, 329)"
train,95DME_as_F_OCT_retinal_edema.png,"(512, 512, 3)",5564,"(330, 410, 129, 109)"
train,960DME_F_OCT_retinal_edema.png,"(496, 768, 3)",1732,"(373, 433, 70, 157)"
train,961DME_F_OCT_retinal_edema.png,"(496, 512, 3)",6844,"(470, 108, 145, 619)"
train,962DME_F_OCT_retinal_edema.png,"(496, 512, 3)",2536,"(472, 356, 141, 311)"
train,963DME_F_OCT_retinal_edema.png,"(496, 512, 3)",5624,"(446, 138, 179, 615)"
train,964DME_F_OCT_retinal_edema.png,"(496, 512, 3)",1032,"(292, 548, 45, 35)"
train,965DME_F_OCT_retinal_edema.png,"(496, 512, 3)",3008,"(272, 612, 67, 93)"
train,966DME_F_OCT_retinal_edema.png,"(496, 512, 3)",5672,"(252, 506, 89, 249)"
test,96DME_as_F_OCT_retinal_edema.png,"(512, 512, 3)",1992,"(208, 428, 81, 113)"
train,97DME_as_F_OCT_retinal_edema.png,"(512, 512, 3)",5288,"(384, 458, 111, 149)"
train,98DME_as_F_OCT_retinal_edema.png,"(512, 512, 3)",7972,"(306, 200, 123, 405)"
train,99DME_as_F_OCT_retinal_edema.png,"(512, 512, 3)",3324,"(146, 530, 103, 97)"
train,9DME_F_OCT_retinal_edema.png,"(512, 512, 3)",1432,"(242, 536, 95, 205)"
train,9DME_as_F_OCT_retinal_edema.png,"(512, 512, 3)",1060,"(390, 434, 41, 125)"
train,DME1_OCT_retinal_edema.png,"(512, 512)",1432,"(242, 282, 95, 205)"
train,DME10_OCT_retinal_edema.png,"(512, 512)",2972,"(332, 524, 49, 87)"
test,DME100_OCT_retinal_edema.png,"(496, 512)",8672,"(258, 366, 85, 167)"
test,DME104_OCT_retinal_edema.png,"(496, 512)",15492,"(238, 400, 123, 249)"
train,DME105_OCT_retinal_edema.png,"(496, 512)",10016,"(240, 518, 115, 155)"
train,DME11_OCT_retinal_edema.png,"(512, 512)",3248,"(332, 524, 49, 89)"
train,DME111_OCT_retinal_edema.png,"(512, 512)",808,"(398, 530, 39, 27)"
train,DME112_OCT_retinal_edema.png,"(512, 512)",704,"(478, 290, 41, 19)"
train,DME113_OCT_retinal_edema.png,"(512, 512)",1884,"(230, 318, 85, 65)"
test,DME114_OCT_retinal_edema.png,"(512, 512)",1608,"(160, 342, 159, 101)"
train,DME115_OCT_retinal_edema.png,"(512, 512)",1168,"(282, 316, 39, 73)"
train,DME116_OCT_retinal_edema.png,"(512, 512)",524,"(282, 574, 33, 23)"
train,DME117_OCT_retinal_edema.png,"(512, 512)",1976,"(104, 364, 145, 101)"
test,DME118_OCT_retinal_edema.png,"(496, 512)",388,"(388, 382, 23, 21)"
train,DME119_OCT_retinal_edema.png,"(512, 512)",1024,"(332, 136, 189, 277)"
test,DME121_OCT_retinal_edema.png,"(512, 512)",3484,"(348, 400, 187, 189)"
test,DME122_OCT_retinal_edema.png,"(512, 512)",2100,"(254, 412, 183, 45)"
train,DME123_OCT_retinal_edema.png,"(512, 512)",1828,"(300, 516, 69, 51)"
test,DME124_OCT_retinal_edema.png,"(512, 512)",18656,"(266, 110, 159, 437)"
train,DME127_OCT_retinal_edema.png,"(512, 512)",40176,"(264, 168, 193, 657)"
test,DME128_OCT_retinal_edema.png,"(496, 1536)",1594,"(429, 112, 47, 384)"
train,DME13_OCT_retinal_edema.png,"(512, 512)",596,"(328, 400, 27, 37)"
train,DME130_OCT_retinal_edema.png,"(496, 768)",1780,"(556, 536, 75, 442)"
train,DME131_OCT_retinal_edema.png,"(512, 512)",5532,"(422, 380, 89, 161)"
train,DME133_OCT_retinal_edema.png,"(512, 512)",772,"(350, 462, 23, 105)"
test,DME134_OCT_retinal_edema.png,"(512, 512)",2332,"(328, 372, 29, 263)"
test,DME135_OCT_retinal_edema.png,"(512, 512)",2324,"(414, 422, 37, 179)"
test,DME136_OCT_retinal_edema.png,"(512, 512)",1164,"(274, 450, 31, 119)"
train,DME137_OCT_retinal_edema.png,"(512, 512)",1416,"(346, 426, 61, 27)"
train,DME138_OCT_retinal_edema.png,"(512, 512)",2776,"(408, 476, 67, 75)"
train,DME14_OCT_retinal_edema.png,"(496, 512)",7844,"(250, 550, 101, 163)"
train,DME141_OCT_retinal_edema.png,"(512, 512)",1720,"(278, 358, 99, 223)"
train,DME148_OCT_retinal_edema.png,"(512, 512)",804,"(340, 458, 29, 37)"
train,DME149_OCT_retinal_edema.png,"(512, 512)",836,"(338, 452, 33, 41)"
train,DME150_OCT_retinal_edema.png,"(512, 512)",276,"(284, 476, 19, 21)"
train,DME151_OCT_retinal_edema.png,"(512, 512)",560,"(414, 452, 23, 31)"
train,DME152_OCT_retinal_edema.png,"(512, 512)",776,"(410, 446, 27, 37)"
train,DME153_OCT_retinal_edema.png,"(512, 512)",920,"(408, 446, 33, 45)"
train,DME154_OCT_retinal_edema.png,"(512, 512)",640,"(270, 470, 29, 29)"
train,DME155_OCT_retinal_edema.png,"(512, 512)",820,"(300, 460, 25, 39)"
train,DME158_OCT_retinal_edema.png,"(512, 512)",7556,"(374, 48, 115, 493)"
train,DME159_OCT_retinal_edema.png,"(512, 512)",1624,"(648, 668, 49, 61)"
train,DME16_OCT_retinal_edema.png,"(496, 768)",2327,"(383, 535, 61, 124)"
test,DME161_OCT_retinal_edema.png,"(512, 512)",3568,"(700, 730, 85, 95)"
test,DME163_OCT_retinal_edema.png,"(512, 512)",19532,"(376, 520, 221, 273)"
train,DME164_OCT_retinal_edema.png,"(512, 512)",27124,"(232, 106, 291, 449)"
train,DME165_OCT_retinal_edema.png,"(512, 512)",8872,"(254, 224, 219, 291)"
train,DME166_OCT_retinal_edema.png,"(512, 512)",6652,"(272, 274, 193, 249)"
test,DME167_OCT_retinal_edema.png,"(512, 512)",11848,"(260, 208, 359, 759)"
train,DME169_OCT_retinal_edema.png,"(512, 512)",7692,"(304, 488, 145, 261)"
train,DME170_OCT_retinal_edema.png,"(512, 512)",2100,"(350, 714, 83, 247)"
train,DME172_OCT_retinal_edema.png,"(512, 512)",20640,"(216, 440, 189, 409)"
test,DME173_OCT_retinal_edema.png,"(512, 512)",18948,"(210, 386, 187, 447)"
train,DME175_OCT_retinal_edema.png,"(512, 512)",872,"(500, 442, 53, 125)"
train,DME176_OCT_retinal_edema.png,"(512, 512)",856,"(334, 428, 89, 127)"
train,DME179_OCT_retinal_edema.png,"(512, 512)",1744,"(442, 438, 141, 169)"
train,DME180_OCT_retinal_edema.png,"(512, 512)",288,"(220, 422, 27, 17)"
train,DME181_OCT_retinal_edema.png,"(512, 512)",752,"(444, 448, 73, 121)"
train,DME182_OCT_retinal_edema.png,"(512, 512)",636,"(292, 408, 79, 135)"
train,DME183_OCT_retinal_edema.png,"(512, 512)",1816,"(280, 386, 119, 173)"
train,DME185_OCT_retinal_edema.png,"(512, 512)",1928,"(354, 370, 129, 127)"
train,DME186_OCT_retinal_edema.png,"(512, 512)",6004,"(370, 366, 147, 549)"
test,DME187_OCT_retinal_edema.png,"(512, 512)",7684,"(280, 230, 189, 509)"
train,DME188_OCT_retinal_edema.png,"(512, 512)",6780,"(218, 186, 173, 477)"
test,DME189_OCT_retinal_edema.png,"(512, 512)",18960,"(74, 402, 293, 229)"
test,DME190_OCT_retinal_edema.png,"(512, 512)",16428,"(138, 408, 301, 127)"
train,DME193_OCT_retinal_edema.png,"(512, 512)",2196,"(486, 498, 69, 89)"
train,DME2_OCT_retinal_edema.png,"(512, 512)",2332,"(210, 380, 69, 169)"
train,DME210_OCT_retinal_edema.png,"(512, 512)",1284,"(230, 348, 101, 231)"
test,DME211_OCT_retinal_edema.png,"(512, 512)",4336,"(214, 568, 169, 187)"
train,DME212_OCT_retinal_edema.png,"(512, 512)",5228,"(234, 426, 133, 357)"
train,DME214_OCT_retinal_edema.png,"(512, 512)",2036,"(456, 394, 61, 85)"
train,DME215_OCT_retinal_edema.png,"(512, 512)",860,"(524, 458, 31, 33)"
train,DME216_OCT_retinal_edema.png,"(512, 512)",7708,"(542, 342, 63, 233)"
train,DME217_OCT_retinal_edema.png,"(512, 512)",5472,"(532, 344, 63, 149)"
train,DME219_OCT_retinal_edema.png,"(512, 512)",2996,"(622, 414, 63, 169)"
train,DME220_OCT_retinal_edema.png,"(512, 512)",1400,"(540, 444, 41, 49)"
test,DME221_OCT_retinal_edema.png,"(512, 512)",2960,"(348, 430, 47, 135)"
test,DME222_OCT_retinal_edema.png,"(512, 512)",3084,"(464, 502, 47, 117)"
train,DME223_OCT_retinal_edema.png,"(512, 512)",6544,"(432, 338, 71, 305)"
train,DME224_OCT_retinal_edema.png,"(512, 512)",8424,"(424, 360, 73, 271)"
train,DME225_OCT_retinal_edema.png,"(512, 512)",2100,"(268, 252, 51, 257)"
train,DME226_OCT_retinal_edema.png,"(512, 512)",1120,"(286, 496, 109, 61)"
test,DME227_OCT_retinal_edema.png,"(512, 512)",1860,"(418, 452, 81, 77)"
train,DME228_OCT_retinal_edema.png,"(512, 512)",3028,"(258, 414, 149, 171)"
test,DME229_OCT_retinal_edema.png,"(512, 512)",7880,"(384, 388, 125, 237)"
train,DME230_OCT_retinal_edema.png,"(512, 512)",376,"(474, 622, 13, 31)"
train,DME232_OCT_retinal_edema.png,"(512, 512)",440,"(364, 610, 19, 27)"
test,DME233_OCT_retinal_edema.png,"(512, 512)",200,"(388, 592, 19, 13)"
train,DME234_OCT_retinal_edema.png,"(512, 512)",4624,"(442, 484, 131, 359)"
train,DME236_OCT_retinal_edema.png,"(512, 512)",5020,"(406, 456, 161, 105)"
train,DME237_OCT_retinal_edema.png,"(512, 512)",3156,"(358, 478, 69, 205)"
train,DME238_OCT_retinal_edema.png,"(512, 512)",14764,"(242, 34, 225, 953)"
train,DME240_OCT_retinal_edema.png,"(512, 512)",21508,"(276, 230, 347, 445)"
train,DME241_OCT_retinal_edema.png,"(512, 512)",13832,"(262, 256, 345, 391)"
train,DME242_OCT_retinal_edema.png,"(512, 512)",17500,"(346, 282, 391, 397)"
test,DME243_OCT_retinal_edema.png,"(512, 512)",17300,"(454, 324, 225, 651)"
train,DME245_OCT_retinal_edema.png,"(512, 512)",2496,"(232, 306, 97, 325)"
train,DME246_OCT_retinal_edema.png,"(512, 512)",2804,"(150, 404, 89, 181)"
train,DME247_OCT_retinal_edema.png,"(512, 512)",1740,"(268, 490, 87, 25)"
train,DME249_OCT_retinal_edema.png,"(512, 512)",5332,"(518, 130, 169, 771)"
test,DME250_OCT_retinal_edema.png,"(512, 512)",7660,"(392, 192, 111, 491)"
test,DME252_OCT_retinal_edema.png,"(512, 512)",3588,"(390, 374, 111, 375)"
test,DME253_OCT_retinal_edema.png,"(512, 512)",2876,"(348, 414, 93, 165)"
train,DME255_OCT_retinal_edema.png,"(512, 512)",1644,"(166, 430, 77, 167)"
train,DME256_OCT_retinal_edema.png,"(512, 512)",2144,"(256, 462, 93, 87)"
test,DME257_OCT_retinal_edema.png,"(512, 512)",4340,"(242, 260, 91, 509)"
test,DME258_OCT_retinal_edema.png,"(512, 512)",3672,"(236, 256, 101, 341)"
train,DME259_OCT_retinal_edema.png,"(512, 512)",3640,"(238, 338, 91, 451)"
train,DME260_OCT_retinal_edema.png,"(512, 512)",2208,"(252, 516, 71, 109)"
train,DME261_OCT_retinal_edema.png,"(512, 512)",1656,"(242, 478, 59, 77)"
train,DME262_OCT_retinal_edema.png,"(512, 512)",3484,"(400, 316, 109, 255)"
